cohort,state,basin,basin_label_readable,is_local_minimum,occupancy,occupancy_prop,cs_delta,prop_CSplus,prop_CSminus,prop_ITI,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,binary,binary_01,sigma_pattern
PTSD,19,3,Safety-like,False,86,0.031114327062228653,-0.11627906976744184,0.08139534883720931,0.19767441860465115,0.7209302325581395,ITI,0.12794904587217715,-0.1222949550701713,-0.005654090802005879,0.12794904587217715,1001,1001,-+--+
PTSD,3,1,Global off,False,48,0.017366136034732273,-0.04166666666666666,0.125,0.16666666666666666,0.7083333333333334,ITI,0.11535214664737103,-0.0786903039073806,-0.036661842739990375,0.11535214664737103,1000,1000,-+---
PTSD,24,4,Global on,False,82,0.029667149059334298,-0.02439024390243902,0.13414634146341464,0.15853658536585366,0.7073170731707317,ITI,0.11433588648476933,-0.06954396244396596,-0.04479192404080337,0.11433588648476933,11101,11101,+++-+
PTSD,7,1,Global off,False,38,0.013748191027496382,-0.05263157894736842,0.2631578947368421,0.3157894736842105,0.42105263157894735,CS-,0.11246096427755348,0.059467590829461486,0.11246096427755348,-0.171928555107015,1100,1100,-++--
PTSD,31,4,Global on,False,124,0.04486251808972504,0.07258064516129031,0.31451612903225806,0.24193548387096775,0.4435483870967742,CS+,0.11082582512487746,0.11082582512487746,0.03860697446431072,-0.14943279958918815,1111,1111,-++++
PTSD,14,2,Threat-like,False,80,0.02894356005788712,0.11249999999999999,0.3125,0.2,0.4875,CS+,0.1088096960926194,0.1088096960926194,-0.003328509406657021,-0.10548118668596235,10110,10110,+-++-
PTSD,26,4,Global on,False,23,0.008321273516642547,-0.13043478260869568,0.17391304347826086,0.30434782608695654,0.5217391304347826,CS-,0.10101931668029951,-0.02977726042911974,0.10101931668029951,-0.07124205625117974,10011,10011,+--++
PTSD,22,4,Global on,False,22,0.007959479015918957,0.04545454545454547,0.18181818181818182,0.13636363636363635,0.6818181818181818,ITI,0.08883699513221943,-0.02187212208919878,-0.06696487304302068,0.08883699513221943,10101,10101,+-+-+
PTSD,9,1,Global off,False,84,0.030390738060781478,0.023809523809523808,0.17857142857142858,0.15476190476190477,0.6666666666666666,ITI,0.0736854799807043,-0.02511887533595203,-0.048566604644752265,0.0736854799807043,10,10,---+-
PTSD,18,3,Safety-like,False,59,0.02134587554269175,-0.13559322033898305,0.1016949152542373,0.23728813559322035,0.6610169491525424,ITI,0.06803576246658005,-0.10199538865314331,0.03395962618656331,0.06803576246658005,10001,10001,+---+
