cohort,source,target,count,source_basin,target_basin,most_common_source_event,most_common_target_event,source_total,probability,subject_support_count,n_subjects_in_cohort,subject_support_prop,source_basin_label,target_basin_label
merged,26,12,3,4,3,ITI,ITI,33,0.09090909090909091,3,47,0.06382978723404255,Global on,Safety-like
merged,26,28,3,4,4,ITI,ITI,33,0.09090909090909091,3,47,0.06382978723404255,Global on,Global on
merged,22,1,2,4,1,ITI,CS+,22,0.09090909090909091,2,47,0.0425531914893617,Global on,Global off
merged,22,2,2,4,1,ITI,CS+,22,0.09090909090909091,2,47,0.0425531914893617,Global on,Global off
merged,22,10,2,4,1,ITI,ITI,22,0.09090909090909091,2,47,0.0425531914893617,Global on,Global off
merged,22,17,2,4,1,CS-,CS-,22,0.09090909090909091,2,47,0.0425531914893617,Global on,Global off
merged,22,20,2,4,3,CS-,ITI,22,0.09090909090909091,2,47,0.0425531914893617,Global on,Safety-like
merged,22,24,2,4,4,ITI,CS-,22,0.09090909090909091,2,47,0.0425531914893617,Global on,Global on
merged,22,31,2,4,4,CS+,CS+,22,0.09090909090909091,2,47,0.0425531914893617,Global on,Global on
merged,22,32,2,4,4,CS-,CS-,22,0.09090909090909091,2,47,0.0425531914893617,Global on,Global on
merged,30,31,7,4,4,CS+,ITI,79,0.08860759493670886,7,47,0.14893617021276595,Global on,Global on
merged,28,32,10,4,4,ITI,CS+,113,0.08849557522123894,9,47,0.19148936170212766,Global on,Global on
merged,24,1,9,4,1,ITI,ITI,103,0.08737864077669903,9,47,0.19148936170212766,Global on,Global off
merged,32,28,22,4,4,ITI,ITI,253,0.08695652173913043,17,47,0.3617021276595745,Global on,Global on
merged,10,2,6,1,1,ITI,ITI,70,0.08571428571428572,6,47,0.1276595744680851,Global off,Global off
merged,15,1,6,2,1,ITI,ITI,71,0.08450704225352113,6,47,0.1276595744680851,Threat-like,Global off
merged,14,29,8,2,2,CS+,ITI,95,0.08421052631578947,6,47,0.1276595744680851,Threat-like,Threat-like
merged,13,5,15,2,1,ITI,ITI,181,0.08287292817679558,13,47,0.2765957446808511,Threat-like,Global off
merged,20,4,15,3,3,CS-,ITI,181,0.08287292817679558,13,47,0.2765957446808511,Safety-like,Safety-like
merged,4,20,11,3,3,ITI,ITI,133,0.08270676691729323,11,47,0.23404255319148937,Safety-like,Safety-like
merged,19,32,8,3,4,ITI,ITI,97,0.08247422680412371,8,47,0.1702127659574468,Safety-like,Global on
merged,1,5,22,1,1,ITI,ITI,267,0.08239700374531835,21,47,0.44680851063829785,Global off,Global off
merged,12,14,5,3,2,ITI,ITI,61,0.08196721311475409,5,47,0.10638297872340426,Safety-like,Threat-like
merged,12,16,5,3,4,ITI,CS-,61,0.08196721311475409,4,47,0.0851063829787234,Safety-like,Global on
merged,9,2,8,1,1,ITI,CS-,99,0.08080808080808081,7,47,0.14893617021276595,Global off,Global off
merged,31,20,10,4,3,ITI,ITI,124,0.08064516129032258,9,47,0.19148936170212766,Global on,Safety-like
merged,31,29,10,4,2,ITI,ITI,124,0.08064516129032258,9,47,0.19148936170212766,Global on,Threat-like
merged,8,2,5,3,1,ITI,ITI,62,0.08064516129032258,5,47,0.10638297872340426,Safety-like,Global off
merged,32,20,20,4,3,ITI,ITI,253,0.07905138339920949,16,47,0.3404255319148936,Global on,Safety-like
merged,6,7,4,1,1,ITI,ITI,51,0.0784313725490196,4,47,0.0851063829787234,Global off,Global off
merged,6,16,4,1,4,ITI,CS+,51,0.0784313725490196,3,47,0.06382978723404255,Global off,Global on
merged,6,32,4,1,4,ITI,ITI,51,0.0784313725490196,4,47,0.0851063829787234,Global off,Global on
merged,20,18,14,3,3,ITI,CS-,181,0.07734806629834254,11,47,0.23404255319148937,Safety-like,Safety-like
merged,5,29,9,1,2,ITI,ITI,117,0.07692307692307693,9,47,0.19148936170212766,Global off,Threat-like
merged,18,2,5,3,1,ITI,ITI,65,0.07692307692307693,5,47,0.10638297872340426,Safety-like,Global off
merged,18,28,5,3,4,ITI,ITI,65,0.07692307692307693,5,47,0.10638297872340426,Safety-like,Global on
merged,7,1,3,1,1,ITI,CS+,39,0.07692307692307693,3,47,0.06382978723404255,Global off,Global off
merged,7,8,3,1,3,CS+,CS+,39,0.07692307692307693,3,47,0.06382978723404255,Global off,Safety-like
merged,7,23,3,1,4,CS+,ITI,39,0.07692307692307693,3,47,0.06382978723404255,Global off,Global on
merged,30,13,6,4,2,CS+,CS+,79,0.0759493670886076,6,47,0.1276595744680851,Global on,Threat-like
merged,30,15,6,4,2,ITI,ITI,79,0.0759493670886076,6,47,0.1276595744680851,Global on,Threat-like
merged,30,29,6,4,2,CS+,ITI,79,0.0759493670886076,6,47,0.1276595744680851,Global on,Threat-like
merged,17,25,10,1,1,ITI,ITI,135,0.07407407407407407,7,47,0.14893617021276595,Global off,Global off
merged,11,13,2,1,2,CS+,CS+,27,0.07407407407407407,2,47,0.0425531914893617,Global off,Threat-like
merged,11,17,2,1,1,CS+,CS+,27,0.07407407407407407,2,47,0.0425531914893617,Global off,Global off
merged,11,20,2,1,3,CS-,CS-,27,0.07407407407407407,2,47,0.0425531914893617,Global off,Safety-like
merged,11,32,2,1,4,ITI,CS-,27,0.07407407407407407,1,47,0.02127659574468085,Global off,Global on
merged,16,13,11,4,2,CS+,CS+,150,0.07333333333333333,10,47,0.2127659574468085,Global on,Threat-like
merged,2,32,10,1,4,ITI,ITI,139,0.07194244604316546,6,47,0.1276595744680851,Global off,Global on
merged,29,13,10,2,2,ITI,ITI,140,0.07142857142857142,9,47,0.19148936170212766,Threat-like,Threat-like
merged,29,20,10,2,3,ITI,ITI,140,0.07142857142857142,10,47,0.2127659574468085,Threat-like,Safety-like
merged,10,14,5,1,2,ITI,ITI,70,0.07142857142857142,4,47,0.0851063829787234,Global off,Threat-like
merged,10,32,5,1,4,ITI,ITI,70,0.07142857142857142,5,47,0.10638297872340426,Global off,Global on
merged,28,1,8,4,1,CS+,CS+,113,0.07079646017699115,5,47,0.10638297872340426,Global on,Global off
merged,15,2,5,2,1,ITI,ITI,71,0.07042253521126761,5,47,0.10638297872340426,Threat-like,Global off
merged,3,16,4,1,4,ITI,CS-,57,0.07017543859649122,4,47,0.0851063829787234,Global off,Global on
merged,24,16,7,4,4,ITI,CS+,103,0.06796116504854369,7,47,0.14893617021276595,Global on,Global on
merged,25,9,5,1,1,ITI,ITI,74,0.06756756756756757,5,47,0.10638297872340426,Global off,Global off
merged,25,17,5,1,1,ITI,ITI,74,0.06756756756756757,5,47,0.10638297872340426,Global off,Global off
merged,25,20,5,1,3,ITI,ITI,74,0.06756756756756757,5,47,0.10638297872340426,Global off,Safety-like
merged,32,1,17,4,1,ITI,ITI,253,0.06719367588932806,10,47,0.2127659574468085,Global on,Global off
merged,32,13,17,4,2,ITI,ITI,253,0.06719367588932806,14,47,0.2978723404255319,Global on,Threat-like
