source,target,source_basin_PTSD,target_basin_PTSD,source_basin_label_PTSD,target_basin_label_PTSD,count_PTSD,source_total_PTSD,probability_PTSD,subject_support_count_PTSD,subject_support_prop_PTSD,most_common_source_event_PTSD,most_common_target_event_PTSD,source_basin_HC,target_basin_HC,source_basin_label_HC,target_basin_label_HC,count_HC,source_total_HC,probability_HC,subject_support_count_HC,subject_support_prop_HC,most_common_source_event_HC,most_common_target_event_HC,source_basin,target_basin,source_basin_label,target_basin_label,PTSD_minus_HC_count,PTSD_minus_HC_probability,PTSD_minus_HC_subject_support_count,PTSD_minus_HC_subject_support_prop,abs_probability_difference
30,9,4.0,1.0,Global on,Global off,3.0,38.0,0.07894736842105263,2.0,0.08695652173913043,ITI,ITI,4.0,1.0,Global on,Global off,1.0,41.0,0.024390243902439025,1.0,0.041666666666666664,ITI,ITI,4.0,1.0,Global on,Global off,2.0,0.0545571245186136,1.0,0.04528985507246377,0.0545571245186136
24,16,4.0,4.0,Global on,Global on,5.0,53.0,0.09433962264150944,5.0,0.21739130434782608,ITI,CS+,4.0,4.0,Global on,Global on,2.0,50.0,0.04,2.0,0.08333333333333333,CS+,CS+,4.0,4.0,Global on,Global on,3.0,0.05433962264150944,3.0,0.13405797101449274,0.05433962264150944
18,16,3.0,4.0,Safety-like,Global on,2.0,37.0,0.05405405405405406,2.0,0.08695652173913043,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,4.0,Safety-like,Global on,2.0,0.05405405405405406,2.0,0.08695652173913043,0.05405405405405406
18,29,3.0,2.0,Safety-like,Threat-like,2.0,37.0,0.05405405405405406,1.0,0.043478260869565216,CS-,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,2.0,Safety-like,Threat-like,2.0,0.05405405405405406,1.0,0.043478260869565216,0.05405405405405406
22,20,4.0,3.0,Global on,Safety-like,1.0,14.0,0.07142857142857142,1.0,0.043478260869565216,ITI,ITI,4.0,3.0,Global on,Safety-like,1.0,8.0,0.125,1.0,0.041666666666666664,CS-,ITI,4.0,3.0,Global on,Safety-like,0.0,-0.053571428571428575,0.0,0.0018115942028985518,0.053571428571428575
22,24,4.0,4.0,Global on,Global on,1.0,14.0,0.07142857142857142,1.0,0.043478260869565216,ITI,ITI,4.0,4.0,Global on,Global on,1.0,8.0,0.125,1.0,0.041666666666666664,ITI,CS-,4.0,4.0,Global on,Global on,0.0,-0.053571428571428575,0.0,0.0018115942028985518,0.053571428571428575
22,32,4.0,4.0,Global on,Global on,1.0,14.0,0.07142857142857142,1.0,0.043478260869565216,ITI,ITI,4.0,4.0,Global on,Global on,1.0,8.0,0.125,1.0,0.041666666666666664,CS-,CS-,4.0,4.0,Global on,Global on,0.0,-0.053571428571428575,0.0,0.0018115942028985518,0.053571428571428575
22,10,4.0,1.0,Global on,Global off,1.0,14.0,0.07142857142857142,1.0,0.043478260869565216,ITI,ITI,4.0,1.0,Global on,Global off,1.0,8.0,0.125,1.0,0.041666666666666664,ITI,ITI,4.0,1.0,Global on,Global off,0.0,-0.053571428571428575,0.0,0.0018115942028985518,0.053571428571428575
22,2,4.0,1.0,Global on,Global off,1.0,14.0,0.07142857142857142,1.0,0.043478260869565216,ITI,CS+,4.0,1.0,Global on,Global off,1.0,8.0,0.125,1.0,0.041666666666666664,ITI,CS-,4.0,1.0,Global on,Global off,0.0,-0.053571428571428575,0.0,0.0018115942028985518,0.053571428571428575
2,16,1.0,4.0,Global off,Global on,1.0,66.0,0.015151515151515152,1.0,0.043478260869565216,ITI,ITI,1.0,4.0,Global off,Global on,5.0,73.0,0.0684931506849315,5.0,0.20833333333333334,CS+,CS+,1.0,4.0,Global off,Global on,-4.0,-0.05334163553341635,-4.0,-0.16485507246376813,0.05334163553341635
