cohort,state,occupancy,occupancy_prop,count_CSplus,count_CSminus,count_ITI,count_NONE,prop_CSplus,prop_CSminus,prop_ITI,cs_delta,dominant_event,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,global_prop_CSplus,global_prop_CSminus,global_prop_ITI,basin,basin_label_readable,local_minimum_state,is_local_minimum,hamming_to_min,energy,binary,binary_01,sigma_pattern
merged,28,127,0.03525818989450306,27,28,72,0,0.2125984251968504,0.2204724409448819,0.5669291338582677,-0.007874015748031482,ITI,CS-,0.008368054492910754,0.006046509594407307,0.008368054492910754,-0.014414564087318116,0.2065519156024431,0.21210438645197113,0.5813436979455858,4,Global on,32,False,1,-0.2623999999999999,11011,11011,++-++
merged,5,126,0.03498056635202665,27,31,68,0,0.21428571428571427,0.24603174603174602,0.5396825396825397,-0.031746031746031744,ITI,CS-,0.033927359579774885,0.007733798683271176,0.033927359579774885,-0.04166115826304617,0.2065519156024431,0.21210438645197113,0.5813436979455858,1,Global off,1,False,1,-0.2771999999999999,100,100,--+--
merged,24,111,0.030816213214880622,14,16,81,0,0.12612612612612611,0.14414414414414414,0.7297297297297297,-0.01801801801801803,ITI,ITI,0.1483860317841439,-0.08042578947631698,-0.06796024230782699,0.1483860317841439,0.2065519156024431,0.21210438645197113,0.5813436979455858,4,Global on,32,False,1,-0.136,11101,11101,+++-+
merged,19,110,0.03053858967240422,8,23,79,0,0.07272727272727272,0.20909090909090908,0.7181818181818181,-0.13636363636363635,ITI,ITI,0.13683812023623232,-0.13382464287517037,-0.0030134773610620558,0.13683812023623232,0.2065519156024431,0.21210438645197113,0.5813436979455858,3,Safety-like,20,False,1,-0.1796,1001,1001,-+--+
merged,9,108,0.029983342587451417,28,19,61,0,0.25925925925925924,0.17592592592592593,0.5648148148148148,0.08333333333333331,ITI,CS+,0.05270734365681615,0.05270734365681615,-0.0361784605260452,-0.016528883130771055,0.2065519156024431,0.21210438645197113,0.5813436979455858,1,Global off,1,False,1,-0.1516,10,10,---+-
merged,14,101,0.0280399777901166,33,18,50,0,0.32673267326732675,0.1782178217821782,0.49504950495049505,0.14851485148514854,ITI,CS+,0.12018075766488365,0.12018075766488365,-0.033886564669792923,-0.08629419299509078,0.2065519156024431,0.21210438645197113,0.5813436979455858,2,Threat-like,13,False,1,-0.1728,10110,10110,+-++-
merged,30,84,0.023320377568017768,21,17,46,0,0.25,0.20238095238095238,0.5476190476190477,0.047619047619047616,ITI,CS+,0.0434480843975569,0.0434480843975569,-0.00972343407101875,-0.03372465032653815,0.2065519156024431,0.21210438645197113,0.5813436979455858,4,Global on,32,False,1,0.2299999999999999,10111,10111,+-+++
merged,25,76,0.02109938922820655,11,13,52,0,0.14473684210526316,0.17105263157894737,0.6842105263157895,-0.02631578947368421,ITI,ITI,0.10286682837020367,-0.061815073497179934,-0.04105175487302376,0.10286682837020367,0.2065519156024431,0.21210438645197113,0.5813436979455858,1,Global off,1,False,2,0.3376,11,11,---++
merged,15,74,0.020544142143253747,24,14,36,0,0.32432432432432434,0.1891891891891892,0.4864864864864865,0.13513513513513514,ITI,CS+,0.11777240872188124,0.11777240872188124,-0.022915197262781933,-0.09485721145909931,0.2065519156024431,0.21210438645197113,0.5813436979455858,2,Threat-like,13,False,1,0.2467999999999999,1110,1110,-+++-
merged,10,72,0.019988895058300944,16,19,37,0,0.2222222222222222,0.2638888888888889,0.5138888888888888,-0.041666666666666685,ITI,CS-,0.05178450243691776,0.015670306619779112,0.05178450243691776,-0.06745480905669698,0.2065519156024431,0.21210438645197113,0.5813436979455858,1,Global off,1,False,2,0.3408,10010,10010,+--+-
