cohort,state,basin,basin_label_readable,is_local_minimum,occupancy,occupancy_prop,cs_delta,prop_CSplus,prop_CSminus,prop_ITI,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,binary,binary_01,sigma_pattern
merged,20,3,Safety-like,True,232,0.06440866185452526,-0.1336206896551724,0.08620689655172414,0.21982758620689655,0.6939655172413793,ITI,0.11262181929579351,-0.12034501905071895,0.007723199754925414,0.11262181929579351,11001,11001,++--+
merged,26,4,Global on,False,36,0.009994447529150472,-0.11111111111111112,0.08333333333333333,0.19444444444444445,0.7222222222222222,ITI,0.14087852427663639,-0.12321858226910977,-0.017659942007526686,0.14087852427663639,10011,10011,+--++
merged,18,3,Safety-like,False,67,0.018600777345918935,-0.10447761194029852,0.11940298507462686,0.22388059701492538,0.6567164179104478,ITI,0.07537271996486195,-0.08714893052781623,0.011776210562954248,0.07537271996486195,10001,10001,+---+
merged,23,4,Global on,False,65,0.01804553026096613,-0.07692307692307693,0.2,0.27692307692307694,0.5230769230769231,CS-,0.0648186904711058,-0.006551915602443087,0.0648186904711058,-0.05826677486866272,1101,1101,-++-+
merged,29,2,Threat-like,False,156,0.043309272626318715,-0.0641025641025641,0.14743589743589744,0.21153846153846154,0.6410256410256411,ITI,0.059681943080055255,-0.05911601816654566,-0.0005659249135095967,0.059681943080055255,111,111,--+++
merged,17,1,Global off,False,147,0.04081066074403109,-0.054421768707483,0.12244897959183673,0.17687074829931973,0.7006802721088435,ITI,0.11933657416325771,-0.08410293601060637,-0.0352336381526514,0.11933657416325771,1,1,----+
merged,3,1,Global off,False,61,0.01693503609106052,-0.049180327868852444,0.11475409836065574,0.16393442622950818,0.7213114754098361,ITI,0.13996777746425026,-0.09179781724178736,-0.04816996022246295,0.13996777746425026,1000,1000,-+---
merged,7,1,Global off,False,42,0.011660188784008884,-0.047619047619047616,0.23809523809523808,0.2857142857142857,0.47619047619047616,CS-,0.07360989926231457,0.031543322492794984,0.07360989926231457,-0.10515322175510966,1100,1100,-++--
merged,22,4,Global on,False,22,0.006107717934480844,-0.04545454545454547,0.13636363636363635,0.18181818181818182,0.6818181818181818,ITI,0.10047448387259594,-0.07018827923880674,-0.03028620463378931,0.10047448387259594,10101,10101,+-+-+
merged,4,3,Safety-like,False,142,0.039422543031649084,-0.04225352112676056,0.16901408450704225,0.2112676056338028,0.6197183098591549,ITI,0.03837461191356906,-0.03753783109540085,-0.0008367808181683201,0.03837461191356906,11000,11000,++---
