cohort,state,basin,basin_label_readable,is_local_minimum,occupancy,occupancy_prop,cs_delta,prop_CSplus,prop_CSminus,prop_ITI,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,binary,binary_01,sigma_pattern
HC,16,4,Global on,False,98,0.03495007132667618,-0.030612244897959218,0.2857142857142857,0.3163265306122449,0.3979591836734694,CS-,0.10840926955661012,0.07744039127776645,0.10840926955661012,-0.1858496608343766,11110,11110,++++-
HC,27,4,Global on,False,42,0.014978601997146932,0.07142857142857142,0.19047619047619047,0.11904761904761904,0.6904761904761905,ITI,0.10666734596834448,-0.017797703960328787,-0.08886964200801575,0.10666734596834448,1011,1011,-+-++
PTSD,11,1,Global off,False,21,0.007954545454545454,0.14285714285714285,0.38095238095238093,0.23809523809523808,0.38095238095238093,CS+,0.17943722943722942,0.17943722943722942,0.026731601731601717,-0.20616883116883122,1010,1010,-+-+-
PTSD,12,3,Safety-like,False,35,0.013257575757575758,0.2,0.37142857142857144,0.17142857142857143,0.45714285714285713,CS+,0.16991341991341993,0.16991341991341993,-0.039935064935064934,-0.12997835497835503,11010,11010,++-+-
PTSD,7,1,Global off,False,25,0.00946969696969697,-0.12,0.24,0.36,0.4,CS-,0.14863636363636362,0.03848484848484848,0.14863636363636362,-0.18712121212121213,1100,1100,-++--
PTSD,22,4,Global on,False,11,0.004166666666666667,-0.09090909090909091,0.09090909090909091,0.18181818181818182,0.7272727272727273,ITI,0.14015151515151514,-0.1106060606060606,-0.02954545454545454,0.14015151515151514,10101,10101,+-+-+
PTSD,3,1,Global off,False,43,0.01628787878787879,0.0,0.13953488372093023,0.13953488372093023,0.7209302325581395,ITI,0.13380902043692733,-0.06198026779422128,-0.07182875264270613,0.13380902043692733,1000,1000,-+---
PTSD,25,1,Global off,False,55,0.020833333333333332,0.0,0.14545454545454545,0.14545454545454545,0.7090909090909091,ITI,0.12196969696969695,-0.05606060606060606,-0.06590909090909092,0.12196969696969695,11,11,---++
PTSD,30,4,Global on,False,51,0.019318181818181818,-0.0784313725490196,0.2549019607843137,0.3333333333333333,0.4117647058823529,CS-,0.12196969696969695,0.0533868092691622,0.12196969696969695,-0.17535650623885923,10111,10111,+-+++
PTSD,20,3,Safety-like,True,173,0.06553030303030304,-0.02312138728323701,0.13872832369942195,0.16184971098265896,0.6994219653179191,ITI,0.11230075319670696,-0.06278682781572956,-0.0495139253809774,0.11230075319670696,11001,11001,++--+
PTSD,19,3,Safety-like,False,64,0.024242424242424242,-0.0625,0.125,0.1875,0.6875,ITI,0.10037878787878785,-0.07651515151515151,-0.023863636363636365,0.10037878787878785,1001,1001,-+--+
PTSD,18,3,Safety-like,False,38,0.014393939393939395,-0.10526315789473684,0.10526315789473684,0.21052631578947367,0.6842105263157895,ITI,0.09708931419457734,-0.09625199362041467,-0.0008373205741626921,0.09708931419457734,10001,10001,+---+
PTSD,17,1,Global off,False,94,0.035606060606060606,0.0,0.1595744680851064,0.1595744680851064,0.6808510638297872,ITI,0.09372985170857506,-0.04194068343004512,-0.05178916827852997,0.09372985170857506,1,1,----+
PTSD,14,2,Threat-like,False,66,0.025,-0.10606060606060608,0.19696969696969696,0.30303030303030304,0.5,CS-,0.09166666666666667,-0.004545454545454547,0.09166666666666667,-0.08712121212121215,10110,10110,+-++-
merged,11,1,Global off,False,40,0.0073475385745775165,0.09999999999999998,0.375,0.275,0.35,CS+,0.1700036737692873,0.1700036737692873,0.06541146216017638,-0.23541513592946361,1010,1010,-+-+-
merged,19,3,Safety-like,False,151,0.027736958119030125,0.03311258278145694,0.1390728476821192,0.10596026490066225,0.7549668874172185,ITI,0.16955175148775492,-0.06592347854859351,-0.1036282729391614,0.16955175148775492,1001,1001,-+--+
merged,22,4,Global on,False,36,0.006612784717119765,-0.1388888888888889,0.05555555555555555,0.19444444444444445,0.75,ITI,0.1645848640705364,-0.14944077067515715,-0.015144093395379199,0.1645848640705364,10101,10101,+-+-+
merged,7,1,Global off,False,59,0.010837619397501837,-0.06779661016949151,0.288135593220339,0.3559322033898305,0.3559322033898305,CS-,0.14634366555000686,0.08313926698962629,0.14634366555000686,-0.2294829325396331,1100,1100,-++--
merged,17,1,Global off,False,218,0.040044085231447465,0.009174311926605505,0.14220183486238533,0.13302752293577982,0.7247706422018348,ITI,0.13935550627237125,-0.06279449136832738,-0.07656101490404382,0.13935550627237125,1,1,----+
merged,25,1,Global off,False,95,0.017450404114621603,-0.05263157894736842,0.11578947368421053,0.16842105263157894,0.7157894736842105,ITI,0.13037433775474694,-0.08920685254650218,-0.0411674852082447,0.13037433775474694,11,11,---++
merged,20,3,Safety-like,True,321,0.05896399706098457,0.012461059190031154,0.14953271028037382,0.13707165109034267,0.7133956386292835,ITI,0.12798050269981986,-0.055463615950338885,-0.07251688674948098,0.12798050269981986,11001,11001,++--+
merged,12,3,Safety-like,False,101,0.01855253490080823,0.06930693069306931,0.31683168316831684,0.24752475247524752,0.43564356435643564,CS+,0.11183535693760413,0.11183535693760413,0.037936214635423876,-0.14977157157302795,11010,11010,++-+-
merged,14,2,Threat-like,False,154,0.02828802351212344,-0.08441558441558442,0.23376623376623376,0.3181818181818182,0.44805194805194803,CS-,0.10859328034199453,0.028769907535521055,0.10859328034199453,-0.13736318787751556,10110,10110,+-++-
merged,26,4,Global on,False,63,0.011572373254959589,0.031746031746031744,0.1746031746031746,0.14285714285714285,0.6825396825396826,ITI,0.09712454661021896,-0.030393151627538112,-0.0667313949826808,0.09712454661021896,10011,10011,+--++
merged,16,4,Global on,False,194,0.035635562086700955,-0.010309278350515483,0.28865979381443296,0.29896907216494845,0.41237113402061853,CS-,0.0893805343251248,0.08366346758372026,0.0893805343251248,-0.17304400190884506,11110,11110,++++-
merged,27,4,Global on,False,89,0.016348273328434974,0.011235955056179775,0.1797752808988764,0.16853932584269662,0.651685393258427,ITI,0.06627025732896341,-0.025221045331836306,-0.04104921199712702,0.06627025732896341,1011,1011,-+-++
