cohort,source,target,count,source_basin,target_basin,most_common_source_event,most_common_target_event,source_total,probability,subject_support_count,n_subjects_in_cohort,subject_support_prop,source_basin_label,target_basin_label
merged,4,12,13,3,4,ITI,CS+,386,0.03367875647668394,6,48,0.125,Safety-like,Global on
merged,4,13,13,3,2,ITI,CS+,386,0.03367875647668394,10,48,0.20833333333333334,Safety-like,Threat-like
merged,4,14,13,3,2,ITI,ITI,386,0.03367875647668394,10,48,0.20833333333333334,Safety-like,Threat-like
merged,4,29,13,3,2,CS+,CS+,386,0.03367875647668394,9,48,0.1875,Safety-like,Threat-like
merged,30,14,8,4,2,ITI,CS-,238,0.03361344537815126,8,48,0.16666666666666666,Global on,Threat-like
merged,19,27,9,3,4,CS-,ITI,268,0.033582089552238806,6,48,0.125,Safety-like,Global on
merged,19,31,9,3,4,ITI,ITI,268,0.033582089552238806,8,48,0.16666666666666666,Safety-like,Global on
merged,17,3,15,1,1,ITI,CS+,449,0.0334075723830735,12,48,0.25,Global off,Global off
merged,17,16,15,1,4,ITI,CS+,449,0.0334075723830735,13,48,0.2708333333333333,Global off,Global on
merged,15,3,7,2,1,ITI,ITI,212,0.0330188679245283,7,48,0.14583333333333334,Threat-like,Global off
merged,15,9,7,2,1,ITI,ITI,212,0.0330188679245283,6,48,0.125,Threat-like,Global off
merged,15,30,7,2,4,ITI,ITI,212,0.0330188679245283,7,48,0.14583333333333334,Threat-like,Global on
merged,13,4,15,2,3,ITI,ITI,463,0.032397408207343416,14,48,0.2916666666666667,Threat-like,Safety-like
merged,23,4,6,4,3,ITI,ITI,186,0.03225806451612903,6,48,0.125,Global on,Safety-like
merged,23,24,6,4,4,ITI,ITI,186,0.03225806451612903,6,48,0.125,Global on,Global on
merged,24,19,9,4,3,ITI,ITI,280,0.03214285714285714,9,48,0.1875,Global on,Safety-like
merged,31,14,14,4,2,CS+,CS+,441,0.031746031746031744,10,48,0.20833333333333334,Global on,Threat-like
merged,31,23,14,4,4,ITI,ITI,441,0.031746031746031744,12,48,0.25,Global on,Global on
merged,25,9,6,1,1,ITI,CS-,191,0.031413612565445025,6,48,0.125,Global off,Global off
merged,25,24,6,1,4,CS-,ITI,191,0.031413612565445025,5,48,0.10416666666666667,Global off,Global on
merged,25,27,6,1,4,ITI,ITI,191,0.031413612565445025,6,48,0.125,Global off,Global on
merged,3,10,7,1,1,CS+,CS+,223,0.03139013452914798,7,48,0.14583333333333334,Global off,Global off
merged,3,13,7,1,2,ITI,ITI,223,0.03139013452914798,6,48,0.125,Global off,Threat-like
merged,3,24,7,1,4,ITI,ITI,223,0.03139013452914798,6,48,0.125,Global off,Global on
merged,3,31,7,1,4,ITI,ITI,223,0.03139013452914798,7,48,0.14583333333333334,Global off,Global on
merged,1,14,26,1,2,CS+,CS+,829,0.031363088057901084,17,48,0.3541666666666667,Global off,Threat-like
merged,2,14,14,1,2,CS+,CS+,447,0.03131991051454139,8,48,0.16666666666666666,Global off,Threat-like
merged,21,12,6,1,4,ITI,ITI,192,0.03125,5,48,0.10416666666666667,Global off,Global on
merged,21,19,6,1,3,ITI,ITI,192,0.03125,5,48,0.10416666666666667,Global off,Safety-like
merged,17,24,14,1,4,ITI,ITI,449,0.031180400890868598,11,48,0.22916666666666666,Global off,Global on
merged,17,31,14,1,4,ITI,ITI,449,0.031180400890868598,11,48,0.22916666666666666,Global off,Global on
merged,4,3,12,3,1,ITI,ITI,386,0.031088082901554404,9,48,0.1875,Safety-like,Global off
merged,4,18,12,3,3,ITI,ITI,386,0.031088082901554404,11,48,0.22916666666666666,Safety-like,Safety-like
merged,14,3,9,2,1,ITI,ITI,290,0.03103448275862069,8,48,0.16666666666666666,Threat-like,Global off
merged,14,21,9,2,1,ITI,ITI,290,0.03103448275862069,7,48,0.14583333333333334,Threat-like,Global off
merged,29,30,12,2,4,ITI,ITI,392,0.030612244897959183,9,48,0.1875,Threat-like,Global on
merged,5,7,9,1,1,ITI,ITI,296,0.030405405405405407,9,48,0.1875,Global off,Global off
merged,32,19,25,4,3,ITI,ITI,826,0.03026634382566586,21,48,0.4375,Global on,Safety-like
merged,13,21,14,2,1,ITI,ITI,463,0.03023758099352052,10,48,0.20833333333333334,Threat-like,Global off
