cohort,state,basin,basin_label_readable,is_local_minimum,occupancy,occupancy_prop,cs_delta,prop_CSplus,prop_CSminus,prop_ITI,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,binary,binary_01,sigma_pattern
merged,16,4,Global on,False,485,0.045823885109599394,0.07835051546391752,0.2639175257731959,0.18556701030927836,0.5505154639175258,CS+,0.06663861420857004,0.06663861420857004,-0.02701802370432707,-0.039620590504242936,11110,11110,++++-
merged,14,2,Threat-like,False,308,0.0291005291005291,0.07792207792207795,0.288961038961039,0.21103896103896103,0.5,CS+,0.09168212739641313,0.09168212739641313,-0.0015460729746444024,-0.09013605442176875,10110,10110,+-++-
merged,30,4,Global on,False,247,0.023337112622826908,0.06072874493927127,0.19838056680161945,0.13765182186234817,0.6639676113360324,ITI,0.07383155691426369,0.0011016552369935984,-0.07493321215125726,0.07383155691426369,10111,10111,+-+++
merged,29,2,Threat-like,False,424,0.0400604686318972,0.05896226415094341,0.2358490566037736,0.17688679245283018,0.5872641509433962,CS+,0.03857014503914774,0.03857014503914774,-0.03569824156077525,-0.0028719034783725172,111,111,--+++
merged,31,4,Global on,False,490,0.046296296296296294,0.0489795918367347,0.22244897959183674,0.17346938775510204,0.6040816326530613,CS+,0.02517006802721089,0.02517006802721089,-0.03911564625850339,0.0139455782312925,1111,1111,-++++
merged,5,1,Global off,False,322,0.03042328042328042,0.018633540372670787,0.2546583850931677,0.2360248447204969,0.5093167701863354,CS+,0.057379473528541836,0.057379473528541836,0.023439810706891467,-0.08081928423543339,100,100,--+--
merged,7,1,Global off,False,114,0.010770975056689343,0.017543859649122834,0.2543859649122807,0.23684210526315788,0.5087719298245614,CS+,0.05710705334765487,0.05710705334765487,0.024257071249552453,-0.08136412459720732,1100,1100,-++--
merged,26,4,Global on,False,104,0.009826152683295541,0.009615384615384609,0.17307692307692307,0.16346153846153846,0.6634615384615384,ITI,0.07332548403976968,-0.024201988487702775,-0.049123495552066965,0.07332548403976968,10011,10011,+--++
merged,1,1,Global off,True,1074,0.10147392290249434,-0.013035381750465536,0.20949720670391062,0.22253258845437615,0.5679702048417132,CS+,0.012218295139284768,0.012218295139284768,0.009947554440770723,-0.02216584958005552,0,0,-----
merged,32,4,Global on,True,1037,0.09797808012093727,-0.0154291224686596,0.18900675024108005,0.20443587270973965,0.6065573770491803,ITI,0.016421322627411583,-0.008272161323545801,-0.008149161303865782,0.016421322627411583,11111,11111,+++++
merged,12,4,Global on,False,192,0.018140589569160998,-0.020833333333333315,0.234375,0.2552083333333333,0.5104166666666666,CS-,0.042623299319727886,0.03709608843537415,0.042623299319727886,-0.07971938775510212,11010,11010,++-+-
merged,2,1,Global off,False,503,0.04752456538170824,-0.025844930417495027,0.20278330019880716,0.2286282306163022,0.5685884691848907,CS-,0.016043196602696763,0.0055043886341813175,0.016043196602696763,-0.021547585236878053,10000,10000,+----
merged,27,4,Global on,False,145,0.013699924414210128,-0.027586206896551724,0.15862068965517243,0.18620689655172415,0.6551724137931034,ITI,0.06503635937133467,-0.03865822190945342,-0.02637813746188128,0.06503635937133467,1011,1011,-+-++
merged,25,1,Global off,False,203,0.01917989417989418,-0.03448275862068964,0.15270935960591134,0.18719211822660098,0.6600985221674877,ITI,0.0699624677457189,-0.04456955195871451,-0.02539291578700445,0.0699624677457189,11,11,---++
merged,6,1,Global off,False,139,0.013133030990173848,-0.03597122302158273,0.2302158273381295,0.26618705035971224,0.5035971223021583,CS-,0.05360201634610681,0.03293691577350366,0.05360201634610681,-0.0865389321196105,10100,10100,+-+--
merged,21,1,Global off,False,203,0.01917989417989418,-0.04433497536945813,0.15270935960591134,0.19704433497536947,0.6502463054187192,ITI,0.06011025099695044,-0.04456955195871451,-0.015540699038235961,0.06011025099695044,101,101,--+-+
merged,9,1,Global off,False,269,0.025415721844293273,-0.05947955390334575,0.241635687732342,0.30111524163568776,0.45724907063197023,CS-,0.08853020762208233,0.04435677616771616,0.08853020762208233,-0.13288698378979852,10,10,---+-
