source,target,source_basin_PTSD,target_basin_PTSD,source_basin_label_PTSD,target_basin_label_PTSD,count_PTSD,source_total_PTSD,probability_PTSD,subject_support_count_PTSD,subject_support_prop_PTSD,most_common_source_event_PTSD,most_common_target_event_PTSD,source_basin_HC,target_basin_HC,source_basin_label_HC,target_basin_label_HC,count_HC,source_total_HC,probability_HC,subject_support_count_HC,subject_support_prop_HC,most_common_source_event_HC,most_common_target_event_HC,source_basin,target_basin,source_basin_label,target_basin_label,PTSD_minus_HC_count,PTSD_minus_HC_probability,PTSD_minus_HC_subject_support_count,PTSD_minus_HC_subject_support_prop,abs_probability_difference
25,24,1.0,4.0,Global off,Global on,2.0,99.0,0.020202020202020204,2.0,0.08333333333333333,CS-,CS-,1.0,4.0,Global off,Global on,4.0,92.0,0.043478260869565216,3.0,0.125,CS-,ITI,1.0,4.0,Global off,Global on,-2.0,-0.023276240667545012,-1.0,-0.04166666666666667,0.023276240667545012
25,27,1.0,4.0,Global off,Global on,2.0,99.0,0.020202020202020204,2.0,0.08333333333333333,ITI,ITI,1.0,4.0,Global off,Global on,4.0,92.0,0.043478260869565216,4.0,0.16666666666666666,ITI,ITI,1.0,4.0,Global off,Global on,-2.0,-0.023276240667545012,-2.0,-0.08333333333333333,0.023276240667545012
25,9,1.0,1.0,Global off,Global off,2.0,99.0,0.020202020202020204,2.0,0.08333333333333333,ITI,CS-,1.0,1.0,Global off,Global off,4.0,92.0,0.043478260869565216,4.0,0.16666666666666666,ITI,CS-,1.0,1.0,Global off,Global off,-2.0,-0.023276240667545012,-2.0,-0.08333333333333333,0.023276240667545012
15,29,2.0,2.0,Threat-like,Threat-like,5.0,100.0,0.05,5.0,0.20833333333333334,CS+,ITI,2.0,2.0,Threat-like,Threat-like,3.0,112.0,0.026785714285714284,3.0,0.125,ITI,ITI,2.0,2.0,Threat-like,Threat-like,2.0,0.02321428571428572,2.0,0.08333333333333334,0.02321428571428572
21,19,1.0,3.0,Global off,Safety-like,4.0,93.0,0.043010752688172046,3.0,0.125,ITI,ITI,1.0,3.0,Global off,Safety-like,2.0,99.0,0.020202020202020204,2.0,0.08333333333333333,ITI,ITI,1.0,3.0,Global off,Safety-like,2.0,0.022808732486151843,1.0,0.04166666666666667,0.022808732486151843
21,12,1.0,4.0,Global off,Global on,4.0,93.0,0.043010752688172046,4.0,0.16666666666666666,ITI,CS+,1.0,4.0,Global off,Global on,2.0,99.0,0.020202020202020204,1.0,0.041666666666666664,ITI,ITI,1.0,4.0,Global off,Global on,2.0,0.022808732486151843,3.0,0.125,0.022808732486151843
31,2,4.0,1.0,Global on,Global off,8.0,220.0,0.03636363636363636,5.0,0.20833333333333334,ITI,ITI,4.0,1.0,Global on,Global off,3.0,221.0,0.013574660633484163,3.0,0.125,ITI,ITI,4.0,1.0,Global on,Global off,5.0,0.0227889757301522,2.0,0.08333333333333334,0.0227889757301522
9,2,1.0,1.0,Global off,Global off,4.0,115.0,0.034782608695652174,4.0,0.16666666666666666,CS+,CS+,1.0,1.0,Global off,Global off,8.0,139.0,0.05755395683453238,6.0,0.25,ITI,ITI,1.0,1.0,Global off,Global off,-4.0,-0.022771348138880203,-2.0,-0.08333333333333334,0.022771348138880203
22,9,4.0,1.0,Global on,Global off,1.0,44.0,0.022727272727272728,1.0,0.041666666666666664,ITI,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,1.0,0.022727272727272728,1.0,0.041666666666666664,0.022727272727272728
22,7,4.0,1.0,Global on,Global off,1.0,44.0,0.022727272727272728,1.0,0.041666666666666664,ITI,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,1.0,0.022727272727272728,1.0,0.041666666666666664,0.022727272727272728
22,19,4.0,3.0,Global on,Safety-like,1.0,44.0,0.022727272727272728,1.0,0.041666666666666664,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,3.0,Global on,Safety-like,1.0,0.022727272727272728,1.0,0.041666666666666664,0.022727272727272728
22,23,4.0,4.0,Global on,Global on,1.0,44.0,0.022727272727272728,1.0,0.041666666666666664,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,Global on,Global on,1.0,0.022727272727272728,1.0,0.041666666666666664,0.022727272727272728
17,4,1.0,3.0,Global off,Safety-like,14.0,234.0,0.05982905982905983,7.0,0.2916666666666667,ITI,ITI,1.0,3.0,Global off,Safety-like,8.0,215.0,0.037209302325581395,6.0,0.25,ITI,ITI,1.0,3.0,Global off,Safety-like,6.0,0.022619757503478437,1.0,0.041666666666666685,0.022619757503478437
8,30,4.0,4.0,Global on,Global on,1.0,93.0,0.010752688172043012,1.0,0.041666666666666664,ITI,CS+,4.0,4.0,Global on,Global on,3.0,90.0,0.03333333333333333,3.0,0.125,ITI,ITI,4.0,4.0,Global on,Global on,-2.0,-0.02258064516129032,-2.0,-0.08333333333333334,0.02258064516129032
7,27,1.0,4.0,Global off,Global on,2.0,51.0,0.0392156862745098,2.0,0.08333333333333333,CS-,CS-,1.0,4.0,Global off,Global on,1.0,60.0,0.016666666666666666,1.0,0.041666666666666664,CS-,CS-,1.0,4.0,Global off,Global on,1.0,0.022549019607843137,1.0,0.041666666666666664,0.022549019607843137
7,12,1.0,4.0,Global off,Global on,2.0,51.0,0.0392156862745098,2.0,0.08333333333333333,CS-,CS-,1.0,4.0,Global off,Global on,1.0,60.0,0.016666666666666666,1.0,0.041666666666666664,ITI,ITI,1.0,4.0,Global off,Global on,1.0,0.022549019607843137,1.0,0.041666666666666664,0.022549019607843137
13,24,2.0,4.0,Threat-like,Global on,7.0,205.0,0.03414634146341464,7.0,0.2916666666666667,ITI,ITI,2.0,4.0,Threat-like,Global on,3.0,258.0,0.011627906976744186,3.0,0.125,CS-,ITI,2.0,4.0,Threat-like,Global on,4.0,0.02251843448667045,4.0,0.16666666666666669,0.02251843448667045
23,16,4.0,4.0,Global on,Global on,5.0,82.0,0.06097560975609756,5.0,0.20833333333333334,CS+,CS+,4.0,4.0,Global on,Global on,4.0,104.0,0.038461538461538464,4.0,0.16666666666666666,ITI,ITI,4.0,4.0,Global on,Global on,1.0,0.022514071294559096,1.0,0.041666666666666685,0.022514071294559096
25,28,1.0,4.0,Global off,Global on,1.0,99.0,0.010101010101010102,1.0,0.041666666666666664,ITI,CS-,1.0,4.0,Global off,Global on,3.0,92.0,0.03260869565217391,3.0,0.125,ITI,ITI,1.0,4.0,Global off,Global on,-2.0,-0.02250768555116381,-2.0,-0.08333333333333334,0.02250768555116381
10,7,1.0,1.0,Global off,Global off,3.0,95.0,0.031578947368421054,3.0,0.125,ITI,CS+,1.0,1.0,Global off,Global off,1.0,110.0,0.00909090909090909,1.0,0.041666666666666664,CS+,CS+,1.0,1.0,Global off,Global off,2.0,0.022488038277511963,2.0,0.08333333333333334,0.022488038277511963
11,26,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,1.0,45.0,0.022222222222222223,1.0,0.041666666666666664,CS+,CS+,1.0,4.0,Global off,Global on,-1.0,-0.022222222222222223,-1.0,-0.041666666666666664,0.022222222222222223
11,23,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,1.0,45.0,0.022222222222222223,1.0,0.041666666666666664,ITI,ITI,1.0,4.0,Global off,Global on,-1.0,-0.022222222222222223,-1.0,-0.041666666666666664,0.022222222222222223
11,6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,45.0,0.022222222222222223,1.0,0.041666666666666664,CS-,ITI,1.0,1.0,Global off,Global off,-1.0,-0.022222222222222223,-1.0,-0.041666666666666664,0.022222222222222223
11,14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,Global off,Threat-like,1.0,45.0,0.022222222222222223,1.0,0.041666666666666664,CS+,CS+,1.0,2.0,Global off,Threat-like,-1.0,-0.022222222222222223,-1.0,-0.041666666666666664,0.022222222222222223
21,30,1.0,4.0,Global off,Global on,3.0,93.0,0.03225806451612903,3.0,0.125,ITI,ITI,1.0,4.0,Global off,Global on,1.0,99.0,0.010101010101010102,1.0,0.041666666666666664,ITI,CS-,1.0,4.0,Global off,Global on,2.0,0.022157054415118928,2.0,0.08333333333333334,0.022157054415118928
4,29,3.0,2.0,Safety-like,Threat-like,9.0,204.0,0.04411764705882353,6.0,0.25,CS+,CS+,3.0,2.0,Safety-like,Threat-like,4.0,182.0,0.02197802197802198,3.0,0.125,ITI,CS+,3.0,2.0,Safety-like,Threat-like,5.0,0.022139625080801553,3.0,0.125,0.022139625080801553
13,2,2.0,1.0,Threat-like,Global off,5.0,205.0,0.024390243902439025,3.0,0.125,CS+,CS+,2.0,1.0,Threat-like,Global off,12.0,258.0,0.046511627906976744,9.0,0.375,ITI,ITI,2.0,1.0,Threat-like,Global off,-7.0,-0.02212138400453772,-6.0,-0.25,0.02212138400453772
6,9,1.0,1.0,Global off,Global off,4.0,73.0,0.0547945205479452,4.0,0.16666666666666666,CS+,ITI,1.0,1.0,Global off,Global off,2.0,61.0,0.03278688524590164,2.0,0.08333333333333333,ITI,ITI,1.0,1.0,Global off,Global off,2.0,0.02200763530204356,2.0,0.08333333333333333,0.02200763530204356
14,29,2.0,2.0,Threat-like,Threat-like,7.0,124.0,0.056451612903225805,6.0,0.25,CS-,ITI,2.0,2.0,Threat-like,Threat-like,13.0,166.0,0.0783132530120482,10.0,0.4166666666666667,ITI,ITI,2.0,2.0,Threat-like,Threat-like,-6.0,-0.02186164010882239,-4.0,-0.16666666666666669,0.02186164010882239
25,18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,2.0,92.0,0.021739130434782608,2.0,0.08333333333333333,ITI,CS+,1.0,3.0,Global off,Safety-like,-2.0,-0.021739130434782608,-2.0,-0.08333333333333333,0.021739130434782608
12,11,4.0,1.0,Global on,Global off,2.0,92.0,0.021739130434782608,1.0,0.041666666666666664,CS-,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,2.0,0.021739130434782608,1.0,0.041666666666666664,0.021739130434782608
2,25,1.0,1.0,Global off,Global off,6.0,229.0,0.026200873362445413,5.0,0.20833333333333334,CS+,ITI,1.0,1.0,Global off,Global off,1.0,218.0,0.0045871559633027525,1.0,0.041666666666666664,ITI,ITI,1.0,1.0,Global off,Global off,5.0,0.02161371739914266,4.0,0.16666666666666669,0.02161371739914266
16,25,4.0,1.0,Global on,Global off,8.0,226.0,0.035398230088495575,5.0,0.20833333333333334,ITI,ITI,4.0,1.0,Global on,Global off,3.0,216.0,0.013888888888888888,3.0,0.125,CS+,ITI,4.0,1.0,Global on,Global off,5.0,0.021509341199606687,2.0,0.08333333333333334,0.021509341199606687
8,12,4.0,4.0,Global on,Global on,2.0,93.0,0.021505376344086023,2.0,0.08333333333333333,CS-,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,Global on,Global on,2.0,0.021505376344086023,2.0,0.08333333333333333,0.021505376344086023
19,11,3.0,1.0,Safety-like,Global off,3.0,140.0,0.02142857142857143,3.0,0.125,ITI,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,Safety-like,Global off,3.0,0.02142857142857143,3.0,0.125,0.02142857142857143
28,20,4.0,3.0,Global on,Safety-like,10.0,145.0,0.06896551724137931,6.0,0.25,ITI,ITI,4.0,3.0,Global on,Safety-like,14.0,155.0,0.09032258064516129,9.0,0.375,ITI,ITI,4.0,3.0,Global on,Safety-like,-4.0,-0.021357063403781976,-3.0,-0.125,0.021357063403781976
26,12,4.0,4.0,Global on,Global on,1.0,47.0,0.02127659574468085,1.0,0.041666666666666664,CS+,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,Global on,Global on,1.0,0.02127659574468085,1.0,0.041666666666666664,0.02127659574468085
26,22,4.0,4.0,Global on,Global on,1.0,47.0,0.02127659574468085,1.0,0.041666666666666664,ITI,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,Global on,Global on,1.0,0.02127659574468085,1.0,0.041666666666666664,0.02127659574468085
17,1,1.0,1.0,Global off,Global off,30.0,234.0,0.1282051282051282,15.0,0.625,ITI,ITI,1.0,1.0,Global off,Global off,23.0,215.0,0.10697674418604651,13.0,0.5416666666666666,ITI,ITI,1.0,1.0,Global off,Global off,7.0,0.021228384019081684,2.0,0.08333333333333337,0.021228384019081684
18,29,3.0,2.0,Safety-like,Threat-like,3.0,75.0,0.04,3.0,0.125,CS+,CS+,3.0,2.0,Safety-like,Threat-like,6.0,98.0,0.061224489795918366,5.0,0.20833333333333334,ITI,CS+,3.0,2.0,Safety-like,Threat-like,-3.0,-0.021224489795918365,-2.0,-0.08333333333333334,0.021224489795918365
3,15,1.0,2.0,Global off,Threat-like,3.0,102.0,0.029411764705882353,3.0,0.125,ITI,CS-,1.0,2.0,Global off,Threat-like,1.0,121.0,0.008264462809917356,1.0,0.041666666666666664,ITI,CS+,1.0,2.0,Global off,Threat-like,2.0,0.021147301895964997,2.0,0.08333333333333334,0.021147301895964997
3,21,1.0,1.0,Global off,Global off,3.0,102.0,0.029411764705882353,3.0,0.125,ITI,CS+,1.0,1.0,Global off,Global off,1.0,121.0,0.008264462809917356,1.0,0.041666666666666664,ITI,ITI,1.0,1.0,Global off,Global off,2.0,0.021147301895964997,2.0,0.08333333333333334,0.021147301895964997
8,19,4.0,3.0,Global on,Safety-like,3.0,93.0,0.03225806451612903,3.0,0.125,ITI,ITI,4.0,3.0,Global on,Safety-like,1.0,90.0,0.011111111111111112,1.0,0.041666666666666664,CS-,CS-,4.0,3.0,Global on,Safety-like,2.0,0.021146953405017918,2.0,0.08333333333333334,0.021146953405017918
1,5,1.0,1.0,Global off,Global off,27.0,408.0,0.0661764705882353,14.0,0.5833333333333334,CS+,ITI,1.0,1.0,Global off,Global off,19.0,421.0,0.04513064133016627,15.0,0.625,CS+,CS+,1.0,1.0,Global off,Global off,8.0,0.021045829258069026,-1.0,-0.04166666666666663,0.021045829258069026
17,8,1.0,4.0,Global off,Global on,6.0,234.0,0.02564102564102564,5.0,0.20833333333333334,ITI,ITI,1.0,4.0,Global off,Global on,1.0,215.0,0.004651162790697674,1.0,0.041666666666666664,ITI,ITI,1.0,4.0,Global off,Global on,5.0,0.020989862850327966,4.0,0.16666666666666669,0.020989862850327966
12,3,4.0,1.0,Global on,Global off,3.0,92.0,0.03260869565217391,2.0,0.08333333333333333,ITI,CS-,4.0,1.0,Global on,Global off,1.0,84.0,0.011904761904761904,1.0,0.041666666666666664,CS-,CS-,4.0,1.0,Global on,Global off,2.0,0.020703933747412008,1.0,0.041666666666666664,0.020703933747412008
12,15,4.0,2.0,Global on,Threat-like,3.0,92.0,0.03260869565217391,3.0,0.125,ITI,CS+,4.0,2.0,Global on,Threat-like,1.0,84.0,0.011904761904761904,1.0,0.041666666666666664,CS+,ITI,4.0,2.0,Global on,Threat-like,2.0,0.020703933747412008,2.0,0.08333333333333334,0.020703933747412008
28,5,4.0,1.0,Global on,Global off,3.0,145.0,0.020689655172413793,3.0,0.125,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,3.0,0.020689655172413793,3.0,0.125,0.020689655172413793
13,8,2.0,4.0,Threat-like,Global on,5.0,205.0,0.024390243902439025,3.0,0.125,CS+,ITI,2.0,4.0,Threat-like,Global on,1.0,258.0,0.003875968992248062,1.0,0.041666666666666664,ITI,ITI,2.0,4.0,Threat-like,Global on,4.0,0.020514274910190963,2.0,0.08333333333333334,0.020514274910190963
24,13,4.0,2.0,Global on,Threat-like,4.0,121.0,0.03305785123966942,3.0,0.125,ITI,CS-,4.0,2.0,Global on,Threat-like,2.0,159.0,0.012578616352201259,2.0,0.08333333333333333,CS+,ITI,4.0,2.0,Global on,Threat-like,2.0,0.020479234887468164,1.0,0.04166666666666667,0.020479234887468164
29,17,2.0,1.0,Threat-like,Global off,6.0,196.0,0.030612244897959183,4.0,0.16666666666666666,ITI,ITI,2.0,1.0,Threat-like,Global off,10.0,196.0,0.05102040816326531,8.0,0.3333333333333333,ITI,ITI,2.0,1.0,Threat-like,Global off,-4.0,-0.020408163265306124,-4.0,-0.16666666666666666,0.020408163265306124
29,10,2.0,1.0,Threat-like,Global off,2.0,196.0,0.01020408163265306,2.0,0.08333333333333333,ITI,CS-,2.0,1.0,Threat-like,Global off,6.0,196.0,0.030612244897959183,2.0,0.08333333333333333,ITI,ITI,2.0,1.0,Threat-like,Global off,-4.0,-0.020408163265306124,0.0,0.0,0.020408163265306124
29,5,2.0,1.0,Threat-like,Global off,3.0,196.0,0.015306122448979591,2.0,0.08333333333333333,CS+,ITI,2.0,1.0,Threat-like,Global off,7.0,196.0,0.03571428571428571,6.0,0.25,CS+,ITI,2.0,1.0,Threat-like,Global off,-4.0,-0.02040816326530612,-4.0,-0.16666666666666669,0.02040816326530612
18,21,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,Safety-like,Global off,2.0,98.0,0.02040816326530612,2.0,0.08333333333333333,CS-,ITI,3.0,1.0,Safety-like,Global off,-2.0,-0.02040816326530612,-2.0,-0.08333333333333333,0.02040816326530612
5,29,1.0,2.0,Global off,Threat-like,5.0,148.0,0.033783783783783786,5.0,0.20833333333333334,ITI,CS+,1.0,2.0,Global off,Threat-like,2.0,148.0,0.013513513513513514,2.0,0.08333333333333333,CS-,ITI,1.0,2.0,Global off,Threat-like,3.0,0.02027027027027027,3.0,0.125,0.02027027027027027
5,20,1.0,3.0,Global off,Safety-like,4.0,148.0,0.02702702702702703,3.0,0.125,ITI,ITI,1.0,3.0,Global off,Safety-like,1.0,148.0,0.006756756756756757,1.0,0.041666666666666664,ITI,ITI,1.0,3.0,Global off,Safety-like,3.0,0.02027027027027027,2.0,0.08333333333333334,0.02027027027027027
5,2,1.0,1.0,Global off,Global off,8.0,148.0,0.05405405405405406,7.0,0.2916666666666667,ITI,ITI,1.0,1.0,Global off,Global off,5.0,148.0,0.033783783783783786,4.0,0.16666666666666666,ITI,CS-,1.0,1.0,Global off,Global off,3.0,0.02027027027027027,3.0,0.12500000000000003,0.02027027027027027
5,22,1.0,4.0,Global off,Global on,3.0,148.0,0.02027027027027027,3.0,0.125,CS+,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,3.0,0.02027027027027027,3.0,0.125,0.02027027027027027
5,7,1.0,1.0,Global off,Global off,3.0,148.0,0.02027027027027027,3.0,0.125,CS+,CS+,1.0,1.0,Global off,Global off,6.0,148.0,0.04054054054054054,6.0,0.25,ITI,ITI,1.0,1.0,Global off,Global off,-3.0,-0.02027027027027027,-3.0,-0.125,0.02027027027027027
27,5,4.0,1.0,Global on,Global off,1.0,58.0,0.017241379310344827,1.0,0.041666666666666664,CS-,CS-,4.0,1.0,Global on,Global off,3.0,80.0,0.0375,3.0,0.125,CS+,CS+,4.0,1.0,Global on,Global off,-2.0,-0.02025862068965517,-2.0,-0.08333333333333334,0.02025862068965517
14,6,2.0,1.0,Threat-like,Global off,4.0,124.0,0.03225806451612903,4.0,0.16666666666666666,ITI,ITI,2.0,1.0,Threat-like,Global off,2.0,166.0,0.012048192771084338,2.0,0.08333333333333333,CS+,ITI,2.0,1.0,Threat-like,Global off,2.0,0.020209871745044693,2.0,0.08333333333333333,0.020209871745044693
21,18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,2.0,99.0,0.020202020202020204,2.0,0.08333333333333333,ITI,CS+,1.0,3.0,Global off,Safety-like,-2.0,-0.020202020202020204,-2.0,-0.08333333333333333,0.020202020202020204
25,10,1.0,1.0,Global off,Global off,2.0,99.0,0.020202020202020204,2.0,0.08333333333333333,CS-,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,2.0,0.020202020202020204,2.0,0.08333333333333333,0.020202020202020204
8,16,4.0,4.0,Global on,Global on,6.0,93.0,0.06451612903225806,6.0,0.25,CS+,ITI,4.0,4.0,Global on,Global on,4.0,90.0,0.044444444444444446,4.0,0.16666666666666666,CS-,ITI,4.0,4.0,Global on,Global on,2.0,0.020071684587813617,2.0,0.08333333333333334,0.020071684587813617
20,29,3.0,2.0,Safety-like,Threat-like,8.0,205.0,0.03902439024390244,6.0,0.25,ITI,CS+,3.0,2.0,Safety-like,Threat-like,5.0,263.0,0.019011406844106463,5.0,0.20833333333333334,ITI,ITI,3.0,2.0,Safety-like,Threat-like,3.0,0.020012983399795976,1.0,0.04166666666666666,0.020012983399795976
9,1,1.0,1.0,Global off,Global off,18.0,115.0,0.1565217391304348,13.0,0.5416666666666666,ITI,ITI,1.0,1.0,Global off,Global off,19.0,139.0,0.1366906474820144,12.0,0.5,ITI,CS-,1.0,1.0,Global off,Global off,-1.0,0.019831091648420396,1.0,0.04166666666666663,0.019831091648420396
3,26,1.0,4.0,Global off,Global on,2.0,102.0,0.0196078431372549,2.0,0.08333333333333333,ITI,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,2.0,0.0196078431372549,2.0,0.08333333333333333,0.0196078431372549
7,17,1.0,1.0,Global off,Global off,1.0,51.0,0.0196078431372549,1.0,0.041666666666666664,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,0.0196078431372549,1.0,0.041666666666666664,0.0196078431372549
7,23,1.0,4.0,Global off,Global on,1.0,51.0,0.0196078431372549,1.0,0.041666666666666664,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,1.0,0.0196078431372549,1.0,0.041666666666666664,0.0196078431372549
7,22,1.0,4.0,Global off,Global on,1.0,51.0,0.0196078431372549,1.0,0.041666666666666664,CS+,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,1.0,0.0196078431372549,1.0,0.041666666666666664,0.0196078431372549
7,18,1.0,3.0,Global off,Safety-like,1.0,51.0,0.0196078431372549,1.0,0.041666666666666664,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,1.0,0.0196078431372549,1.0,0.041666666666666664,0.0196078431372549
7,6,1.0,1.0,Global off,Global off,1.0,51.0,0.0196078431372549,1.0,0.041666666666666664,CS+,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,0.0196078431372549,1.0,0.041666666666666664,0.0196078431372549
7,10,1.0,1.0,Global off,Global off,1.0,51.0,0.0196078431372549,1.0,0.041666666666666664,ITI,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,0.0196078431372549,1.0,0.041666666666666664,0.0196078431372549
21,23,1.0,4.0,Global off,Global on,1.0,93.0,0.010752688172043012,1.0,0.041666666666666664,CS-,CS-,1.0,4.0,Global off,Global on,3.0,99.0,0.030303030303030304,3.0,0.125,CS+,ITI,1.0,4.0,Global off,Global on,-2.0,-0.019550342130987292,-2.0,-0.08333333333333334,0.019550342130987292
21,2,1.0,1.0,Global off,Global off,1.0,93.0,0.010752688172043012,1.0,0.041666666666666664,ITI,ITI,1.0,1.0,Global off,Global off,3.0,99.0,0.030303030303030304,3.0,0.125,ITI,ITI,1.0,1.0,Global off,Global off,-2.0,-0.019550342130987292,-2.0,-0.08333333333333334,0.019550342130987292
28,14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,2.0,Global on,Threat-like,3.0,155.0,0.01935483870967742,3.0,0.125,ITI,CS+,4.0,2.0,Global on,Threat-like,-3.0,-0.01935483870967742,-3.0,-0.125,0.01935483870967742
24,9,4.0,1.0,Global on,Global off,3.0,121.0,0.024793388429752067,3.0,0.125,ITI,ITI,4.0,1.0,Global on,Global off,7.0,159.0,0.0440251572327044,6.0,0.25,ITI,ITI,4.0,1.0,Global on,Global off,-4.0,-0.019231768802952333,-3.0,-0.125,0.019231768802952333
23,12,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,Global on,Global on,2.0,104.0,0.019230769230769232,2.0,0.08333333333333333,CS-,ITI,4.0,4.0,Global on,Global on,-2.0,-0.019230769230769232,-2.0,-0.08333333333333333,0.019230769230769232
23,30,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,Global on,Global on,2.0,104.0,0.019230769230769232,2.0,0.08333333333333333,CS+,ITI,4.0,4.0,Global on,Global on,-2.0,-0.019230769230769232,-2.0,-0.08333333333333333,0.019230769230769232
10,32,1.0,4.0,Global off,Global on,7.0,95.0,0.07368421052631578,6.0,0.25,CS+,CS+,1.0,4.0,Global off,Global on,6.0,110.0,0.05454545454545454,4.0,0.16666666666666666,ITI,CS-,1.0,4.0,Global off,Global on,1.0,0.01913875598086124,2.0,0.08333333333333334,0.01913875598086124
6,7,1.0,1.0,Global off,Global off,1.0,73.0,0.0136986301369863,1.0,0.041666666666666664,CS-,CS-,1.0,1.0,Global off,Global off,2.0,61.0,0.03278688524590164,2.0,0.08333333333333333,CS-,CS-,1.0,1.0,Global off,Global off,-1.0,-0.01908825510891534,-1.0,-0.041666666666666664,0.01908825510891534
27,13,4.0,2.0,Global on,Threat-like,4.0,58.0,0.06896551724137931,3.0,0.125,CS+,CS+,4.0,2.0,Global on,Threat-like,4.0,80.0,0.05,3.0,0.125,CS+,CS+,4.0,2.0,Global on,Threat-like,0.0,0.018965517241379307,0.0,0.0,0.018965517241379307
9,28,1.0,4.0,Global off,Global on,3.0,115.0,0.02608695652173913,3.0,0.125,CS-,ITI,1.0,4.0,Global off,Global on,1.0,139.0,0.007194244604316547,1.0,0.041666666666666664,CS-,CS-,1.0,4.0,Global off,Global on,2.0,0.018892711917422582,2.0,0.08333333333333334,0.018892711917422582
7,1,1.0,1.0,Global off,Global off,5.0,51.0,0.09803921568627451,5.0,0.20833333333333334,ITI,ITI,1.0,1.0,Global off,Global off,7.0,60.0,0.11666666666666667,6.0,0.25,ITI,ITI,1.0,1.0,Global off,Global off,-2.0,-0.01862745098039216,-1.0,-0.04166666666666666,0.01862745098039216
2,21,1.0,1.0,Global off,Global off,1.0,229.0,0.004366812227074236,1.0,0.041666666666666664,ITI,ITI,1.0,1.0,Global off,Global off,5.0,218.0,0.022935779816513763,5.0,0.20833333333333334,ITI,ITI,1.0,1.0,Global off,Global off,-4.0,-0.018568967589439527,-4.0,-0.16666666666666669,0.018568967589439527
27,1,4.0,1.0,Global on,Global off,4.0,58.0,0.06896551724137931,3.0,0.125,ITI,ITI,4.0,1.0,Global on,Global off,7.0,80.0,0.0875,7.0,0.2916666666666667,ITI,CS+,4.0,1.0,Global on,Global off,-3.0,-0.018534482758620685,-4.0,-0.16666666666666669,0.018534482758620685
23,1,4.0,1.0,Global on,Global off,4.0,82.0,0.04878048780487805,4.0,0.16666666666666666,CS-,ITI,4.0,1.0,Global on,Global off,7.0,104.0,0.0673076923076923,7.0,0.2916666666666667,ITI,CS+,4.0,1.0,Global on,Global off,-3.0,-0.018527204502814254,-3.0,-0.12500000000000003,0.018527204502814254
