cohort,state,occupancy,occupancy_prop,count_CSplus,count_CSminus,count_ITI,count_NONE,prop_CSplus,prop_CSminus,prop_ITI,cs_delta,dominant_event,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,global_prop_CSplus,global_prop_CSminus,global_prop_ITI,basin,basin_label_readable,local_minimum_state,is_local_minimum,hamming_to_min,energy,binary,binary_01,sigma_pattern
HC,23,111,0.020491046704818165,15,27,69,0,0.13513513513513514,0.24324324324324326,0.6216216216216216,-0.10810810810810811,ITI,CS-,0.03371767558586833,-0.06423721118201456,0.03371767558586833,0.030519535596146286,0.1993723463171497,0.20952556765737493,0.5911020860254753,4,Global on,32,False,2,0.3207,1101,1101,-++-+
HC,18,106,0.01956802658297951,11,27,68,0,0.10377358490566038,0.25471698113207547,0.6415094339622641,-0.1509433962264151,ITI,ITI,0.050407347936788804,-0.09559876141148932,0.04519141347470054,0.050407347936788804,0.1993723463171497,0.20952556765737493,0.5911020860254753,3,Safety-like,20,False,1,0.2483,10001,10001,+---+
HC,21,104,0.019198818534244048,19,19,66,0,0.18269230769230768,0.18269230769230768,0.6346153846153846,0.0,ITI,ITI,0.043513298589909266,-0.01668003862484202,-0.026833259965067247,0.043513298589909266,0.1993723463171497,0.20952556765737493,0.5911020860254753,1,Global off,1,False,2,0.2995,101,101,--+-+
HC,25,99,0.01827579841240539,17,19,63,0,0.1717171717171717,0.1919191919191919,0.6363636363636364,-0.020202020202020193,ITI,ITI,0.04526155033816104,-0.02765517459997799,-0.017606375738183022,0.04526155033816104,0.1993723463171497,0.20952556765737493,0.5911020860254753,1,Global off,1,False,2,0.3641000000000001,11,11,---++
HC,12,95,0.017537382314934465,26,22,47,0,0.2736842105263158,0.23157894736842105,0.49473684210526314,0.04210526315789476,ITI,CS+,0.0743118642091661,0.0743118642091661,0.022053379711046123,-0.09636524392021217,0.1993723463171497,0.20952556765737493,0.5911020860254753,4,Global on,32,False,2,0.3013,11010,11010,++-+-
HC,8,92,0.01698357024183127,13,28,51,0,0.14130434782608695,0.30434782608695654,0.5543478260869565,-0.1630434782608696,ITI,CS-,0.09482225842958161,-0.058067998491062756,0.09482225842958161,-0.036754259938518774,0.1993723463171497,0.20952556765737493,0.5911020860254753,4,Global on,32,False,2,0.3663,11100,11100,+++--
HC,27,83,0.01532213402252169,13,14,56,0,0.1566265060240964,0.1686746987951807,0.6746987951807228,-0.01204819277108432,ITI,ITI,0.08359670915524753,-0.04274584029305331,-0.04085086886219422,0.08359670915524753,0.1993723463171497,0.20952556765737493,0.5911020860254753,4,Global on,32,False,2,0.6520999999999999,1011,1011,-+-++
HC,6,64,0.011814657559534798,15,15,34,0,0.234375,0.234375,0.53125,0.0,ITI,CS+,0.0350026536828503,0.0350026536828503,0.024849432342625072,-0.059852086025475315,0.1993723463171497,0.20952556765737493,0.5911020860254753,1,Global off,1,False,2,0.6506999999999998,10100,10100,+-+--
HC,7,61,0.011260845486431604,13,14,34,0,0.21311475409836064,0.22950819672131148,0.5573770491803278,-0.016393442622950838,ITI,CS-,0.019982629063936552,0.013742407781210941,0.019982629063936552,-0.033725036845147494,0.1993723463171497,0.20952556765737493,0.5911020860254753,1,Global off,1,False,2,0.8703,1100,1100,-++--
HC,26,56,0.010337825364592948,9,11,36,0,0.16071428571428573,0.19642857142857142,0.6428571428571429,-0.0357142857142857,ITI,ITI,0.05175505683166759,-0.038658060602863975,-0.013096996228803504,0.05175505683166759,0.1993723463171497,0.20952556765737493,0.5911020860254753,4,Global on,32,False,2,0.8741,10011,10011,+--++
