group,subject,session,task,row_index_0,kept_row,state,basin,sn_file,bn_file
HC,FC015,1,extinction,76,77,2,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,77,78,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,78,79,6,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,79,80,8,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,80,81,27,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,81,82,19,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,82,83,18,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,83,84,30,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,84,85,13,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,85,86,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,86,87,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,87,88,13,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,88,89,28,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,89,90,27,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,90,91,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,91,92,22,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,92,93,16,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,93,94,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,94,95,3,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,95,96,2,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,96,97,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,97,98,11,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,98,99,14,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,99,100,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,100,101,13,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,101,102,29,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,102,103,16,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,103,104,28,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,104,105,24,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,105,106,21,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,106,107,27,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,107,108,25,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,108,109,25,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,109,110,25,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,110,111,24,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,111,112,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,112,113,17,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,113,114,8,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,114,115,7,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,115,116,16,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,116,117,29,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,117,118,30,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,118,119,25,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,119,120,24,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,120,121,24,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,121,122,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,122,123,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,123,124,14,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,124,125,5,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,125,126,14,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,126,127,12,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,127,128,4,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,128,129,8,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,129,130,20,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,130,131,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,131,132,20,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,132,133,23,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,133,134,4,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,134,135,12,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,135,136,3,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,136,137,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,137,138,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,138,139,9,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,139,140,26,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,140,141,19,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,141,142,18,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,142,143,20,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,143,144,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,144,145,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,145,146,8,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,146,147,19,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,147,148,19,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,148,149,18,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,149,150,29,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,150,151,25,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,151,152,13,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,152,153,14,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,153,154,13,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,154,155,13,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,155,156,30,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,156,157,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,157,158,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,158,159,31,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,159,160,5,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,160,161,13,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,161,162,7,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,162,163,5,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,163,164,13,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,164,165,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,165,166,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,166,167,20,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,167,168,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,168,169,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,169,170,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,170,171,19,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,171,172,12,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,172,173,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,173,174,4,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,174,175,5,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,175,176,11,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,176,177,18,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,177,178,3,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,178,179,7,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,179,180,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,180,181,20,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,181,182,19,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,182,183,18,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,183,184,20,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,184,185,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,185,186,24,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,186,187,18,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,187,188,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,188,189,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,189,190,28,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,190,191,28,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,191,192,17,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,192,193,14,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,193,194,5,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,194,195,13,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,195,196,13,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,196,197,16,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,197,198,14,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,198,199,14,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,199,200,13,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,200,201,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,201,202,30,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,202,203,24,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,203,204,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,204,205,28,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,205,206,18,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,206,207,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,207,208,15,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,208,209,20,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,209,210,17,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,210,211,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,211,212,3,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,212,213,16,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,213,214,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,214,215,17,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,215,216,17,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,216,217,29,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,217,218,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,218,219,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,219,220,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,220,221,9,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,221,222,10,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,222,223,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,223,224,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,224,225,12,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,225,226,11,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,226,227,14,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,227,228,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,228,229,1,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,229,230,13,2,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,230,231,32,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,231,232,4,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,232,233,16,4,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,233,234,3,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,234,235,18,3,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC015,1,extinction,235,236,17,1,sub-FC015_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC015_ses-1_task-extinction_fearROIs_bin_BN.csv
