source,target,source_basin_PTSD,target_basin_PTSD,source_basin_label_PTSD,target_basin_label_PTSD,count_PTSD,source_total_PTSD,probability_PTSD,subject_support_count_PTSD,subject_support_prop_PTSD,most_common_source_event_PTSD,most_common_target_event_PTSD,source_basin_HC,target_basin_HC,source_basin_label_HC,target_basin_label_HC,count_HC,source_total_HC,probability_HC,subject_support_count_HC,subject_support_prop_HC,most_common_source_event_HC,most_common_target_event_HC,source_basin,target_basin,source_basin_label,target_basin_label,PTSD_minus_HC_count,PTSD_minus_HC_probability,PTSD_minus_HC_subject_support_count,PTSD_minus_HC_subject_support_prop,abs_probability_difference
12,32,3.0,4.0,Safety-like,Global on,6.0,64.0,0.09375,4.0,0.16666666666666666,ITI,ITI,3.0,4.0,Safety-like,Global on,5.0,121.0,0.04132231404958678,5.0,0.20833333333333334,ITI,ITI,3.0,4.0,Safety-like,Global on,1.0,0.05242768595041322,-1.0,-0.041666666666666685,0.05242768595041322
26,29,4.0,2.0,Global on,Threat-like,4.0,59.0,0.06779661016949153,4.0,0.16666666666666666,ITI,ITI,4.0,2.0,Global on,Threat-like,1.0,64.0,0.015625,1.0,0.041666666666666664,ITI,ITI,4.0,2.0,Global on,Threat-like,3.0,0.052171610169491525,3.0,0.125,0.052171610169491525
8,32,3.0,4.0,Safety-like,Global on,10.0,93.0,0.10752688172043011,8.0,0.3333333333333333,ITI,ITI,3.0,4.0,Safety-like,Global on,6.0,107.0,0.056074766355140186,5.0,0.20833333333333334,CS+,CS+,3.0,4.0,Safety-like,Global on,4.0,0.05145211536528992,3.0,0.12499999999999997,0.05145211536528992
11,17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,2.0,39.0,0.05128205128205128,2.0,0.08333333333333333,CS-,ITI,1.0,1.0,Global off,Global off,-2.0,-0.05128205128205128,-2.0,-0.08333333333333333,0.05128205128205128
11,30,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,2.0,39.0,0.05128205128205128,2.0,0.08333333333333333,CS+,ITI,1.0,4.0,Global off,Global on,-2.0,-0.05128205128205128,-2.0,-0.08333333333333333,0.05128205128205128
11,18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,2.0,39.0,0.05128205128205128,2.0,0.08333333333333333,CS+,ITI,1.0,3.0,Global off,Safety-like,-2.0,-0.05128205128205128,-2.0,-0.08333333333333333,0.05128205128205128
9,14,1.0,2.0,Global off,Threat-like,3.0,147.0,0.02040816326530612,3.0,0.125,ITI,ITI,1.0,2.0,Global off,Threat-like,10.0,140.0,0.07142857142857142,10.0,0.4166666666666667,ITI,CS+,1.0,2.0,Global off,Threat-like,-7.0,-0.05102040816326531,-7.0,-0.2916666666666667,0.05102040816326531
30,13,4.0,2.0,Global on,Threat-like,12.0,95.0,0.12631578947368421,9.0,0.375,ITI,CS+,4.0,2.0,Global on,Threat-like,8.0,106.0,0.07547169811320754,8.0,0.3333333333333333,ITI,CS+,4.0,2.0,Global on,Threat-like,4.0,0.05084409136047667,1.0,0.041666666666666685,0.05084409136047667
9,15,1.0,2.0,Global off,Threat-like,1.0,147.0,0.006802721088435374,1.0,0.041666666666666664,ITI,CS-,1.0,2.0,Global off,Threat-like,8.0,140.0,0.05714285714285714,7.0,0.2916666666666667,ITI,ITI,1.0,2.0,Global off,Threat-like,-7.0,-0.050340136054421766,-6.0,-0.25,0.050340136054421766
20,32,3.0,4.0,Safety-like,Global on,28.0,238.0,0.11764705882352941,16.0,0.6666666666666666,ITI,ITI,3.0,4.0,Safety-like,Global on,43.0,256.0,0.16796875,21.0,0.875,ITI,ITI,3.0,4.0,Safety-like,Global on,-15.0,-0.05032169117647059,-5.0,-0.20833333333333337,0.05032169117647059
