cohort,state,basin,basin_label_readable,is_local_minimum,occupancy,occupancy_prop,cs_delta,prop_CSplus,prop_CSminus,prop_ITI,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,binary,binary_01,sigma_pattern
PTSD,18,3,Safety-like,False,82,0.015802659471959916,-0.04878048780487805,0.10975609756097561,0.15853658536585366,0.7317073170731707,ITI,0.14334732478178513,-0.09548576021508913,-0.04786156456669596,0.14334732478178513,10001,10001,+---+
PTSD,17,1,Global off,False,190,0.036615918288687606,-0.01052631578947369,0.13157894736842105,0.14210526315789473,0.7263157894736842,ITI,0.13795579718229867,-0.0736629104076437,-0.06429288677465489,0.13795579718229867,1,1,----+
PTSD,22,4,Global on,False,29,0.005588745423010214,0.0,0.13793103448275862,0.13793103448275862,0.7241379310344828,ITI,0.13577793874309718,-0.06731082329330612,-0.068467115449791,0.13577793874309718,10101,10101,+-+-+
PTSD,26,4,Global on,False,59,0.011370206205434573,0.050847457627118633,0.1694915254237288,0.11864406779661017,0.711864406779661,ITI,0.12350441448827543,-0.035750332352335934,-0.08775408213593945,0.12350441448827543,10011,10011,+--++
PTSD,8,3,Safety-like,False,99,0.019078820582000385,0.11111111111111113,0.32323232323232326,0.21212121212121213,0.46464646464646464,CS+,0.11799046545625852,0.11799046545625852,0.005723062188662503,-0.12371352764492094,11100,11100,+++--
PTSD,12,3,Safety-like,False,69,0.013297359799576027,0.14492753623188404,0.3188405797101449,0.17391304347826086,0.5072463768115942,CS+,0.11359872193408016,0.11359872193408016,-0.03248510645428876,-0.08111361547979135,11010,11010,++-+-
PTSD,30,4,Global on,False,105,0.02023511273848526,-0.019047619047619035,0.29523809523809524,0.3142857142857143,0.3904761904761905,CS-,0.10788756435316466,0.0899962374620305,0.10788756435316466,-0.1978838018151951,10111,10111,+-+++
PTSD,20,3,Safety-like,True,298,0.0574291771054153,-0.023489932885906062,0.14093959731543623,0.1644295302013423,0.6946308724832215,ITI,0.10627088019183595,-0.06430226046062851,-0.04196861973120733,0.10627088019183595,11001,11001,++--+
PTSD,15,2,Threat-like,False,87,0.016766236269030642,0.10344827586206898,0.3103448275862069,0.20689655172413793,0.4827586206896552,CS+,0.10510296981014217,0.10510296981014217,0.0004984017915883043,-0.10560137160173039,1110,1110,-+++-
PTSD,21,1,Global off,False,94,0.01811524378492966,-0.07446808510638298,0.11702127659574468,0.19148936170212766,0.6914893617021277,ITI,0.10312936941074213,-0.08822058118032006,-0.014908788230421965,0.10312936941074213,101,101,--+-+
PTSD,25,1,Global off,False,126,0.02428213528618231,0.03968253968253968,0.1746031746031746,0.1349206349206349,0.6904761904761905,ITI,0.10211619818480488,-0.030638683172890147,-0.07147751501191471,0.10211619818480488,11,11,---++
PTSD,19,3,Safety-like,False,124,0.02389670456735402,0.03225806451612903,0.1774193548387097,0.14516129032258066,0.6774193548387096,ITI,0.08905936254732405,-0.027822502937355054,-0.06123685960996897,0.08905936254732405,1001,1001,-+--+
PTSD,16,4,Global on,False,200,0.03854307188282906,-0.024999999999999967,0.27,0.295,0.435,CS-,0.08860185006745036,0.06475814222393528,0.08860185006745036,-0.15335999229138558,11110,11110,++++-
PTSD,9,1,Global off,False,164,0.03160531894391983,-0.018292682926829257,0.15853658536585366,0.17682926829268292,0.6646341463414634,ITI,0.07627415405007787,-0.04670527241021108,-0.029568881639866706,0.07627415405007787,10,10,---+-
PTSD,3,1,Global off,False,101,0.019464251300828676,0.0792079207920792,0.2079207920792079,0.12871287128712872,0.6633663366336634,ITI,0.07500634434227782,0.002678934303143171,-0.07768527864542091,0.07500634434227782,1000,1000,-+---
PTSD,27,4,Global on,False,97,0.018693389863172094,0.020618556701030938,0.18556701030927836,0.16494845360824742,0.6494845360824743,ITI,0.06112454379108867,-0.019674847466786383,-0.041449696324302204,0.06112454379108867,1011,1011,-+-++
PTSD,13,2,Threat-like,True,287,0.0553093081518597,0.027874564459930307,0.2578397212543554,0.22996515679442509,0.5121951219512195,CS+,0.05259786347829065,0.05259786347829065,0.02356700686187546,-0.07616487034016606,110,110,--++-
