cohort,source,target,count,source_basin,target_basin,most_common_source_event,most_common_target_event,source_total,probability,subject_support_count,n_subjects_in_cohort,subject_support_prop,source_basin_label,target_basin_label
merged,7,9,3,1,1,ITI,CS-,120,0.025,3,48,0.0625,Global off,Global off
merged,7,14,3,1,2,ITI,ITI,120,0.025,3,48,0.0625,Global off,Threat-like
merged,7,19,3,1,3,ITI,ITI,120,0.025,3,48,0.0625,Global off,Safety-like
merged,7,21,3,1,1,CS-,ITI,120,0.025,3,48,0.0625,Global off,Global off
merged,7,29,3,1,2,CS+,ITI,120,0.025,2,48,0.041666666666666664,Global off,Threat-like
merged,2,18,11,1,3,ITI,ITI,441,0.024943310657596373,7,48,0.14583333333333334,Global off,Safety-like
merged,2,25,11,1,1,ITI,ITI,441,0.024943310657596373,10,48,0.20833333333333334,Global off,Global off
merged,2,31,11,1,4,ITI,ITI,441,0.024943310657596373,9,48,0.1875,Global off,Global on
merged,30,15,5,4,2,CS-,ITI,201,0.024875621890547265,5,48,0.10416666666666667,Global on,Threat-like
merged,30,28,5,4,4,ITI,ITI,201,0.024875621890547265,4,48,0.08333333333333333,Global on,Global on
merged,1,19,19,1,3,ITI,ITI,770,0.024675324675324677,15,48,0.3125,Global off,Safety-like
merged,27,14,4,4,2,ITI,ITI,163,0.024539877300613498,4,48,0.08333333333333333,Global on,Threat-like
merged,27,16,4,4,4,ITI,ITI,163,0.024539877300613498,4,48,0.08333333333333333,Global on,Global on
merged,27,17,4,4,1,ITI,ITI,163,0.024539877300613498,3,48,0.0625,Global on,Global off
merged,3,14,5,1,2,CS-,ITI,204,0.024509803921568627,5,48,0.10416666666666667,Global off,Threat-like
merged,3,29,5,1,2,ITI,ITI,204,0.024509803921568627,4,48,0.08333333333333333,Global off,Threat-like
merged,9,3,7,1,1,ITI,ITI,287,0.024390243902439025,7,48,0.14583333333333334,Global off,Global off
merged,9,19,7,1,3,ITI,ITI,287,0.024390243902439025,7,48,0.14583333333333334,Global off,Safety-like
merged,9,25,7,1,1,ITI,ITI,287,0.024390243902439025,7,48,0.14583333333333334,Global off,Global off
merged,26,2,3,4,1,ITI,ITI,123,0.024390243902439025,3,48,0.0625,Global on,Global off
merged,26,9,3,4,1,CS+,ITI,123,0.024390243902439025,3,48,0.0625,Global on,Global off
merged,26,10,3,4,1,ITI,CS-,123,0.024390243902439025,2,48,0.041666666666666664,Global on,Global off
merged,24,5,7,4,1,ITI,ITI,289,0.02422145328719723,5,48,0.10416666666666667,Global on,Global off
merged,24,21,7,4,1,ITI,ITI,289,0.02422145328719723,7,48,0.14583333333333334,Global on,Global off
merged,24,30,7,4,4,ITI,ITI,289,0.02422145328719723,7,48,0.14583333333333334,Global on,Global on
merged,32,9,19,4,1,CS-,ITI,793,0.02395964691046658,17,48,0.3541666666666667,Global on,Global off
merged,32,12,19,4,3,ITI,CS+,793,0.02395964691046658,15,48,0.3125,Global on,Safety-like
merged,32,27,19,4,4,ITI,ITI,793,0.02395964691046658,15,48,0.3125,Global on,Global on
merged,17,15,9,1,2,ITI,ITI,379,0.023746701846965697,8,48,0.16666666666666666,Global off,Threat-like
merged,29,10,9,2,1,ITI,ITI,379,0.023746701846965697,7,48,0.14583333333333334,Threat-like,Global off
merged,29,15,9,2,2,CS-,ITI,379,0.023746701846965697,8,48,0.16666666666666666,Threat-like,Threat-like
merged,1,24,18,1,4,ITI,ITI,770,0.023376623376623377,16,48,0.3333333333333333,Global off,Global on
merged,16,6,9,4,1,CS-,CS-,386,0.023316062176165803,8,48,0.16666666666666666,Global on,Global off
merged,16,21,9,4,1,ITI,ITI,386,0.023316062176165803,8,48,0.16666666666666666,Global on,Global off
merged,28,2,8,4,1,ITI,ITI,347,0.023054755043227664,8,48,0.16666666666666666,Global on,Global off
merged,31,17,10,4,1,ITI,ITI,438,0.0228310502283105,8,48,0.16666666666666666,Global on,Global off
merged,2,29,10,1,2,ITI,ITI,441,0.022675736961451247,9,48,0.1875,Global off,Threat-like
merged,4,14,9,3,2,ITI,CS+,397,0.022670025188916875,6,48,0.125,Safety-like,Threat-like
merged,4,30,9,3,4,ITI,ITI,397,0.022670025188916875,8,48,0.16666666666666666,Safety-like,Global on
merged,14,25,7,2,1,ITI,ITI,309,0.022653721682847898,7,48,0.14583333333333334,Threat-like,Global off
merged,25,18,5,1,3,ITI,ITI,223,0.02242152466367713,5,48,0.10416666666666667,Global off,Safety-like
merged,25,24,5,1,4,ITI,ITI,223,0.02242152466367713,4,48,0.08333333333333333,Global off,Global on
merged,5,6,8,1,1,ITI,ITI,358,0.0223463687150838,8,48,0.16666666666666666,Global off,Global off
merged,5,30,8,1,4,CS+,ITI,358,0.0223463687150838,7,48,0.14583333333333334,Global off,Global on
merged,21,18,5,1,3,ITI,ITI,224,0.022321428571428572,5,48,0.10416666666666667,Global off,Safety-like
merged,21,19,5,1,3,ITI,ITI,224,0.022321428571428572,5,48,0.10416666666666667,Global off,Safety-like
merged,21,23,5,1,4,ITI,ITI,224,0.022321428571428572,5,48,0.10416666666666667,Global off,Global on
merged,21,27,5,1,4,ITI,CS-,224,0.022321428571428572,4,48,0.08333333333333333,Global off,Global on
merged,23,14,4,4,2,CS+,CS+,184,0.021739130434782608,4,48,0.08333333333333333,Global on,Threat-like
merged,23,15,4,4,2,ITI,ITI,184,0.021739130434782608,3,48,0.0625,Global on,Threat-like
merged,23,18,4,4,3,ITI,ITI,184,0.021739130434782608,4,48,0.08333333333333333,Global on,Safety-like
merged,19,8,6,3,3,ITI,ITI,277,0.021660649819494584,6,48,0.125,Safety-like,Safety-like
merged,19,21,6,3,1,ITI,ITI,277,0.021660649819494584,5,48,0.10416666666666667,Safety-like,Global off
merged,12,3,4,3,1,CS+,ITI,185,0.021621621621621623,4,48,0.08333333333333333,Safety-like,Global off
merged,12,14,4,3,2,CS+,CS+,185,0.021621621621621623,4,48,0.08333333333333333,Safety-like,Threat-like
merged,12,21,4,3,1,ITI,ITI,185,0.021621621621621623,2,48,0.041666666666666664,Safety-like,Global off
merged,32,5,17,4,1,CS+,ITI,793,0.021437578814627996,13,48,0.2708333333333333,Global on,Global off
merged,18,4,4,3,3,ITI,CS+,189,0.021164021164021163,4,48,0.08333333333333333,Safety-like,Safety-like
merged,18,14,4,3,2,ITI,CS-,189,0.021164021164021163,4,48,0.08333333333333333,Safety-like,Threat-like
merged,29,5,8,2,1,ITI,ITI,379,0.021108179419525065,8,48,0.16666666666666666,Threat-like,Global off
merged,29,14,8,2,2,ITI,CS+,379,0.021108179419525065,8,48,0.16666666666666666,Threat-like,Threat-like
merged,1,10,16,1,1,ITI,ITI,770,0.02077922077922078,14,48,0.2916666666666667,Global off,Global off
merged,24,6,6,4,1,ITI,ITI,289,0.020761245674740483,6,48,0.125,Global on,Global off
merged,24,12,6,4,3,ITI,CS+,289,0.020761245674740483,6,48,0.125,Global on,Safety-like
merged,24,23,6,4,4,ITI,ITI,289,0.020761245674740483,5,48,0.10416666666666667,Global on,Global on
merged,16,10,8,4,1,ITI,ITI,386,0.02072538860103627,7,48,0.14583333333333334,Global on,Global off
merged,16,23,8,4,4,CS+,ITI,386,0.02072538860103627,6,48,0.125,Global on,Global on
merged,16,30,8,4,4,ITI,CS+,386,0.02072538860103627,7,48,0.14583333333333334,Global on,Global on
merged,10,8,4,1,3,CS-,CS-,194,0.020618556701030927,3,48,0.0625,Global off,Safety-like
merged,15,4,4,2,3,CS+,CS+,194,0.020618556701030927,4,48,0.08333333333333333,Threat-like,Safety-like
merged,15,10,4,2,1,CS-,CS-,194,0.020618556701030927,4,48,0.08333333333333333,Threat-like,Global off
merged,15,17,4,2,1,CS+,ITI,194,0.020618556701030927,4,48,0.08333333333333333,Threat-like,Global off
merged,15,27,4,2,4,CS+,ITI,194,0.020618556701030927,4,48,0.08333333333333333,Threat-like,Global on
merged,2,23,9,1,4,ITI,CS-,441,0.02040816326530612,7,48,0.14583333333333334,Global off,Global on
merged,20,12,10,3,3,ITI,ITI,494,0.020242914979757085,9,48,0.1875,Safety-like,Safety-like
merged,28,5,7,4,1,ITI,ITI,347,0.020172910662824207,7,48,0.14583333333333334,Global on,Global off
merged,28,23,7,4,4,ITI,ITI,347,0.020172910662824207,6,48,0.125,Global on,Global on
merged,8,31,4,3,4,ITI,ITI,200,0.02,3,48,0.0625,Safety-like,Global on
merged,13,6,10,2,1,CS-,ITI,502,0.0199203187250996,10,48,0.20833333333333334,Threat-like,Global off
merged,30,8,4,4,3,ITI,CS-,201,0.01990049751243781,3,48,0.0625,Global on,Safety-like
merged,30,21,4,4,1,ITI,CS+,201,0.01990049751243781,4,48,0.08333333333333333,Global on,Global off
merged,3,10,4,1,1,CS+,ITI,204,0.0196078431372549,4,48,0.08333333333333333,Global off,Global off
merged,3,12,4,1,3,CS+,ITI,204,0.0196078431372549,4,48,0.08333333333333333,Global off,Safety-like
merged,3,28,4,1,4,CS-,CS-,204,0.0196078431372549,4,48,0.08333333333333333,Global off,Global on
merged,5,24,7,1,4,ITI,ITI,358,0.019553072625698324,7,48,0.14583333333333334,Global off,Global on
merged,1,8,15,1,3,ITI,ITI,770,0.01948051948051948,13,48,0.2708333333333333,Global off,Safety-like
merged,1,25,15,1,1,ITI,ITI,770,0.01948051948051948,13,48,0.2708333333333333,Global off,Global off
merged,6,11,3,1,1,ITI,CS+,154,0.01948051948051948,3,48,0.0625,Global off,Global off
merged,6,23,3,1,4,CS+,CS+,154,0.01948051948051948,3,48,0.0625,Global off,Global on
merged,6,30,3,1,4,CS+,CS+,154,0.01948051948051948,3,48,0.0625,Global off,Global on
merged,6,31,3,1,4,ITI,CS+,154,0.01948051948051948,3,48,0.0625,Global off,Global on
merged,14,8,6,2,3,CS+,CS+,309,0.019417475728155338,5,48,0.10416666666666667,Threat-like,Safety-like
merged,14,20,6,2,3,CS-,ITI,309,0.019417475728155338,6,48,0.125,Threat-like,Safety-like
merged,14,21,6,2,1,ITI,ITI,309,0.019417475728155338,4,48,0.08333333333333333,Threat-like,Global off
merged,14,26,6,2,4,CS+,ITI,309,0.019417475728155338,5,48,0.10416666666666667,Threat-like,Global on
merged,14,27,6,2,4,CS+,ITI,309,0.019417475728155338,4,48,0.08333333333333333,Threat-like,Global on
merged,14,28,6,2,4,CS-,CS-,309,0.019417475728155338,6,48,0.125,Threat-like,Global on
merged,14,30,6,2,4,CS+,CS+,309,0.019417475728155338,5,48,0.10416666666666667,Threat-like,Global on
merged,32,19,15,4,3,ITI,ITI,793,0.018915510718789406,12,48,0.25,Global on,Safety-like
merged,32,21,15,4,1,ITI,ITI,793,0.018915510718789406,13,48,0.2708333333333333,Global on,Global off
merged,17,5,7,1,1,ITI,ITI,379,0.018469656992084433,7,48,0.14583333333333334,Global off,Global off
merged,17,10,7,1,1,ITI,ITI,379,0.018469656992084433,7,48,0.14583333333333334,Global off,Global off
merged,17,27,7,1,4,ITI,ITI,379,0.018469656992084433,7,48,0.14583333333333334,Global off,Global on
merged,29,6,7,2,1,ITI,CS+,379,0.018469656992084433,7,48,0.14583333333333334,Threat-like,Global off
merged,29,12,7,2,3,CS+,CS+,379,0.018469656992084433,6,48,0.125,Threat-like,Safety-like
merged,29,24,7,2,4,ITI,ITI,379,0.018469656992084433,7,48,0.14583333333333334,Threat-like,Global on
merged,27,5,3,4,1,ITI,ITI,163,0.018404907975460124,3,48,0.0625,Global on,Global off
merged,27,11,3,4,1,CS+,ITI,163,0.018404907975460124,3,48,0.0625,Global on,Global off
merged,31,3,8,4,1,CS-,CS-,438,0.0182648401826484,6,48,0.125,Global on,Global off
merged,31,5,8,4,1,CS-,ITI,438,0.0182648401826484,7,48,0.14583333333333334,Global on,Global off
merged,31,7,8,4,1,ITI,CS-,438,0.0182648401826484,6,48,0.125,Global on,Global off
merged,31,11,8,4,1,CS-,ITI,438,0.0182648401826484,7,48,0.14583333333333334,Global on,Global off
merged,31,26,8,4,4,ITI,ITI,438,0.0182648401826484,8,48,0.16666666666666666,Global on,Global on
merged,20,9,9,3,1,ITI,ITI,494,0.018218623481781375,8,48,0.16666666666666666,Safety-like,Global off
merged,2,7,8,1,1,ITI,CS+,441,0.018140589569160998,6,48,0.125,Global off,Global off
merged,2,15,8,1,2,ITI,ITI,441,0.018140589569160998,8,48,0.16666666666666666,Global off,Threat-like
merged,2,30,8,1,4,CS+,ITI,441,0.018140589569160998,8,48,0.16666666666666666,Global off,Global on
merged,19,5,5,3,1,ITI,ITI,277,0.018050541516245487,5,48,0.10416666666666667,Safety-like,Global off
merged,19,6,5,3,1,CS+,ITI,277,0.018050541516245487,5,48,0.10416666666666667,Safety-like,Global off
merged,19,10,5,3,1,ITI,CS-,277,0.018050541516245487,4,48,0.08333333333333333,Safety-like,Global off
merged,19,14,5,3,2,ITI,CS+,277,0.018050541516245487,4,48,0.08333333333333333,Safety-like,Threat-like
merged,19,16,5,3,4,ITI,CS+,277,0.018050541516245487,4,48,0.08333333333333333,Safety-like,Global on
merged,25,10,4,1,1,CS-,CS-,223,0.017937219730941704,4,48,0.08333333333333333,Global off,Global off
merged,25,15,4,1,2,ITI,CS+,223,0.017937219730941704,4,48,0.08333333333333333,Global off,Threat-like
merged,25,16,4,1,4,ITI,CS+,223,0.017937219730941704,4,48,0.08333333333333333,Global off,Global on
merged,13,12,9,2,3,ITI,ITI,502,0.017928286852589643,8,48,0.16666666666666666,Threat-like,Safety-like
merged,21,22,4,1,4,ITI,ITI,224,0.017857142857142856,4,48,0.08333333333333333,Global off,Global on
merged,32,11,14,4,1,ITI,CS-,793,0.017654476670870115,12,48,0.25,Global on,Global off
merged,32,18,14,4,3,ITI,ITI,793,0.017654476670870115,10,48,0.20833333333333334,Global on,Safety-like
merged,4,6,7,3,1,CS-,ITI,397,0.017632241813602016,7,48,0.14583333333333334,Safety-like,Global off
merged,4,21,7,3,1,ITI,ITI,397,0.017632241813602016,6,48,0.125,Safety-like,Global off
merged,9,6,5,1,1,CS-,ITI,287,0.017421602787456445,5,48,0.10416666666666667,Global off,Global off
merged,24,3,5,4,1,CS+,ITI,289,0.01730103806228374,4,48,0.08333333333333333,Global on,Global off
merged,24,10,5,4,1,ITI,ITI,289,0.01730103806228374,5,48,0.10416666666666667,Global on,Global off
merged,24,14,5,4,2,ITI,ITI,289,0.01730103806228374,5,48,0.10416666666666667,Global on,Threat-like
merged,28,16,6,4,4,ITI,CS-,347,0.01729106628242075,6,48,0.125,Global on,Global on
merged,1,12,13,1,3,ITI,ITI,770,0.016883116883116882,9,48,0.1875,Global off,Safety-like
merged,1,18,13,1,3,ITI,ITI,770,0.016883116883116882,10,48,0.20833333333333334,Global off,Safety-like
merged,1,23,13,1,4,CS-,ITI,770,0.016883116883116882,12,48,0.25,Global off,Global on
merged,5,3,6,1,1,CS+,ITI,358,0.01675977653631285,5,48,0.10416666666666667,Global off,Global off
merged,5,12,6,1,3,ITI,ITI,358,0.01675977653631285,6,48,0.125,Global off,Safety-like
merged,5,17,6,1,1,ITI,ITI,358,0.01675977653631285,6,48,0.125,Global off,Global off
merged,5,19,6,1,3,ITI,ITI,358,0.01675977653631285,6,48,0.125,Global off,Safety-like
merged,5,25,6,1,1,CS+,ITI,358,0.01675977653631285,5,48,0.10416666666666667,Global off,Global off
merged,5,27,6,1,4,CS+,ITI,358,0.01675977653631285,6,48,0.125,Global off,Global on
merged,7,4,2,1,3,CS+,CS+,120,0.016666666666666666,2,48,0.041666666666666664,Global off,Safety-like
merged,7,6,2,1,1,ITI,CS+,120,0.016666666666666666,2,48,0.041666666666666664,Global off,Global off
merged,7,22,2,1,4,CS-,ITI,120,0.016666666666666666,2,48,0.041666666666666664,Global off,Global on
merged,7,23,2,1,4,CS-,CS-,120,0.016666666666666666,2,48,0.041666666666666664,Global off,Global on
merged,23,12,3,4,3,ITI,ITI,184,0.016304347826086956,3,48,0.0625,Global on,Safety-like
merged,23,17,3,4,1,ITI,ITI,184,0.016304347826086956,3,48,0.0625,Global on,Global off
merged,23,26,3,4,4,ITI,ITI,184,0.016304347826086956,1,48,0.020833333333333332,Global on,Global on
merged,26,3,2,4,1,CS-,CS-,123,0.016260162601626018,2,48,0.041666666666666664,Global on,Global off
merged,26,8,2,4,3,ITI,CS+,123,0.016260162601626018,2,48,0.041666666666666664,Global on,Safety-like
merged,26,12,2,4,3,CS+,CS+,123,0.016260162601626018,2,48,0.041666666666666664,Global on,Safety-like
merged,26,21,2,4,1,ITI,CS+,123,0.016260162601626018,2,48,0.041666666666666664,Global on,Global off
merged,12,15,3,3,2,ITI,CS+,185,0.016216216216216217,3,48,0.0625,Safety-like,Threat-like
merged,12,26,3,3,4,CS+,ITI,185,0.016216216216216217,3,48,0.0625,Safety-like,Global on
merged,12,31,3,3,4,CS+,ITI,185,0.016216216216216217,3,48,0.0625,Safety-like,Global on
merged,20,13,8,3,2,ITI,CS-,494,0.016194331983805668,6,48,0.125,Safety-like,Threat-like
merged,20,16,8,3,4,ITI,CS+,494,0.016194331983805668,8,48,0.16666666666666666,Safety-like,Global on
merged,20,25,8,3,1,ITI,ITI,494,0.016194331983805668,8,48,0.16666666666666666,Safety-like,Global off
merged,14,17,5,2,1,CS-,CS-,309,0.016181229773462782,5,48,0.10416666666666667,Threat-like,Global off
merged,14,19,5,2,3,CS+,CS+,309,0.016181229773462782,5,48,0.10416666666666667,Threat-like,Safety-like
merged,14,24,5,2,4,CS+,ITI,309,0.016181229773462782,5,48,0.10416666666666667,Threat-like,Global on
merged,31,10,7,4,1,ITI,ITI,438,0.01598173515981735,7,48,0.14583333333333334,Global on,Global off
merged,13,3,8,2,1,ITI,ITI,502,0.01593625498007968,7,48,0.14583333333333334,Threat-like,Global off
merged,13,24,8,2,4,ITI,ITI,502,0.01593625498007968,7,48,0.14583333333333334,Threat-like,Global on
merged,2,10,7,1,1,ITI,ITI,441,0.015873015873015872,6,48,0.125,Global off,Global off
merged,2,12,7,1,3,ITI,ITI,441,0.015873015873015872,6,48,0.125,Global off,Safety-like
merged,2,19,7,1,3,ITI,ITI,441,0.015873015873015872,6,48,0.125,Global off,Safety-like
merged,18,15,3,3,2,ITI,CS+,189,0.015873015873015872,3,48,0.0625,Safety-like,Threat-like
merged,17,7,6,1,1,ITI,ITI,379,0.0158311345646438,6,48,0.125,Global off,Global off
merged,17,8,6,1,3,ITI,ITI,379,0.0158311345646438,5,48,0.10416666666666667,Global off,Safety-like
merged,17,30,6,1,4,ITI,CS+,379,0.0158311345646438,6,48,0.125,Global off,Global on
merged,29,3,6,2,1,CS+,CS+,379,0.0158311345646438,4,48,0.08333333333333333,Threat-like,Global off
merged,29,19,6,2,3,CS-,CS-,379,0.0158311345646438,4,48,0.08333333333333333,Threat-like,Safety-like
merged,29,26,6,2,4,ITI,ITI,379,0.0158311345646438,5,48,0.10416666666666667,Threat-like,Global on
merged,16,7,6,4,1,ITI,ITI,386,0.015544041450777202,5,48,0.10416666666666667,Global on,Global off
merged,10,15,3,1,2,ITI,CS-,194,0.015463917525773196,3,48,0.0625,Global off,Threat-like
merged,10,21,3,1,1,CS+,CS+,194,0.015463917525773196,2,48,0.041666666666666664,Global off,Global off
merged,10,23,3,1,4,ITI,ITI,194,0.015463917525773196,3,48,0.0625,Global off,Global on
merged,10,28,3,1,4,ITI,CS+,194,0.015463917525773196,3,48,0.0625,Global off,Global on
merged,10,30,3,1,4,ITI,CS-,194,0.015463917525773196,3,48,0.0625,Global off,Global on
merged,15,24,3,2,4,CS+,CS+,194,0.015463917525773196,3,48,0.0625,Threat-like,Global on
merged,32,10,12,4,1,ITI,ITI,793,0.015132408575031526,9,48,0.1875,Global on,Global off
merged,32,15,12,4,2,ITI,CS-,793,0.015132408575031526,11,48,0.22916666666666666,Global on,Threat-like
merged,32,23,12,4,4,ITI,CS+,793,0.015132408575031526,11,48,0.22916666666666666,Global on,Global on
merged,8,7,3,3,1,CS+,CS+,200,0.015,3,48,0.0625,Safety-like,Global off
merged,8,10,3,3,1,ITI,CS+,200,0.015,3,48,0.0625,Safety-like,Global off
merged,8,18,3,3,3,ITI,ITI,200,0.015,3,48,0.0625,Safety-like,Safety-like
merged,8,22,3,3,4,ITI,ITI,200,0.015,3,48,0.0625,Safety-like,Global on
merged,8,26,3,3,4,CS+,ITI,200,0.015,3,48,0.0625,Safety-like,Global on
merged,30,3,3,4,1,CS+,ITI,201,0.014925373134328358,2,48,0.041666666666666664,Global on,Global off
merged,30,5,3,4,1,ITI,CS+,201,0.014925373134328358,3,48,0.0625,Global on,Global off
merged,30,9,3,4,1,CS+,CS+,201,0.014925373134328358,3,48,0.0625,Global on,Global off
merged,30,10,3,4,1,CS-,CS-,201,0.014925373134328358,3,48,0.0625,Global on,Global off
merged,30,19,3,4,3,ITI,ITI,201,0.014925373134328358,3,48,0.0625,Global on,Safety-like
merged,3,7,3,1,1,ITI,CS+,204,0.014705882352941176,3,48,0.0625,Global off,Global off
merged,3,18,3,1,3,ITI,ITI,204,0.014705882352941176,2,48,0.041666666666666664,Global off,Safety-like
merged,3,21,3,1,1,ITI,ITI,204,0.014705882352941176,3,48,0.0625,Global off,Global off
merged,22,5,1,4,1,ITI,ITI,69,0.014492753623188406,1,48,0.020833333333333332,Global on,Global off
merged,22,12,1,4,3,ITI,ITI,69,0.014492753623188406,1,48,0.020833333333333332,Global on,Safety-like
merged,22,15,1,4,2,ITI,ITI,69,0.014492753623188406,1,48,0.020833333333333332,Global on,Threat-like
merged,22,16,1,4,4,ITI,ITI,69,0.014492753623188406,1,48,0.020833333333333332,Global on,Global on
merged,22,18,1,4,3,ITI,CS+,69,0.014492753623188406,1,48,0.020833333333333332,Global on,Safety-like
merged,22,19,1,4,3,ITI,ITI,69,0.014492753623188406,1,48,0.020833333333333332,Global on,Safety-like
merged,22,24,1,4,4,ITI,ITI,69,0.014492753623188406,1,48,0.020833333333333332,Global on,Global on
merged,22,26,1,4,4,ITI,ITI,69,0.014492753623188406,1,48,0.020833333333333332,Global on,Global on
merged,19,15,4,3,2,ITI,CS-,277,0.01444043321299639,3,48,0.0625,Safety-like,Threat-like
merged,19,26,4,3,4,ITI,ITI,277,0.01444043321299639,4,48,0.08333333333333333,Safety-like,Global on
merged,28,3,5,4,1,CS+,ITI,347,0.01440922190201729,5,48,0.10416666666666667,Global on,Global off
merged,28,9,5,4,1,ITI,ITI,347,0.01440922190201729,5,48,0.10416666666666667,Global on,Global off
merged,20,5,7,3,1,ITI,ITI,494,0.01417004048582996,7,48,0.14583333333333334,Safety-like,Global off
merged,20,6,7,3,1,ITI,CS-,494,0.01417004048582996,6,48,0.125,Safety-like,Global off
merged,20,14,7,3,2,ITI,ITI,494,0.01417004048582996,6,48,0.125,Safety-like,Threat-like
merged,20,21,7,3,1,ITI,ITI,494,0.01417004048582996,7,48,0.14583333333333334,Safety-like,Global off
merged,20,30,7,3,4,ITI,CS+,494,0.01417004048582996,5,48,0.10416666666666667,Safety-like,Global on
merged,13,19,7,2,3,ITI,ITI,502,0.013944223107569721,5,48,0.10416666666666667,Threat-like,Safety-like
merged,13,20,7,2,3,ITI,ITI,502,0.013944223107569721,7,48,0.14583333333333334,Threat-like,Safety-like
merged,13,25,7,2,1,CS-,ITI,502,0.013944223107569721,6,48,0.125,Threat-like,Global off
merged,9,7,4,1,1,ITI,CS-,287,0.013937282229965157,4,48,0.08333333333333333,Global off,Global off
merged,9,21,4,1,1,CS+,ITI,287,0.013937282229965157,3,48,0.0625,Global off,Global off
merged,9,24,4,1,4,CS-,ITI,287,0.013937282229965157,4,48,0.08333333333333333,Global off,Global on
merged,9,27,4,1,4,CS+,CS+,287,0.013937282229965157,4,48,0.08333333333333333,Global off,Global on
merged,9,28,4,1,4,CS+,ITI,287,0.013937282229965157,4,48,0.08333333333333333,Global off,Global on
merged,9,30,4,1,4,ITI,CS+,287,0.013937282229965157,4,48,0.08333333333333333,Global off,Global on
merged,24,9,4,4,1,CS-,CS-,289,0.01384083044982699,4,48,0.08333333333333333,Global on,Global off
merged,24,19,4,4,3,CS+,ITI,289,0.01384083044982699,4,48,0.08333333333333333,Global on,Safety-like
merged,2,21,6,1,1,ITI,ITI,441,0.013605442176870748,6,48,0.125,Global off,Global off
merged,2,28,6,1,4,CS-,ITI,441,0.013605442176870748,6,48,0.125,Global off,Global on
merged,25,3,3,1,1,ITI,CS+,223,0.013452914798206279,3,48,0.0625,Global off,Global off
merged,25,14,3,1,2,CS+,ITI,223,0.013452914798206279,3,48,0.0625,Global off,Threat-like
merged,25,19,3,1,3,ITI,ITI,223,0.013452914798206279,3,48,0.0625,Global off,Safety-like
merged,25,23,3,1,4,ITI,ITI,223,0.013452914798206279,3,48,0.0625,Global off,Global on
merged,21,8,3,1,3,CS+,CS+,224,0.013392857142857142,3,48,0.0625,Global off,Safety-like
merged,21,9,3,1,1,ITI,ITI,224,0.013392857142857142,3,48,0.0625,Global off,Global off
merged,21,10,3,1,1,CS+,ITI,224,0.013392857142857142,2,48,0.041666666666666664,Global off,Global off
merged,21,25,3,1,1,ITI,ITI,224,0.013392857142857142,3,48,0.0625,Global off,Global off
merged,17,6,5,1,1,CS+,ITI,379,0.013192612137203167,4,48,0.08333333333333333,Global off,Global off
merged,17,11,5,1,1,ITI,ITI,379,0.013192612137203167,5,48,0.10416666666666667,Global off,Global off
merged,17,22,5,1,4,ITI,ITI,379,0.013192612137203167,5,48,0.10416666666666667,Global off,Global on
merged,29,8,5,2,3,CS+,CS-,379,0.013192612137203167,4,48,0.08333333333333333,Threat-like,Safety-like
merged,1,15,10,1,2,ITI,ITI,770,0.012987012987012988,10,48,0.20833333333333334,Global off,Threat-like
merged,1,28,10,1,4,ITI,ITI,770,0.012987012987012988,7,48,0.14583333333333334,Global off,Global on
merged,6,3,2,1,1,CS-,CS-,154,0.012987012987012988,2,48,0.041666666666666664,Global off,Global off
merged,6,7,2,1,1,ITI,ITI,154,0.012987012987012988,2,48,0.041666666666666664,Global off,Global off
merged,6,10,2,1,1,CS-,CS+,154,0.012987012987012988,2,48,0.041666666666666664,Global off,Global off
merged,6,22,2,1,4,CS+,CS+,154,0.012987012987012988,2,48,0.041666666666666664,Global off,Global on
merged,6,26,2,1,4,CS+,ITI,154,0.012987012987012988,2,48,0.041666666666666664,Global off,Global on
merged,16,11,5,4,1,CS+,CS+,386,0.012953367875647668,5,48,0.10416666666666667,Global on,Global off
merged,16,22,5,4,4,ITI,ITI,386,0.012953367875647668,5,48,0.10416666666666667,Global on,Global on
merged,16,26,5,4,4,CS+,CS+,386,0.012953367875647668,4,48,0.08333333333333333,Global on,Global on
merged,16,27,5,4,4,ITI,ITI,386,0.012953367875647668,4,48,0.08333333333333333,Global on,Global on
merged,14,18,4,2,3,ITI,ITI,309,0.012944983818770227,4,48,0.08333333333333333,Threat-like,Safety-like
merged,11,8,1,1,3,CS-,CS-,79,0.012658227848101266,1,48,0.020833333333333332,Global off,Safety-like
merged,11,10,1,1,1,ITI,CS-,79,0.012658227848101266,1,48,0.020833333333333332,Global off,Global off
merged,11,24,1,1,4,ITI,ITI,79,0.012658227848101266,1,48,0.020833333333333332,Global off,Global on
merged,11,27,1,1,4,ITI,ITI,79,0.012658227848101266,1,48,0.020833333333333332,Global off,Global on
merged,4,15,5,3,2,ITI,ITI,397,0.012594458438287154,5,48,0.10416666666666667,Safety-like,Threat-like
merged,4,23,5,3,4,ITI,ITI,397,0.012594458438287154,4,48,0.08333333333333333,Safety-like,Global on
merged,4,29,5,3,2,ITI,CS+,397,0.012594458438287154,5,48,0.10416666666666667,Safety-like,Threat-like
merged,27,3,2,4,1,CS-,ITI,163,0.012269938650306749,2,48,0.041666666666666664,Global on,Global off
merged,27,7,2,4,1,CS+,CS+,163,0.012269938650306749,2,48,0.041666666666666664,Global on,Global off
