subset,clinical_variable,feature,n,spearman_rho,p_value,correction_method,p_corrected,reject_corrected,file_name,path,rank_in_file,sort_col,sort_value,formula,term,beta,t,r_squared,adj_r_squared,analysis,test,n_group1,n_group2,group1,group2,mean_group1,mean_group2,median_group1,median_group2,delta_mean_group1_minus_group2,statistic,cohen_d_group1_minus_group2,cliffs_delta_group1_minus_group2,task_scope,task,clinical_scope,matched_pattern,family,feature_task_scope,hypothesis,source,p_bonferroni,reject_bonferroni,p_holm,reject_holm,n_tests_in_scope,result_type,manuscript_note
,,dwell_max_B1,48.0,,0.140142426044578,holm,0.2802848520891561,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,4,p_value,0.140142426044578,dwell_max_B1 ~ C(group) + age + C(sex),C(group)[T.PTSD],0.9037199798971702,1.5023806238555548,0.0989102957220471,0.0374723613394595,,,,,,,,,,,,,,,baseline,,,dwell_max_B1,baseline_control,,Baseline max dwell in all-off basin,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.2802848520891561,False,0.2802848520891561,False,2.0,,
,,staying_rate_major_SR_A_to_A,48.0,,0.1745650933201533,holm,0.52369527996046,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,5,p_value,0.1745650933201533,staying_rate_major_SR_A_to_A ~ C(group) + age + C(sex),C(group)[T.PTSD],0.0324526029022936,1.3799795591147024,0.0574864279300407,-0.006775861074729,,,,,,,,,,,,,,,all,,,staying_rate_major_SR_A_to_A,major_peripheral_dynamics,,Major-basin staying/locking,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.52369527996046,False,0.52369527996046,False,3.0,,
,,dwell_max_B4,48.0,,0.1984409710297561,holm,0.2802848520891561,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,6,p_value,0.1984409710297561,dwell_max_B4 ~ C(group) + age + C(sex),C(group)[T.PTSD],0.7050865898608207,1.3056985827237684,0.1419215990958169,0.0834162535796226,,,,,,,,,,,,,,,baseline,,,dwell_max_B4,baseline_control,,Baseline max dwell in all-on basin,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.3968819420595123,False,0.2802848520891561,False,2.0,,
,,peripheral_transition_rate_TR_P_to_Pprime,48.0,,0.221053203783294,holm,0.52369527996046,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,7,p_value,0.221053203783294,peripheral_transition_rate_TR_P_to_Pprime ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0072750131173307,-1.2413514114010913,0.0441038650780645,-0.0210708713938856,,,,,,,,,,,,,,,all,,,peripheral_transition_rate_TR_P_to_Pprime,major_peripheral_dynamics,,Movement among peripheral threat/safety basins,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.6631596113498822,False,0.52369527996046,False,3.0,,
,,traveling_score_TR_AA_over_TR_PP,47.0,,0.2320081263387351,holm,0.4640162526774703,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,8,p_value,0.2320081263387351,traveling_score_TR_AA_over_TR_PP ~ C(group) + age + C(sex),C(group)[T.PTSD],3.258052716170337,1.2123223423303646,0.047819509157241,-0.0186116878783,,,,,,,,,,,,,,,all,,,traveling_score_TR_AA_over_TR_PP,summary_scores,,Generalized traveling score,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.4640162526774703,False,0.4640162526774703,False,2.0,,
,,event_trial_type_hrf4__CSplus_staying_rate_major_SR_A_to_A,48.0,,0.2869873688867102,holm,0.5739747377734205,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,9,p_value,0.2869873688867102,event_trial_type_hrf4__CSplus_staying_rate_major_SR_A_to_A ~ C(group) + age + C(sex),C(group)[T.PTSD],0.0306763492377453,1.0778210995813011,0.0573340088199481,-0.0069386723968736,,,,,,,,,,,,,,,acquisition,,,event_trial_type_hrf4__CSplus_staying_rate_major_SR_A_to_A,acquisition_threat_learning,,CS+ major-basin staying during acquisition,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.5739747377734205,False,0.5739747377734205,False,2.0,,
,,peripheral_to_major_rate,48.0,,0.2904264165398951,holm,0.52369527996046,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,10,p_value,0.2904264165398951,peripheral_to_major_rate ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0109910189421279,-1.0700621189402189,0.0268605285753599,-0.0394898899308655,,,,,,,,,,,,,,,all,,,peripheral_to_major_rate,major_peripheral_dynamics,,Summary return from peripheral to major basins,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.8712792496196855,False,0.52369527996046,False,3.0,,
,,event_trial_type_onset__CSminus_freq_B3,48.0,,0.3816220428555089,holm,0.7632440857110179,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,11,p_value,0.3816220428555089,event_trial_type_onset__CSminus_freq_B3 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0196885305020041,-0.8837736887878037,0.0649668473227927,0.0012145869129832,,,,,,,,,,,,,,,renewal,,,event_trial_type_onset__CSminus_freq_B3,renewal_safety_retrieval,,CS− safety-like B3 occupancy during renewal,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.7632440857110179,False,0.7632440857110179,False,2.0,,
,,dyn_Direct_transitions_from_B3_to_B4,48.0,,0.4160053312701158,holm,0.4160053312701158,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,12,p_value,0.4160053312701158,dyn_Direct_transitions_from_B3_to_B4 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0037833154412475,-0.8211190850271471,0.126314598178801,0.0667451389637193,,,,,,,,,,,,,,,all,,,dyn_Direct_transitions_from_B3_to_B4,peripheral_to_major_edges,,Safety-like B3 to all-on B4 return route,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.8320106625402317,False,0.4160053312701158,False,2.0,,
,,event_trial_type_onset__CSminus_freq_B1,48.0,,0.4463151441826174,holm,0.7632440857110179,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,13,p_value,0.4463151441826174,event_trial_type_onset__CSminus_freq_B1 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0246885865990542,-0.7684666459733606,0.0367890009554173,-0.0288844762521678,,,,,,,,,,,,,,,renewal,,,event_trial_type_onset__CSminus_freq_B1,renewal_safety_retrieval,,CS− all-off occupancy during renewal,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.8926302883652348,False,0.7632440857110179,False,2.0,,
,,event_trial_type_hrf4__CSplus_peripheral_transition_rate_TR_P_to_Pprime,48.0,,0.4529748518435996,holm,0.4529748518435996,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,14,p_value,0.4529748518435996,event_trial_type_hrf4__CSplus_peripheral_transition_rate_TR_P_to_Pprime ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.009005084273851,-0.7571851475566984,0.0327123828831964,-0.0332390455565856,,,,,,,,,,,,,,,extinction,,,event_trial_type_hrf4__CSplus_peripheral_transition_rate_TR_P_to_Pprime,extinction_peripheral_dynamics,,CS+ peripheral movement during extinction,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.9059497036871992,False,0.4529748518435996,False,2.0,,
,,event_trial_type_hrf4__CSplus_major_to_peripheral_rate,48.0,,0.4896092053500582,holm,0.5739747377734205,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,15,p_value,0.4896092053500582,event_trial_type_hrf4__CSplus_major_to_peripheral_rate ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0145421527299254,-0.6967740860261601,0.01856278525809,-0.0483533884743128,,,,,,,,,,,,,,,acquisition,,,event_trial_type_hrf4__CSplus_major_to_peripheral_rate,acquisition_threat_learning,,CS+ movement from global to peripheral basins during acquisition,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.9792184107001164,False,0.5739747377734205,False,2.0,,
,,event_trial_type_hrf4__CSplus_freq_B4,48.0,,0.5357422931704371,holm,0.5357422931704371,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,16,p_value,0.5357422931704371,event_trial_type_hrf4__CSplus_freq_B4 ~ C(group) + age + C(sex),C(group)[T.PTSD],0.0203273657031993,0.624164899056652,0.0121361233753619,-0.055218231849045,,,,,,,,,,,,,,,all,,,event_trial_type_hrf4__CSplus_freq_B4,global_locking,,CS+ all-on/global locking,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.5357422931704371,False,0.5357422931704371,False,1.0,,
,,event_trial_type_hrf4__CSminus_freq_B3,48.0,,0.5914149759314139,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,17,p_value,0.5914149759314139,event_trial_type_hrf4__CSminus_freq_B3 ~ C(group) + age + C(sex),C(group)[T.PTSD],0.011354097527179,0.5407384438504638,0.083896433757312,0.0214348269680378,,,,,,,,,,,,,,,all,,,event_trial_type_hrf4__CSminus_freq_B3,event_threat_safety,,CS− recruitment of safety-like B3,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,1.0,False,1.0,False,2.0,,
,,lingering_score_SR_AA_plus_SR_PP,48.0,,0.6679369542936064,holm,0.6679369542936064,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,18,p_value,0.6679369542936064,lingering_score_SR_AA_plus_SR_PP ~ C(group) + age + C(sex),C(group)[T.PTSD],0.0115902031581767,0.4318810304348241,0.0117125618004111,-0.0556706726222879,,,,,,,,,,,,,,,all,,,lingering_score_SR_AA_plus_SR_PP,summary_scores,,Generalized lingering score,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,1.0,False,0.6679369542936064,False,2.0,,
,,event_trial_type_hrf4__CSplus_freq_B2,48.0,,0.8421125347371351,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,19,p_value,0.8421125347371351,event_trial_type_hrf4__CSplus_freq_B2 ~ C(group) + age + C(sex),C(group)[T.PTSD],0.0048593701563057,0.2003725238805493,0.0082841693333458,-0.0593328191211985,,,,,,,,,,,,,,,all,,,event_trial_type_hrf4__CSplus_freq_B2,event_threat_safety,,CS+ recruitment of threat-like B2,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,1.0,False,1.0,False,2.0,,
,,dwell_max_B4,,,0.0118974929855371,holm,0.0237949859710743,True,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/group_tests_confirmatory.csv,1,p_value,0.0118974929855371,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,4.875,5.916666666666667,5.0,6.0,-1.041666666666667,168.5,-0.6912515795116639,-0.4149305555555556,baseline,,,dwell_max_B4,baseline_control,,Baseline max dwell in all-on basin,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.0237949859710743,True,0.0237949859710743,True,2.0,,
,,dwell_max_B1,,,0.0169659184632934,holm,0.0237949859710743,True,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/group_tests_confirmatory.csv,2,p_value,0.0169659184632934,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,5.541666666666667,6.583333333333333,5.0,6.5,-1.041666666666666,174.0,-0.6299147054640619,-0.3958333333333333,baseline,,,dwell_max_B1,baseline_control,,Baseline max dwell in all-off basin,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.0339318369265869,True,0.0237949859710743,True,2.0,,
,,event_trial_type_hrf4__CSplus_within_peripheral_rate_including_stay,,,0.0525673980625075,holm,0.1051347961250151,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/group_tests_confirmatory.csv,3,p_value,0.0525673980625075,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.1410588593566596,0.1075033503588037,0.1483516483516483,0.1008105369807497,0.0335555089978558,382.5,0.5323744563189169,0.328125,extinction,,,event_trial_type_hrf4__CSplus_within_peripheral_rate_including_stay,extinction_peripheral_dynamics,,CS+ retention within peripheral basin space,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.1051347961250151,False,0.1051347961250151,False,2.0,,
,,dyn_Direct_transitions_from_B2_to_B1,,,0.0761726763346949,holm,0.1523453526693899,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/group_tests_confirmatory.csv,4,p_value,0.0761726763346949,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.05301675,0.0456142916666666,0.0528465,0.0472449999999999,0.0074024583333333,374.5,0.5529782309550816,0.3003472222222222,all,,,dyn_Direct_transitions_from_B2_to_B1,peripheral_to_major_edges,,Threat-like B2 to all-off B1 return route,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.1523453526693899,False,0.1523453526693899,False,2.0,,
,,dyn_Direct_transitions_from_B3_to_B4,,,0.0832310428624243,holm,0.1523453526693899,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/group_tests_confirmatory.csv,5,p_value,0.0832310428624243,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.0609297916666666,0.0542253333333333,0.0618555,0.0538825,0.0067044583333333,372.5,0.51288678240459,0.2934027777777778,all,,,dyn_Direct_transitions_from_B3_to_B4,peripheral_to_major_edges,,Safety-like B3 to all-on B4 return route,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.1664620857248487,False,0.1523453526693899,False,2.0,,
,,staying_rate_major_SR_A_to_A,,,0.1219698929400572,holm,0.3659096788201719,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/group_tests_confirmatory.csv,6,p_value,0.1219698929400572,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.2982034092282286,0.3291594754147912,0.3046360538813269,0.3193182312274447,-0.0309560661865626,212.5,-0.4799769016173792,-0.2621527777777778,all,,,staying_rate_major_SR_A_to_A,major_peripheral_dynamics,,Major-basin staying/locking,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.3659096788201719,False,0.3659096788201719,False,3.0,,
,,basin_entropy,,,0.1296345808790129,holm,0.1296345808790129,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/group_tests_confirmatory.csv,7,p_value,0.1296345808790129,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.9529856403653943,0.9366850847786782,0.95577920740685,0.9512839429231236,0.0163005555867162,362.0,0.4798163065546455,0.2569444444444444,all,,,basin_entropy,flexibility,,Basin repertoire/flexibility,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.1296345808790129,False,0.1296345808790129,False,1.0,,
,,event_trial_type_hrf4__CSplus_staying_rate_major_SR_A_to_A,,,0.1799423343043386,holm,0.3598846686086772,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/group_tests_confirmatory.csv,8,p_value,0.1799423343043386,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.2811970687863258,0.3073458487156113,0.2699079631852741,0.3126356925749023,-0.0261487799292854,222.5,-0.3299818803572252,-0.2274305555555555,acquisition,,,event_trial_type_hrf4__CSplus_staying_rate_major_SR_A_to_A,acquisition_threat_learning,,CS+ major-basin staying during acquisition,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.3598846686086772,False,0.3598846686086772,False,2.0,,
,,event_trial_type_onset__CSminus_freq_B3,,,0.3641105693510041,holm,0.7282211387020083,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/group_tests_confirmatory.csv,9,p_value,0.3641105693510041,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.2057590955348601,0.1865307631080467,0.2078100470957613,0.2020408163265306,0.0192283324268133,332.5,0.3081999631811673,0.1545138888888889,renewal,,,event_trial_type_onset__CSminus_freq_B3,renewal_safety_retrieval,,CS− safety-like B3 occupancy during renewal,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.7282211387020083,False,0.7282211387020083,False,2.0,,
,,event_trial_type_hrf4__CSplus_peripheral_transition_rate_TR_P_to_Pprime,,,0.3830971258318002,holm,0.3830971258318002,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/group_tests_confirmatory.csv,10,p_value,0.3830971258318002,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.0302504165020942,0.0297133953133668,0.0190493468795355,0.0220019342359767,0.0005370211887274,246.0,0.0162006683720508,-0.1458333333333333,extinction,,,event_trial_type_hrf4__CSplus_peripheral_transition_rate_TR_P_to_Pprime,extinction_peripheral_dynamics,,CS+ peripheral movement during extinction,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.7661942516636004,False,0.3830971258318002,False,2.0,,
,,lingering_score_SR_AA_plus_SR_PP,,,0.5294149186577493,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/group_tests_confirmatory.csv,11,p_value,0.5294149186577493,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.3998982593097399,0.4123244480052646,0.40159381592827,0.4013085181968895,-0.0124261886955246,257.0,-0.1685350610642478,-0.1076388888888889,all,,,lingering_score_SR_AA_plus_SR_PP,summary_scores,,Generalized lingering score,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,1.0,False,1.0,False,2.0,,
,,peripheral_to_major_rate,,,0.5294149186577493,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/group_tests_confirmatory.csv,12,p_value,0.5294149186577493,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.2052272585556815,0.1967491197782117,0.2057648015174095,0.1991902834008097,0.0084781387774698,319.0,0.3005035946940215,0.1076388888888889,all,,,peripheral_to_major_rate,major_peripheral_dynamics,,Summary return from peripheral to major basins,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,1.0,False,1.0,False,3.0,,
,,peripheral_transition_rate_TR_P_to_Pprime,,,0.7105155208015322,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/group_tests_confirmatory.csv,13,p_value,0.7105155208015322,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.0316176689437713,0.0285856907244097,0.0290664030476925,0.0287782122521779,0.0030319782193616,306.5,0.1853378342652805,0.0642361111111111,all,,,peripheral_transition_rate_TR_P_to_Pprime,major_peripheral_dynamics,,Movement among peripheral threat/safety basins,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,1.0,False,1.0,False,3.0,,
,,event_trial_type_hrf4__CSplus_major_to_peripheral_rate,,,0.733638963045637,holm,0.733638963045637,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/group_tests_confirmatory.csv,14,p_value,0.733638963045637,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.2071108056054804,0.2031840767634097,0.2175992348158775,0.2135258358662613,0.0039267288420707,305.0,0.0680333758657026,0.0590277777777777,acquisition,,,event_trial_type_hrf4__CSplus_major_to_peripheral_rate,acquisition_threat_learning,,CS+ movement from global to peripheral basins during acquisition,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,1.0,False,0.733638963045637,False,2.0,,
,,event_trial_type_onset__CSminus_freq_B1,,,0.7570398152876756,holm,0.7570398152876756,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/group_tests_confirmatory.csv,15,p_value,0.7570398152876756,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.3492869248194972,0.3486704399060006,0.3404545454545454,0.3711734693877551,0.0006164849134965,272.5,0.0068698801754206,-0.0538194444444444,renewal,,,event_trial_type_onset__CSminus_freq_B1,renewal_safety_retrieval,,CS− all-off occupancy during renewal,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,1.0,False,0.7570398152876756,False,2.0,,
,,event_trial_type_hrf4__CSplus_freq_B4,,,0.8446405617154855,holm,0.8446405617154855,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/group_tests_confirmatory.csv,16,p_value,0.8446405617154855,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.331982651485087,0.3470364734254632,0.3341932457786116,0.3333333333333333,-0.0150538219403761,278.0,-0.1682073479740378,-0.0347222222222222,all,,,event_trial_type_hrf4__CSplus_freq_B4,global_locking,,CS+ all-on/global locking,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.8446405617154855,False,0.8446405617154855,False,1.0,,
,,event_trial_type_hrf4__CSplus_freq_B2,,,0.8770463291439825,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_baseline_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/group_tests_confirmatory.csv,17,p_value,0.8770463291439825,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.1739687606337984,0.1716957633316188,0.173076923076923,0.2041245791245791,0.0022729973021795,280.0,0.0340526512782389,-0.0277777777777777,all,,,event_trial_type_hrf4__CSplus_freq_B2,event_threat_safety,,CS+ recruitment of threat-like B2,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,1.0,False,1.0,False,2.0,,
