source,target,source_basin_PTSD,target_basin_PTSD,source_basin_label_PTSD,target_basin_label_PTSD,count_PTSD,source_total_PTSD,probability_PTSD,subject_support_count_PTSD,subject_support_prop_PTSD,most_common_source_event_PTSD,most_common_target_event_PTSD,source_basin_HC,target_basin_HC,source_basin_label_HC,target_basin_label_HC,count_HC,source_total_HC,probability_HC,subject_support_count_HC,subject_support_prop_HC,most_common_source_event_HC,most_common_target_event_HC,source_basin,target_basin,source_basin_label,target_basin_label,PTSD_minus_HC_count,PTSD_minus_HC_probability,PTSD_minus_HC_subject_support_count,PTSD_minus_HC_subject_support_prop,abs_probability_difference
8,24,3.0,4.0,Safety-like,Global on,2.0,54.0,0.037037037037037035,2.0,0.08333333333333333,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,4.0,Safety-like,Global on,2.0,0.037037037037037035,2.0,0.08333333333333333,0.037037037037037035
8,6,3.0,1.0,Safety-like,Global off,2.0,54.0,0.037037037037037035,2.0,0.08333333333333333,ITI,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,Safety-like,Global off,2.0,0.037037037037037035,2.0,0.08333333333333333,0.037037037037037035
14,13,2.0,2.0,Threat-like,Threat-like,11.0,71.0,0.15492957746478872,7.0,0.2916666666666667,CS-,ITI,2.0,2.0,Threat-like,Threat-like,9.0,76.0,0.11842105263157894,6.0,0.25,CS+,ITI,2.0,2.0,Threat-like,Threat-like,2.0,0.03650852483320978,1.0,0.041666666666666685,0.03650852483320978
16,10,4.0,1.0,Global on,Global off,1.0,90.0,0.011111111111111112,1.0,0.041666666666666664,ITI,CS+,4.0,1.0,Global on,Global off,4.0,84.0,0.047619047619047616,2.0,0.08333333333333333,CS+,ITI,4.0,1.0,Global on,Global off,-3.0,-0.0365079365079365,-1.0,-0.041666666666666664,0.0365079365079365
9,7,1.0,1.0,Global off,Global off,1.0,74.0,0.013513513513513514,1.0,0.041666666666666664,ITI,ITI,1.0,1.0,Global off,Global off,3.0,60.0,0.05,2.0,0.08333333333333333,CS+,ITI,1.0,1.0,Global off,Global off,-2.0,-0.03648648648648649,-1.0,-0.041666666666666664,0.03648648648648649
24,14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,2.0,Global on,Threat-like,2.0,55.0,0.03636363636363636,2.0,0.08333333333333333,CS-,CS-,4.0,2.0,Global on,Threat-like,-2.0,-0.03636363636363636,-2.0,-0.08333333333333333,0.03636363636363636
24,23,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,Global on,Global on,2.0,55.0,0.03636363636363636,2.0,0.08333333333333333,CS+,CS+,4.0,4.0,Global on,Global on,-2.0,-0.03636363636363636,-2.0,-0.08333333333333333,0.03636363636363636
24,17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,2.0,55.0,0.03636363636363636,2.0,0.08333333333333333,CS-,ITI,4.0,1.0,Global on,Global off,-2.0,-0.03636363636363636,-2.0,-0.08333333333333333,0.03636363636363636
31,13,4.0,2.0,Global on,Threat-like,4.0,108.0,0.037037037037037035,4.0,0.16666666666666666,CS+,CS+,4.0,2.0,Global on,Threat-like,8.0,109.0,0.07339449541284404,5.0,0.20833333333333334,ITI,CS+,4.0,2.0,Global on,Threat-like,-4.0,-0.036357458375807006,-1.0,-0.041666666666666685,0.036357458375807006
4,2,3.0,1.0,Safety-like,Global off,10.0,95.0,0.10526315789473684,9.0,0.375,ITI,ITI,3.0,1.0,Safety-like,Global off,6.0,87.0,0.06896551724137931,5.0,0.20833333333333334,ITI,ITI,3.0,1.0,Safety-like,Global off,4.0,0.03629764065335753,4.0,0.16666666666666666,0.03629764065335753
7,1,1.0,1.0,Global off,Global off,4.0,43.0,0.09302325581395349,4.0,0.16666666666666666,ITI,CS-,1.0,1.0,Global off,Global off,2.0,35.0,0.05714285714285714,2.0,0.08333333333333333,CS-,CS-,1.0,1.0,Global off,Global off,2.0,0.035880398671096346,2.0,0.08333333333333333,0.035880398671096346
7,16,1.0,4.0,Global off,Global on,4.0,43.0,0.09302325581395349,3.0,0.125,CS-,CS-,1.0,4.0,Global off,Global on,2.0,35.0,0.05714285714285714,2.0,0.08333333333333333,CS+,CS-,1.0,4.0,Global off,Global on,2.0,0.035880398671096346,1.0,0.04166666666666667,0.035880398671096346
16,21,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,2.0,Global on,Threat-like,3.0,84.0,0.03571428571428571,3.0,0.125,ITI,ITI,4.0,2.0,Global on,Threat-like,-3.0,-0.03571428571428571,-3.0,-0.125,0.03571428571428571
5,30,1.0,4.0,Global off,Global on,3.0,85.0,0.03529411764705882,3.0,0.125,CS-,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,3.0,0.03529411764705882,3.0,0.125,0.03529411764705882
1,25,1.0,2.0,Global off,Threat-like,8.0,196.0,0.04081632653061224,7.0,0.2916666666666667,ITI,ITI,1.0,2.0,Global off,Threat-like,1.0,180.0,0.005555555555555556,1.0,0.041666666666666664,CS-,CS-,1.0,2.0,Global off,Threat-like,7.0,0.035260770975056685,6.0,0.25,0.035260770975056685
12,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,Safety-like,Global off,2.0,57.0,0.03508771929824561,2.0,0.08333333333333333,ITI,CS+,3.0,1.0,Safety-like,Global off,-2.0,-0.03508771929824561,-2.0,-0.08333333333333333,0.03508771929824561
24,31,4.0,4.0,Global on,Global on,5.0,70.0,0.07142857142857142,3.0,0.125,ITI,ITI,4.0,4.0,Global on,Global on,2.0,55.0,0.03636363636363636,2.0,0.08333333333333333,ITI,CS-,4.0,4.0,Global on,Global on,3.0,0.03506493506493506,1.0,0.04166666666666667,0.03506493506493506
32,18,4.0,3.0,Global on,Safety-like,7.0,200.0,0.035,6.0,0.25,CS+,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,3.0,Global on,Safety-like,7.0,0.035,6.0,0.25,0.035
32,27,4.0,4.0,Global on,Global on,7.0,200.0,0.035,7.0,0.2916666666666667,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,Global on,Global on,7.0,0.035,7.0,0.2916666666666667,0.035
13,16,2.0,4.0,Threat-like,Global on,3.0,113.0,0.02654867256637168,3.0,0.125,CS+,ITI,2.0,4.0,Threat-like,Global on,8.0,130.0,0.06153846153846154,7.0,0.2916666666666667,ITI,ITI,2.0,4.0,Threat-like,Global on,-5.0,-0.03498978897208986,-4.0,-0.16666666666666669,0.03498978897208986
5,15,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,Global off,Threat-like,3.0,86.0,0.03488372093023256,3.0,0.125,ITI,ITI,1.0,2.0,Global off,Threat-like,-3.0,-0.03488372093023256,-3.0,-0.125,0.03488372093023256
5,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,3.0,86.0,0.03488372093023256,3.0,0.125,CS+,ITI,1.0,1.0,Global off,Global off,-3.0,-0.03488372093023256,-3.0,-0.125,0.03488372093023256
5,23,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,3.0,86.0,0.03488372093023256,3.0,0.125,ITI,ITI,1.0,4.0,Global off,Global on,-3.0,-0.03488372093023256,-3.0,-0.125,0.03488372093023256
5,21,1.0,2.0,Global off,Threat-like,1.0,85.0,0.011764705882352941,1.0,0.041666666666666664,CS-,CS-,1.0,2.0,Global off,Threat-like,4.0,86.0,0.046511627906976744,3.0,0.125,ITI,ITI,1.0,2.0,Global off,Threat-like,-3.0,-0.0347469220246238,-2.0,-0.08333333333333334,0.0347469220246238
4,6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,Safety-like,Global off,3.0,87.0,0.034482758620689655,3.0,0.125,ITI,ITI,3.0,1.0,Safety-like,Global off,-3.0,-0.034482758620689655,-3.0,-0.125,0.034482758620689655
30,27,4.0,4.0,Global on,Global on,2.0,59.0,0.03389830508474576,2.0,0.08333333333333333,CS-,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,Global on,Global on,2.0,0.03389830508474576,2.0,0.08333333333333333,0.03389830508474576
30,16,4.0,4.0,Global on,Global on,2.0,59.0,0.03389830508474576,2.0,0.08333333333333333,CS+,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,Global on,Global on,2.0,0.03389830508474576,2.0,0.08333333333333333,0.03389830508474576
5,13,1.0,2.0,Global off,Threat-like,10.0,85.0,0.11764705882352941,8.0,0.3333333333333333,ITI,CS+,1.0,2.0,Global off,Threat-like,13.0,86.0,0.1511627906976744,8.0,0.3333333333333333,CS+,ITI,1.0,2.0,Global off,Threat-like,-3.0,-0.033515731874145,0.0,0.0,0.033515731874145
32,1,4.0,1.0,Global on,Global off,7.0,200.0,0.035,5.0,0.20833333333333334,ITI,ITI,4.0,1.0,Global on,Global off,13.0,190.0,0.06842105263157895,12.0,0.5,ITI,ITI,4.0,1.0,Global on,Global off,-6.0,-0.03342105263157895,-7.0,-0.29166666666666663,0.03342105263157895
28,31,4.0,4.0,Global on,Global on,4.0,67.0,0.05970149253731343,4.0,0.16666666666666666,ITI,ITI,4.0,4.0,Global on,Global on,2.0,76.0,0.02631578947368421,2.0,0.08333333333333333,ITI,CS-,4.0,4.0,Global on,Global on,2.0,0.03338570306362922,2.0,0.08333333333333333,0.03338570306362922
28,19,4.0,3.0,Global on,Safety-like,4.0,67.0,0.05970149253731343,3.0,0.125,ITI,ITI,4.0,3.0,Global on,Safety-like,2.0,76.0,0.02631578947368421,2.0,0.08333333333333333,CS-,ITI,4.0,3.0,Global on,Safety-like,2.0,0.03338570306362922,1.0,0.04166666666666667,0.03338570306362922
6,29,1.0,2.0,Global off,Threat-like,1.0,30.0,0.03333333333333333,1.0,0.041666666666666664,CS+,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,Global off,Threat-like,1.0,0.03333333333333333,1.0,0.041666666666666664,0.03333333333333333
6,10,1.0,1.0,Global off,Global off,1.0,30.0,0.03333333333333333,1.0,0.041666666666666664,ITI,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,0.03333333333333333,1.0,0.041666666666666664,0.03333333333333333
6,20,1.0,3.0,Global off,Safety-like,1.0,30.0,0.03333333333333333,1.0,0.041666666666666664,CS-,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,1.0,0.03333333333333333,1.0,0.041666666666666664,0.03333333333333333
6,26,1.0,4.0,Global off,Global on,1.0,30.0,0.03333333333333333,1.0,0.041666666666666664,CS+,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,1.0,0.03333333333333333,1.0,0.041666666666666664,0.03333333333333333
6,4,1.0,3.0,Global off,Safety-like,1.0,30.0,0.03333333333333333,1.0,0.041666666666666664,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,1.0,0.03333333333333333,1.0,0.041666666666666664,0.03333333333333333
15,11,2.0,1.0,Threat-like,Global off,1.0,30.0,0.03333333333333333,1.0,0.041666666666666664,ITI,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,1.0,Threat-like,Global off,1.0,0.03333333333333333,1.0,0.041666666666666664,0.03333333333333333
16,23,4.0,4.0,Global on,Global on,3.0,90.0,0.03333333333333333,3.0,0.125,CS-,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,Global on,Global on,3.0,0.03333333333333333,3.0,0.125,0.03333333333333333
15,30,2.0,4.0,Threat-like,Global on,1.0,30.0,0.03333333333333333,1.0,0.041666666666666664,CS+,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,4.0,Threat-like,Global on,1.0,0.03333333333333333,1.0,0.041666666666666664,0.03333333333333333
27,4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,3.0,Global on,Safety-like,1.0,30.0,0.03333333333333333,1.0,0.041666666666666664,ITI,ITI,4.0,3.0,Global on,Safety-like,-1.0,-0.03333333333333333,-1.0,-0.041666666666666664,0.03333333333333333
15,24,2.0,4.0,Threat-like,Global on,1.0,30.0,0.03333333333333333,1.0,0.041666666666666664,ITI,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,4.0,Threat-like,Global on,1.0,0.03333333333333333,1.0,0.041666666666666664,0.03333333333333333
29,9,2.0,1.0,Threat-like,Global off,8.0,120.0,0.06666666666666667,7.0,0.2916666666666667,ITI,CS+,2.0,1.0,Threat-like,Global off,3.0,89.0,0.033707865168539325,3.0,0.125,CS-,ITI,2.0,1.0,Threat-like,Global off,5.0,0.03295880149812734,4.0,0.16666666666666669,0.03295880149812734
17,2,1.0,1.0,Global off,Global off,7.0,94.0,0.07446808510638298,6.0,0.25,ITI,CS+,1.0,1.0,Global off,Global off,4.0,96.0,0.041666666666666664,4.0,0.16666666666666666,ITI,ITI,1.0,1.0,Global off,Global off,3.0,0.03280141843971631,2.0,0.08333333333333334,0.03280141843971631
8,26,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,4.0,Safety-like,Global on,2.0,61.0,0.03278688524590164,1.0,0.041666666666666664,CS-,ITI,3.0,4.0,Safety-like,Global on,-2.0,-0.03278688524590164,-1.0,-0.041666666666666664,0.03278688524590164
8,22,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,4.0,Safety-like,Global on,2.0,61.0,0.03278688524590164,2.0,0.08333333333333333,CS+,CS+,3.0,4.0,Safety-like,Global on,-2.0,-0.03278688524590164,-2.0,-0.08333333333333333,0.03278688524590164
17,29,1.0,2.0,Global off,Threat-like,5.0,94.0,0.05319148936170213,4.0,0.16666666666666666,ITI,ITI,1.0,2.0,Global off,Threat-like,2.0,96.0,0.020833333333333332,2.0,0.08333333333333333,CS-,CS-,1.0,2.0,Global off,Threat-like,3.0,0.03235815602836879,2.0,0.08333333333333333,0.03235815602836879
13,31,2.0,4.0,Threat-like,Global on,8.0,113.0,0.07079646017699115,8.0,0.3333333333333333,ITI,ITI,2.0,4.0,Threat-like,Global on,5.0,130.0,0.038461538461538464,5.0,0.20833333333333334,CS-,ITI,2.0,4.0,Threat-like,Global on,3.0,0.032334921715452686,3.0,0.12499999999999997,0.032334921715452686
10,9,1.0,1.0,Global off,Global off,3.0,38.0,0.07894736842105263,3.0,0.125,ITI,ITI,1.0,1.0,Global off,Global off,5.0,45.0,0.1111111111111111,5.0,0.20833333333333334,CS+,ITI,1.0,1.0,Global off,Global off,-2.0,-0.03216374269005848,-2.0,-0.08333333333333334,0.03216374269005848
17,12,1.0,3.0,Global off,Safety-like,4.0,94.0,0.0425531914893617,3.0,0.125,ITI,CS+,1.0,3.0,Global off,Safety-like,1.0,96.0,0.010416666666666666,1.0,0.041666666666666664,ITI,ITI,1.0,3.0,Global off,Safety-like,3.0,0.03213652482269504,2.0,0.08333333333333334,0.03213652482269504
28,30,4.0,4.0,Global on,Global on,3.0,67.0,0.04477611940298507,3.0,0.125,CS-,CS-,4.0,4.0,Global on,Global on,1.0,76.0,0.013157894736842105,1.0,0.041666666666666664,CS+,CS+,4.0,4.0,Global on,Global on,2.0,0.03161822466614297,2.0,0.08333333333333334,0.03161822466614297
28,3,4.0,1.0,Global on,Global off,3.0,67.0,0.04477611940298507,3.0,0.125,ITI,ITI,4.0,1.0,Global on,Global off,1.0,76.0,0.013157894736842105,1.0,0.041666666666666664,ITI,ITI,4.0,1.0,Global on,Global off,2.0,0.03161822466614297,2.0,0.08333333333333334,0.03161822466614297
27,32,4.0,4.0,Global on,Global on,5.0,38.0,0.13157894736842105,4.0,0.16666666666666666,ITI,ITI,4.0,4.0,Global on,Global on,3.0,30.0,0.1,3.0,0.125,ITI,CS-,4.0,4.0,Global on,Global on,2.0,0.03157894736842104,1.0,0.04166666666666666,0.03157894736842104
20,8,3.0,3.0,Safety-like,Safety-like,6.0,128.0,0.046875,5.0,0.20833333333333334,ITI,ITI,3.0,3.0,Safety-like,Safety-like,2.0,130.0,0.015384615384615385,2.0,0.08333333333333333,CS-,CS-,3.0,3.0,Safety-like,Safety-like,4.0,0.031490384615384615,3.0,0.125,0.031490384615384615
30,25,4.0,2.0,Global on,Threat-like,2.0,59.0,0.03389830508474576,2.0,0.08333333333333333,ITI,CS+,4.0,2.0,Global on,Threat-like,3.0,46.0,0.06521739130434782,3.0,0.125,CS+,ITI,4.0,2.0,Global on,Threat-like,-1.0,-0.03131908621960206,-1.0,-0.04166666666666667,0.03131908621960206
17,16,1.0,4.0,Global off,Global on,2.0,94.0,0.02127659574468085,2.0,0.08333333333333333,CS+,ITI,1.0,4.0,Global off,Global on,5.0,96.0,0.052083333333333336,5.0,0.20833333333333334,ITI,CS-,1.0,4.0,Global off,Global on,-3.0,-0.030806737588652485,-3.0,-0.125,0.030806737588652485
17,5,1.0,1.0,Global off,Global off,2.0,94.0,0.02127659574468085,2.0,0.08333333333333333,ITI,CS+,1.0,1.0,Global off,Global off,5.0,96.0,0.052083333333333336,5.0,0.20833333333333334,ITI,CS-,1.0,1.0,Global off,Global off,-3.0,-0.030806737588652485,-3.0,-0.125,0.030806737588652485
17,10,1.0,1.0,Global off,Global off,2.0,94.0,0.02127659574468085,2.0,0.08333333333333333,ITI,CS+,1.0,1.0,Global off,Global off,5.0,96.0,0.052083333333333336,4.0,0.16666666666666666,CS+,ITI,1.0,1.0,Global off,Global off,-3.0,-0.030806737588652485,-2.0,-0.08333333333333333,0.030806737588652485
8,19,3.0,3.0,Safety-like,Safety-like,1.0,54.0,0.018518518518518517,1.0,0.041666666666666664,ITI,ITI,3.0,3.0,Safety-like,Safety-like,3.0,61.0,0.04918032786885246,3.0,0.125,CS-,ITI,3.0,3.0,Safety-like,Safety-like,-2.0,-0.03066180935033394,-2.0,-0.08333333333333334,0.03066180935033394
8,13,3.0,2.0,Safety-like,Threat-like,1.0,54.0,0.018518518518518517,1.0,0.041666666666666664,ITI,CS-,3.0,2.0,Safety-like,Threat-like,3.0,61.0,0.04918032786885246,1.0,0.041666666666666664,ITI,CS+,3.0,2.0,Safety-like,Threat-like,-2.0,-0.03066180935033394,0.0,0.0,0.03066180935033394
8,7,3.0,1.0,Safety-like,Global off,1.0,54.0,0.018518518518518517,1.0,0.041666666666666664,ITI,CS-,3.0,1.0,Safety-like,Global off,3.0,61.0,0.04918032786885246,2.0,0.08333333333333333,ITI,ITI,3.0,1.0,Safety-like,Global off,-2.0,-0.03066180935033394,-1.0,-0.041666666666666664,0.03066180935033394
10,4,1.0,3.0,Global off,Safety-like,2.0,38.0,0.05263157894736842,2.0,0.08333333333333333,CS+,CS+,1.0,3.0,Global off,Safety-like,1.0,45.0,0.022222222222222223,1.0,0.041666666666666664,ITI,CS+,1.0,3.0,Global off,Safety-like,1.0,0.030409356725146195,1.0,0.041666666666666664,0.030409356725146195
20,31,3.0,4.0,Safety-like,Global on,3.0,128.0,0.0234375,3.0,0.125,ITI,CS+,3.0,4.0,Safety-like,Global on,7.0,130.0,0.05384615384615385,6.0,0.25,ITI,ITI,3.0,4.0,Safety-like,Global on,-4.0,-0.03040865384615385,-3.0,-0.125,0.03040865384615385
28,9,4.0,1.0,Global on,Global off,2.0,67.0,0.029850746268656716,2.0,0.08333333333333333,CS-,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,2.0,0.029850746268656716,2.0,0.08333333333333333,0.029850746268656716
2,32,1.0,4.0,Global off,Global on,4.0,114.0,0.03508771929824561,4.0,0.16666666666666666,ITI,ITI,1.0,4.0,Global off,Global on,7.0,108.0,0.06481481481481481,7.0,0.2916666666666667,CS+,ITI,1.0,4.0,Global off,Global on,-3.0,-0.0297270955165692,-3.0,-0.12500000000000003,0.0297270955165692
1,21,1.0,2.0,Global off,Threat-like,8.0,196.0,0.04081632653061224,6.0,0.25,ITI,ITI,1.0,2.0,Global off,Threat-like,2.0,180.0,0.011111111111111112,2.0,0.08333333333333333,CS-,CS-,1.0,2.0,Global off,Threat-like,6.0,0.02970521541950113,4.0,0.16666666666666669,0.02970521541950113
4,29,3.0,2.0,Safety-like,Threat-like,5.0,95.0,0.05263157894736842,4.0,0.16666666666666666,CS+,ITI,3.0,2.0,Safety-like,Threat-like,2.0,87.0,0.022988505747126436,2.0,0.08333333333333333,CS-,CS+,3.0,2.0,Safety-like,Threat-like,3.0,0.02964307320024198,2.0,0.08333333333333333,0.02964307320024198
14,3,2.0,1.0,Threat-like,Global off,3.0,71.0,0.04225352112676056,3.0,0.125,CS+,ITI,2.0,1.0,Threat-like,Global off,1.0,76.0,0.013157894736842105,1.0,0.041666666666666664,ITI,ITI,2.0,1.0,Threat-like,Global off,2.0,0.029095626389918458,2.0,0.08333333333333334,0.029095626389918458
18,19,3.0,3.0,Safety-like,Safety-like,3.0,42.0,0.07142857142857142,3.0,0.125,ITI,ITI,3.0,3.0,Safety-like,Safety-like,2.0,47.0,0.0425531914893617,2.0,0.08333333333333333,CS-,CS+,3.0,3.0,Safety-like,Safety-like,1.0,0.028875379939209724,1.0,0.04166666666666667,0.028875379939209724
1,14,1.0,2.0,Global off,Threat-like,10.0,196.0,0.05102040816326531,9.0,0.375,ITI,ITI,1.0,2.0,Global off,Threat-like,4.0,180.0,0.022222222222222223,3.0,0.125,CS+,CS+,1.0,2.0,Global off,Threat-like,6.0,0.028798185941043084,6.0,0.25,0.028798185941043084
1,18,1.0,3.0,Global off,Safety-like,2.0,196.0,0.01020408163265306,2.0,0.08333333333333333,ITI,ITI,1.0,3.0,Global off,Safety-like,7.0,180.0,0.03888888888888889,5.0,0.20833333333333334,ITI,ITI,1.0,3.0,Global off,Safety-like,-5.0,-0.02868480725623583,-3.0,-0.125,0.02868480725623583
29,17,2.0,1.0,Threat-like,Global off,6.0,120.0,0.05,5.0,0.20833333333333334,ITI,ITI,2.0,1.0,Threat-like,Global off,7.0,89.0,0.07865168539325842,6.0,0.25,ITI,ITI,2.0,1.0,Threat-like,Global off,-1.0,-0.028651685393258422,-1.0,-0.04166666666666666,0.028651685393258422
7,23,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,1.0,35.0,0.02857142857142857,1.0,0.041666666666666664,ITI,ITI,1.0,4.0,Global off,Global on,-1.0,-0.02857142857142857,-1.0,-0.041666666666666664,0.02857142857142857
24,25,4.0,2.0,Global on,Threat-like,2.0,70.0,0.02857142857142857,2.0,0.08333333333333333,CS+,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,2.0,Global on,Threat-like,2.0,0.02857142857142857,2.0,0.08333333333333333,0.02857142857142857
8,1,3.0,1.0,Safety-like,Global off,2.0,54.0,0.037037037037037035,1.0,0.041666666666666664,ITI,CS-,3.0,1.0,Safety-like,Global off,4.0,61.0,0.06557377049180328,4.0,0.16666666666666666,CS-,CS-,3.0,1.0,Safety-like,Global off,-2.0,-0.028536733454766247,-3.0,-0.125,0.028536733454766247
8,4,3.0,3.0,Safety-like,Safety-like,2.0,54.0,0.037037037037037035,2.0,0.08333333333333333,ITI,CS-,3.0,3.0,Safety-like,Safety-like,4.0,61.0,0.06557377049180328,4.0,0.16666666666666666,ITI,ITI,3.0,3.0,Safety-like,Safety-like,-2.0,-0.028536733454766247,-2.0,-0.08333333333333333,0.028536733454766247
13,24,2.0,4.0,Threat-like,Global on,2.0,113.0,0.017699115044247787,2.0,0.08333333333333333,CS-,CS-,2.0,4.0,Threat-like,Global on,6.0,130.0,0.046153846153846156,4.0,0.16666666666666666,ITI,ITI,2.0,4.0,Threat-like,Global on,-4.0,-0.02845473110959837,-2.0,-0.08333333333333333,0.02845473110959837
12,20,3.0,3.0,Safety-like,Safety-like,1.0,41.0,0.024390243902439025,1.0,0.041666666666666664,ITI,ITI,3.0,3.0,Safety-like,Safety-like,3.0,57.0,0.05263157894736842,3.0,0.125,ITI,ITI,3.0,3.0,Safety-like,Safety-like,-2.0,-0.028241335044929393,-2.0,-0.08333333333333334,0.028241335044929393
25,32,2.0,4.0,Threat-like,Global on,2.0,50.0,0.04,2.0,0.08333333333333333,CS+,CS+,2.0,4.0,Threat-like,Global on,3.0,44.0,0.06818181818181818,3.0,0.125,ITI,ITI,2.0,4.0,Threat-like,Global on,-1.0,-0.028181818181818176,-1.0,-0.04166666666666667,0.028181818181818176
14,21,2.0,2.0,Threat-like,Threat-like,2.0,71.0,0.028169014084507043,2.0,0.08333333333333333,CS+,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,2.0,Threat-like,Threat-like,2.0,0.028169014084507043,2.0,0.08333333333333333,0.028169014084507043
14,4,2.0,3.0,Threat-like,Safety-like,2.0,71.0,0.028169014084507043,2.0,0.08333333333333333,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,3.0,Threat-like,Safety-like,2.0,0.028169014084507043,2.0,0.08333333333333333,0.028169014084507043
13,5,2.0,1.0,Threat-like,Global off,11.0,113.0,0.09734513274336283,10.0,0.4166666666666667,CS+,ITI,2.0,1.0,Threat-like,Global off,9.0,130.0,0.06923076923076923,6.0,0.25,CS+,ITI,2.0,1.0,Threat-like,Global off,2.0,0.028114363512593596,4.0,0.16666666666666669,0.028114363512593596
31,24,4.0,4.0,Global on,Global on,5.0,108.0,0.046296296296296294,4.0,0.16666666666666666,ITI,CS-,4.0,4.0,Global on,Global on,2.0,109.0,0.01834862385321101,2.0,0.08333333333333333,ITI,CS+,4.0,4.0,Global on,Global on,3.0,0.027947672443085284,2.0,0.08333333333333333,0.027947672443085284
32,14,4.0,2.0,Global on,Threat-like,6.0,200.0,0.03,6.0,0.25,CS-,CS+,4.0,2.0,Global on,Threat-like,11.0,190.0,0.05789473684210526,9.0,0.375,CS+,CS+,4.0,2.0,Global on,Threat-like,-5.0,-0.027894736842105264,-3.0,-0.125,0.027894736842105264
29,13,2.0,2.0,Threat-like,Threat-like,6.0,120.0,0.05,5.0,0.20833333333333334,CS+,ITI,2.0,2.0,Threat-like,Threat-like,2.0,89.0,0.02247191011235955,2.0,0.08333333333333333,ITI,CS-,2.0,2.0,Threat-like,Threat-like,4.0,0.027528089887640453,3.0,0.125,0.027528089887640453
31,20,4.0,3.0,Global on,Safety-like,4.0,108.0,0.037037037037037035,4.0,0.16666666666666666,ITI,ITI,4.0,3.0,Global on,Safety-like,7.0,109.0,0.06422018348623854,6.0,0.25,ITI,ITI,4.0,3.0,Global on,Safety-like,-3.0,-0.0271831464492015,-2.0,-0.08333333333333334,0.0271831464492015
9,4,1.0,3.0,Global off,Safety-like,2.0,74.0,0.02702702702702703,2.0,0.08333333333333333,CS-,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,2.0,0.02702702702702703,2.0,0.08333333333333333,0.02702702702702703
