subset,clinical_variable,feature,n,spearman_rho,p_value,correction_method,p_corrected,reject_corrected,file_name,path,rank_in_file,sort_col,sort_value,formula,term,beta,t,r_squared,adj_r_squared,analysis,test,n_group1,n_group2,group1,group2,mean_group1,mean_group2,median_group1,median_group2,delta_mean_group1_minus_group2,statistic,cohen_d_group1_minus_group2,cliffs_delta_group1_minus_group2,task_scope,task,clinical_scope,matched_pattern,family,feature_task_scope,hypothesis,source,p_bonferroni,reject_bonferroni,p_holm,reject_holm,n_tests_in_scope,result_type,manuscript_note
,,traveling_score_TR_AA_over_TR_PP,48.0,,0.2001071968888659,holm,0.4002143937777319,False,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3/primary_results_for_manuscript.csv,11,p_value,0.2001071968888659,,C(group)[T.PTSD],2.601166358223258,1.3007741821047272,,,,,,,,,,,,,,,,,all,,,,summary_scores,,Generalized traveling score,,0.4002143937777319,False,0.4002143937777319,False,2.0,covariate_model,top_uncorrected_only
,,event_trial_type_hrf4__CSplus_within_peripheral_rate_including_stay,48.0,,0.3202845100440772,holm,0.6405690200881545,False,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3/primary_results_for_manuscript.csv,12,p_value,0.3202845100440772,,C(group)[T.PTSD],-0.0292919631409674,-1.005225776152486,,,,,,,,,,,,,,,,,extinction,,,,extinction_peripheral_dynamics,,CS+ retention within peripheral basin space,,0.6405690200881545,False,0.6405690200881545,False,2.0,covariate_model,top_uncorrected_only
,,basin_entropy,,,0.3588416547603351,holm,0.3588416547603351,False,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3/primary_results_for_manuscript.csv,13,p_value,0.3588416547603351,,,,,,,group_overall,mannwhitney_u,24.0,24.0,,,0.972517856304118,0.9615451826462248,0.9776174515955718,0.9701607681397626,0.0109726736578932,333.0,0.3685402632265467,0.15625,all,,,,flexibility,,Basin repertoire/flexibility,,0.3588416547603351,False,0.3588416547603351,False,1.0,overall_group_test,top_uncorrected_only
,,peripheral_to_major_rate,,,0.3697300025417955,holm,1.0,False,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3/primary_results_for_manuscript.csv,14,p_value,0.3697300025417955,,,,,,,group_overall,mannwhitney_u,24.0,24.0,,,0.2154268905252635,0.2178874868786314,0.2121031334301722,0.2240583957451427,-0.0024605963533679,244.0,-0.0898739816873767,-0.1527777777777778,all,,,,major_peripheral_dynamics,,Summary return from peripheral to major basins,,1.0,False,1.0,False,3.0,overall_group_test,top_uncorrected_only
,,event_trial_type_hrf4__CSplus_peripheral_transition_rate_TR_P_to_Pprime,48.0,,0.4770354021399646,holm,0.6405690200881545,False,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3/primary_results_for_manuscript.csv,15,p_value,0.4770354021399646,,C(group)[T.PTSD],-0.0099637813681815,-0.7172091897759021,,,,,,,,,,,,,,,,,extinction,,,,extinction_peripheral_dynamics,,CS+ peripheral movement during extinction,,0.9540708042799292,False,0.6405690200881545,False,2.0,covariate_model,top_uncorrected_only
PTSD,PCL,event_trial_type_onset__CSminus_freq_B3,23.0,0.4070324539279318,0.0539033652494682,holm,0.1078067304989364,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,1,p_value,0.0539033652494682,,,,,,,,,,,,,,,,,,,,,all_tasks,all,PTSD,event_trial_type_onset__CSminus_freq_B3,renewal_safety_retrieval,renewal,CS− safety-like B3 occupancy during renewal,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.1078067304989364,False,0.1078067304989364,False,2.0,,
all,PCL,event_trial_type_onset__CSminus_freq_B3,23.0,0.4070324539279318,0.0539033652494682,holm,0.1078067304989364,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,2,p_value,0.0539033652494682,,,,,,,,,,,,,,,,,,,,,all_tasks,all,all,event_trial_type_onset__CSminus_freq_B3,renewal_safety_retrieval,renewal,CS− safety-like B3 occupancy during renewal,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.1078067304989364,False,0.1078067304989364,False,2.0,,
all,BDI,event_trial_type_onset__CSminus_freq_B1,47.0,-0.2605109290644717,0.0769674258216438,holm,0.1539348516432876,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,3,p_value,0.0769674258216438,,,,,,,,,,,,,,,,,,,,,all_tasks,all,all,event_trial_type_onset__CSminus_freq_B1,renewal_safety_retrieval,renewal,CS− all-off occupancy during renewal,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.1539348516432876,False,0.1539348516432876,False,2.0,,
PTSD,BDI,event_trial_type_hrf4__CSplus_freq_B4,24.0,-0.35865071578372,0.0852476419237977,holm,0.0852476419237977,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,4,p_value,0.0852476419237977,,,,,,,,,,,,,,,,,,,,,all_tasks,all,PTSD,event_trial_type_hrf4__CSplus_freq_B4,global_locking,all,CS+ all-on/global locking,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.0852476419237977,False,0.0852476419237977,False,1.0,,
HC,IUS,event_trial_type_hrf4__CSplus_peripheral_transition_rate_TR_P_to_Pprime,24.0,0.3494358566188079,0.0941832018479502,holm,0.1883664036959004,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,5,p_value,0.0941832018479502,,,,,,,,,,,,,,,,,,,,,all_tasks,all,HC,event_trial_type_hrf4__CSplus_peripheral_transition_rate_TR_P_to_Pprime,extinction_peripheral_dynamics,extinction,CS+ peripheral movement during extinction,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.1883664036959004,False,0.1883664036959004,False,2.0,,
HC,IUS,dyn_Direct_transitions_from_B2_to_B1,24.0,0.3321716710822939,0.1127753671668478,holm,0.2255507343336957,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,6,p_value,0.1127753671668478,,,,,,,,,,,,,,,,,,,,,all_tasks,all,HC,dyn_Direct_transitions_from_B2_to_B1,peripheral_to_major_edges,all,Threat-like B2 to all-off B1 return route,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.2255507343336957,False,0.2255507343336957,False,2.0,,
PTSD,BDI,event_trial_type_onset__CSminus_freq_B1,24.0,-0.3285465933356557,0.1169986498180656,holm,0.2339972996361313,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,7,p_value,0.1169986498180656,,,,,,,,,,,,,,,,,,,,,all_tasks,all,PTSD,event_trial_type_onset__CSminus_freq_B1,renewal_safety_retrieval,renewal,CS− all-off occupancy during renewal,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.2339972996361313,False,0.2339972996361313,False,2.0,,
PTSD,PCL,event_trial_type_hrf4__CSplus_freq_B4,23.0,-0.3304438953233201,0.1235581628805156,holm,0.1235581628805156,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,8,p_value,0.1235581628805156,,,,,,,,,,,,,,,,,,,,,all_tasks,all,PTSD,event_trial_type_hrf4__CSplus_freq_B4,global_locking,all,CS+ all-on/global locking,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.1235581628805156,False,0.1235581628805156,False,1.0,,
all,PCL,event_trial_type_hrf4__CSplus_freq_B4,23.0,-0.3304438953233201,0.1235581628805156,holm,0.1235581628805156,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,9,p_value,0.1235581628805156,,,,,,,,,,,,,,,,,,,,,all_tasks,all,all,event_trial_type_hrf4__CSplus_freq_B4,global_locking,all,CS+ all-on/global locking,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.1235581628805156,False,0.1235581628805156,False,1.0,,
PTSD,SAI_pre,event_trial_type_hrf4__CSplus_within_peripheral_rate_including_stay,24.0,0.3149527969394093,0.1338653955589594,holm,0.2677307911179188,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,10,p_value,0.1338653955589594,,,,,,,,,,,,,,,,,,,,,all_tasks,all,PTSD,event_trial_type_hrf4__CSplus_within_peripheral_rate_including_stay,extinction_peripheral_dynamics,extinction,CS+ retention within peripheral basin space,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.2677307911179188,False,0.2677307911179188,False,2.0,,
HC,IUS,dyn_Direct_transitions_from_B3_to_B4,24.0,0.3128726416198243,0.1365929550155427,holm,0.2255507343336957,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,11,p_value,0.1365929550155427,,,,,,,,,,,,,,,,,,,,,all_tasks,all,HC,dyn_Direct_transitions_from_B3_to_B4,peripheral_to_major_edges,all,Safety-like B3 to all-on B4 return route,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.2731859100310854,False,0.2255507343336957,False,2.0,,
all,IUS,event_trial_type_onset__CSminus_freq_B1,47.0,-0.2177654687530358,0.1414437484124516,holm,0.2828874968249033,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,12,p_value,0.1414437484124516,,,,,,,,,,,,,,,,,,,,,all_tasks,all,all,event_trial_type_onset__CSminus_freq_B1,renewal_safety_retrieval,renewal,CS− all-off occupancy during renewal,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.2828874968249033,False,0.2828874968249033,False,2.0,,
all,BDI,dyn_Direct_transitions_from_B3_to_B4,47.0,-0.216895549714895,0.1430799312820344,holm,0.2861598625640689,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,13,p_value,0.1430799312820344,,,,,,,,,,,,,,,,,,,,,all_tasks,all,all,dyn_Direct_transitions_from_B3_to_B4,peripheral_to_major_edges,all,Safety-like B3 to all-on B4 return route,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.2861598625640689,False,0.2861598625640689,False,2.0,,
PTSD,SAI_pre,traveling_score_TR_AA_over_TR_PP,24.0,-0.301591626955609,0.1520816612304148,holm,0.3041633224608296,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,14,p_value,0.1520816612304148,,,,,,,,,,,,,,,,,,,,,all_tasks,all,PTSD,traveling_score_TR_AA_over_TR_PP,summary_scores,all,Generalized traveling score,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.3041633224608296,False,0.3041633224608296,False,2.0,,
HC,BDI,event_trial_type_hrf4__CSplus_staying_rate_major_SR_A_to_A,23.0,0.3016648012606841,0.1618446197234044,holm,0.3236892394468089,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,15,p_value,0.1618446197234044,,,,,,,,,,,,,,,,,,,,,all_tasks,all,HC,event_trial_type_hrf4__CSplus_staying_rate_major_SR_A_to_A,acquisition_threat_learning,acquisition,CS+ major-basin staying during acquisition,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.3236892394468089,False,0.3236892394468089,False,2.0,,
all,BAI_pre,lingering_score_SR_AA_plus_SR_PP,48.0,-0.203496061869599,0.165361498462695,holm,0.3307229969253901,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,16,p_value,0.165361498462695,,,,,,,,,,,,,,,,,,,,,all_tasks,all,all,lingering_score_SR_AA_plus_SR_PP,summary_scores,all,Generalized lingering score,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.3307229969253901,False,0.3307229969253901,False,2.0,,
HC,IUS,event_trial_type_hrf4__CSplus_freq_B4,24.0,-0.292462097440099,0.1654959567855154,holm,0.1654959567855154,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,17,p_value,0.1654959567855154,,,,,,,,,,,,,,,,,,,,,all_tasks,all,HC,event_trial_type_hrf4__CSplus_freq_B4,global_locking,all,CS+ all-on/global locking,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.1654959567855154,False,0.1654959567855154,False,1.0,,
all,BAI_pre,dyn_Direct_transitions_from_B2_to_B1,48.0,0.2017563146134336,0.16908442766427,holm,0.33816885532854,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,18,p_value,0.16908442766427,,,,,,,,,,,,,,,,,,,,,all_tasks,all,all,dyn_Direct_transitions_from_B2_to_B1,peripheral_to_major_edges,all,Threat-like B2 to all-off B1 return route,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.33816885532854,False,0.33816885532854,False,2.0,,
PTSD,IUS,event_trial_type_hrf4__CSplus_staying_rate_major_SR_A_to_A,23.0,-0.2903067691138525,0.179021375477724,holm,0.358042750955448,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,19,p_value,0.179021375477724,,,,,,,,,,,,,,,,,,,,,all_tasks,all,PTSD,event_trial_type_hrf4__CSplus_staying_rate_major_SR_A_to_A,acquisition_threat_learning,acquisition,CS+ major-basin staying during acquisition,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.358042750955448,False,0.358042750955448,False,2.0,,
PTSD,SAI_pre,basin_entropy,24.0,0.282415280732998,0.1811908759826736,holm,0.1811908759826736,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/clinical_spearman_confirmatory.csv,20,p_value,0.1811908759826736,,,,,,,,,,,,,,,,,,,,,all_tasks,all,PTSD,basin_entropy,flexibility,all,Basin repertoire/flexibility,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.1811908759826736,False,0.1811908759826736,False,1.0,,
,,dyn_Direct_transitions_from_B3_to_B4,48.0,,0.0545163276438777,holm,0.1090326552877554,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,1,p_value,0.0545163276438777,dyn_Direct_transitions_from_B3_to_B4 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0115115733886125,-1.9753987948665024,0.0908223604491879,0.0288329759343598,,,,,,,,,,,,,,,all,,,dyn_Direct_transitions_from_B3_to_B4,peripheral_to_major_edges,,Safety-like B3 to all-on B4 return route,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.1090326552877554,False,0.1090326552877554,False,2.0,,
,,basin_entropy,48.0,,0.1335621429613633,holm,0.1335621429613633,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,2,p_value,0.1335621429613633,basin_entropy ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0163962008860273,-1.5284359430567354,0.0577928738485975,-0.0064485211162708,,,,,,,,,,,,,,,all,,,basin_entropy,flexibility,,Basin repertoire/flexibility,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.1335621429613633,False,0.1335621429613633,False,1.0,,
,,traveling_score_TR_AA_over_TR_PP,48.0,,0.2001071968888659,holm,0.4002143937777319,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,3,p_value,0.2001071968888659,traveling_score_TR_AA_over_TR_PP ~ C(group) + age + C(sex),C(group)[T.PTSD],2.601166358223258,1.3007741821047272,0.0562298701359024,-0.0081180932639224,,,,,,,,,,,,,,,all,,,traveling_score_TR_AA_over_TR_PP,summary_scores,,Generalized traveling score,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.4002143937777319,False,0.4002143937777319,False,2.0,,
,,event_trial_type_hrf4__CSplus_major_to_peripheral_rate,48.0,,0.2254809023670574,holm,0.4509618047341149,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,4,p_value,0.2254809023670574,event_trial_type_hrf4__CSplus_major_to_peripheral_rate ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0244221055034218,-1.2293323048812337,0.0793110416323222,0.0165367944708897,,,,,,,,,,,,,,,acquisition,,,event_trial_type_hrf4__CSplus_major_to_peripheral_rate,acquisition_threat_learning,,CS+ movement from global to peripheral basins during acquisition,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.4509618047341149,False,0.4509618047341149,False,2.0,,
,,event_trial_type_hrf4__CSplus_within_peripheral_rate_including_stay,48.0,,0.3202845100440772,holm,0.6405690200881545,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,5,p_value,0.3202845100440772,event_trial_type_hrf4__CSplus_within_peripheral_rate_including_stay ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0292919631409674,-1.005225776152486,0.0569768850306112,-0.0073201455354834,,,,,,,,,,,,,,,extinction,,,event_trial_type_hrf4__CSplus_within_peripheral_rate_including_stay,extinction_peripheral_dynamics,,CS+ retention within peripheral basin space,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.6405690200881545,False,0.6405690200881545,False,2.0,,
,,dwell_max_B4,48.0,,0.4019862930465416,holm,0.8039725860930833,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,6,p_value,0.4019862930465416,dwell_max_B4 ~ C(group) + age + C(sex),C(group)[T.PTSD],0.5326697557591102,0.8462609874423757,0.0476434258213411,-0.0172899769635672,,,,,,,,,,,,,,,baseline,,,dwell_max_B4,baseline_control,,Baseline max dwell in all-on basin,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.8039725860930833,False,0.8039725860930833,False,2.0,,
,,event_trial_type_hrf4__CSplus_peripheral_transition_rate_TR_P_to_Pprime,48.0,,0.4770354021399646,holm,0.6405690200881545,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,7,p_value,0.4770354021399646,event_trial_type_hrf4__CSplus_peripheral_transition_rate_TR_P_to_Pprime ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0099637813681815,-0.7172091897759021,0.0982802633329947,0.0367993721966081,,,,,,,,,,,,,,,extinction,,,event_trial_type_hrf4__CSplus_peripheral_transition_rate_TR_P_to_Pprime,extinction_peripheral_dynamics,,CS+ peripheral movement during extinction,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.9540708042799292,False,0.6405690200881545,False,2.0,,
,,event_trial_type_hrf4__CSplus_staying_rate_major_SR_A_to_A,48.0,,0.4831590863518918,holm,0.4831590863518918,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,8,p_value,0.4831590863518918,event_trial_type_hrf4__CSplus_staying_rate_major_SR_A_to_A ~ C(group) + age + C(sex),C(group)[T.PTSD],0.0205103569726748,0.7072195989046173,0.131697494192855,0.0724950506150952,,,,,,,,,,,,,,,acquisition,,,event_trial_type_hrf4__CSplus_staying_rate_major_SR_A_to_A,acquisition_threat_learning,,CS+ major-basin staying during acquisition,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,0.9663181727037836,False,0.4831590863518918,False,2.0,,
,,event_trial_type_onset__CSminus_freq_B3,48.0,,0.5108185557246969,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,9,p_value,0.5108185557246969,event_trial_type_onset__CSminus_freq_B3 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0159748301258063,-0.6629536067002626,0.0259093712076621,-0.0405058989372699,,,,,,,,,,,,,,,renewal,,,event_trial_type_onset__CSminus_freq_B3,renewal_safety_retrieval,,CS− safety-like B3 occupancy during renewal,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,1.0,False,1.0,False,2.0,,
,,staying_rate_major_SR_A_to_A,48.0,,0.6778777617999815,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,10,p_value,0.6778777617999815,staying_rate_major_SR_A_to_A ~ C(group) + age + C(sex),C(group)[T.PTSD],0.0117095165887226,0.4181410730738691,0.0136767361784165,-0.0535725772639641,,,,,,,,,,,,,,,all,,,staying_rate_major_SR_A_to_A,major_peripheral_dynamics,,Major-basin staying/locking,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,1.0,False,1.0,False,3.0,,
,,event_trial_type_hrf4__CSplus_freq_B2,48.0,,0.7109571286902068,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,11,p_value,0.7109571286902068,event_trial_type_hrf4__CSplus_freq_B2 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0128976738681718,-0.3729760037317373,0.0069768882262437,-0.0607292330310578,,,,,,,,,,,,,,,all,,,event_trial_type_hrf4__CSplus_freq_B2,event_threat_safety,,CS+ recruitment of threat-like B2,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,1.0,False,1.0,False,2.0,,
,,peripheral_to_major_rate,48.0,,0.7339038188643549,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_extinction_ela_5ROI/ELA_features/confirmatory_analysis_v3_notaskfilter/covariate_models_confirmatory.csv,12,p_value,0.7339038188643549,peripheral_to_major_rate ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0033495047757219,-0.3421007165005152,0.0409146711025436,-0.024477510413192,,,,,,,,,,,,,,,all,,,peripheral_to_major_rate,major_peripheral_dynamics,,Summary return from peripheral to major basins,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv,1.0,False,1.0,False,3.0,,
