cohort,source,target,count,source_basin,target_basin,most_common_source_event,most_common_target_event,source_total,probability,subject_support_count,n_subjects_in_cohort,subject_support_prop,source_basin_label,target_basin_label
merged,6,1,2,1,1,CS+,ITI,56,0.03571428571428571,2,48,0.041666666666666664,Global off,Global off
merged,6,3,2,1,1,ITI,CS-,56,0.03571428571428571,2,48,0.041666666666666664,Global off,Global off
merged,6,9,2,1,1,CS+,ITI,56,0.03571428571428571,2,48,0.041666666666666664,Global off,Global off
merged,6,15,2,1,2,ITI,CS-,56,0.03571428571428571,2,48,0.041666666666666664,Global off,Threat-like
merged,6,28,2,1,4,CS-,ITI,56,0.03571428571428571,2,48,0.041666666666666664,Global off,Global on
merged,5,3,6,1,1,ITI,ITI,171,0.03508771929824561,6,48,0.125,Global off,Global off
merged,5,4,6,1,3,CS+,ITI,171,0.03508771929824561,6,48,0.125,Global off,Safety-like
merged,5,7,6,1,1,ITI,ITI,171,0.03508771929824561,5,48,0.10416666666666667,Global off,Global off
merged,5,8,6,1,3,CS+,ITI,171,0.03508771929824561,6,48,0.125,Global off,Safety-like
merged,5,16,6,1,4,ITI,ITI,171,0.03508771929824561,4,48,0.08333333333333333,Global off,Global on
merged,28,4,5,4,3,ITI,CS-,143,0.03496503496503497,5,48,0.10416666666666667,Global on,Safety-like
merged,28,16,5,4,4,ITI,CS+,143,0.03496503496503497,4,48,0.08333333333333333,Global on,Global on
merged,28,24,5,4,4,ITI,ITI,143,0.03496503496503497,4,48,0.08333333333333333,Global on,Global on
merged,28,29,5,4,2,ITI,ITI,143,0.03496503496503497,5,48,0.10416666666666667,Global on,Threat-like
merged,20,2,9,3,1,CS+,CS+,258,0.03488372093023256,8,48,0.16666666666666666,Safety-like,Global off
merged,20,30,9,3,4,ITI,ITI,258,0.03488372093023256,8,48,0.16666666666666666,Safety-like,Global on
merged,8,7,4,3,1,ITI,ITI,115,0.034782608695652174,3,48,0.0625,Safety-like,Global off
merged,8,13,4,3,2,ITI,CS-,115,0.034782608695652174,2,48,0.041666666666666664,Safety-like,Threat-like
merged,8,19,4,3,3,CS-,ITI,115,0.034782608695652174,4,48,0.08333333333333333,Safety-like,Safety-like
merged,8,29,4,3,2,ITI,CS+,115,0.034782608695652174,4,48,0.08333333333333333,Safety-like,Threat-like
merged,14,10,5,2,1,ITI,ITI,147,0.034013605442176874,5,48,0.10416666666666667,Threat-like,Global off
merged,14,17,5,2,1,ITI,ITI,147,0.034013605442176874,4,48,0.08333333333333333,Threat-like,Global off
merged,14,31,5,2,4,ITI,ITI,147,0.034013605442176874,5,48,0.10416666666666667,Threat-like,Global on
merged,18,30,3,3,4,CS+,ITI,89,0.033707865168539325,3,48,0.0625,Safety-like,Global on
merged,18,32,3,3,4,CS-,CS-,89,0.033707865168539325,3,48,0.0625,Safety-like,Global on
merged,29,2,7,2,1,ITI,ITI,209,0.03349282296650718,7,48,0.14583333333333334,Threat-like,Global off
merged,32,4,13,4,3,CS-,ITI,390,0.03333333333333333,9,48,0.1875,Global on,Safety-like
merged,32,9,13,4,1,CS+,CS+,390,0.03333333333333333,11,48,0.22916666666666666,Global on,Global off
merged,19,25,5,3,2,ITI,ITI,150,0.03333333333333333,5,48,0.10416666666666667,Safety-like,Threat-like
merged,4,3,6,3,1,ITI,CS+,182,0.03296703296703297,5,48,0.10416666666666667,Safety-like,Global off
merged,13,4,8,2,3,CS+,ITI,243,0.03292181069958848,8,48,0.16666666666666666,Threat-like,Safety-like
merged,13,24,8,2,4,ITI,ITI,243,0.03292181069958848,6,48,0.125,Threat-like,Global on
merged,23,12,3,4,3,ITI,ITI,92,0.03260869565217391,2,48,0.041666666666666664,Global on,Safety-like
merged,23,13,3,4,2,ITI,CS+,92,0.03260869565217391,3,48,0.0625,Global on,Threat-like
merged,23,16,3,4,4,ITI,ITI,92,0.03260869565217391,3,48,0.0625,Global on,Global on
merged,31,4,7,4,3,CS+,ITI,217,0.03225806451612903,6,48,0.125,Global on,Safety-like
merged,31,24,7,4,4,ITI,CS-,217,0.03225806451612903,6,48,0.125,Global on,Global on
merged,1,6,12,1,1,ITI,ITI,376,0.031914893617021274,10,48,0.20833333333333334,Global off,Global off
merged,1,9,12,1,1,ITI,CS+,376,0.031914893617021274,10,48,0.20833333333333334,Global off,Global off
merged,1,29,12,1,2,ITI,ITI,376,0.031914893617021274,8,48,0.16666666666666666,Global off,Threat-like
merged,25,5,3,2,1,ITI,ITI,94,0.031914893617021274,3,48,0.0625,Threat-like,Global off
merged,25,14,3,2,2,ITI,CS+,94,0.031914893617021274,3,48,0.0625,Threat-like,Threat-like
merged,25,15,3,2,2,ITI,CS+,94,0.031914893617021274,3,48,0.0625,Threat-like,Threat-like
merged,25,18,3,2,3,ITI,CS+,94,0.031914893617021274,3,48,0.0625,Threat-like,Safety-like
merged,25,27,3,2,4,ITI,ITI,94,0.031914893617021274,3,48,0.0625,Threat-like,Global on
merged,17,18,6,1,3,CS-,ITI,190,0.031578947368421054,6,48,0.125,Global off,Safety-like
merged,2,24,7,1,4,ITI,ITI,222,0.03153153153153153,6,48,0.125,Global off,Global on
merged,2,30,7,1,4,ITI,CS+,222,0.03153153153153153,7,48,0.14583333333333334,Global off,Global on
merged,20,8,8,3,3,ITI,ITI,258,0.031007751937984496,7,48,0.14583333333333334,Safety-like,Safety-like
merged,26,3,2,4,1,CS-,ITI,65,0.03076923076923077,2,48,0.041666666666666664,Global on,Global off
merged,26,12,2,4,3,CS-,CS+,65,0.03076923076923077,2,48,0.041666666666666664,Global on,Safety-like
merged,26,13,2,4,2,ITI,CS+,65,0.03076923076923077,2,48,0.041666666666666664,Global on,Threat-like
merged,26,14,2,4,2,CS+,ITI,65,0.03076923076923077,2,48,0.041666666666666664,Global on,Threat-like
merged,26,18,2,4,3,CS-,CS-,65,0.03076923076923077,2,48,0.041666666666666664,Global on,Safety-like
merged,26,28,2,4,4,CS+,CS+,65,0.03076923076923077,2,48,0.041666666666666664,Global on,Global on
merged,26,30,2,4,4,ITI,ITI,65,0.03076923076923077,2,48,0.041666666666666664,Global on,Global on
merged,26,32,2,4,4,CS+,CS-,65,0.03076923076923077,2,48,0.041666666666666664,Global on,Global on
merged,12,17,3,3,1,ITI,ITI,98,0.030612244897959183,3,48,0.0625,Safety-like,Global off
merged,11,2,1,1,1,CS+,CS+,33,0.030303030303030304,1,48,0.020833333333333332,Global off,Global off
merged,11,4,1,1,3,CS+,ITI,33,0.030303030303030304,1,48,0.020833333333333332,Global off,Safety-like
merged,11,7,1,1,1,ITI,CS+,33,0.030303030303030304,1,48,0.020833333333333332,Global off,Global off
merged,11,9,1,1,1,ITI,ITI,33,0.030303030303030304,1,48,0.020833333333333332,Global off,Global off
merged,11,14,1,1,2,CS+,ITI,33,0.030303030303030304,1,48,0.020833333333333332,Global off,Threat-like
merged,11,19,1,1,3,ITI,ITI,33,0.030303030303030304,1,48,0.020833333333333332,Global off,Safety-like
merged,11,25,1,1,2,CS-,CS-,33,0.030303030303030304,1,48,0.020833333333333332,Global off,Threat-like
merged,11,27,1,1,4,CS+,CS+,33,0.030303030303030304,1,48,0.020833333333333332,Global off,Global on
merged,11,28,1,1,4,ITI,ITI,33,0.030303030303030304,1,48,0.020833333333333332,Global off,Global on
merged,11,30,1,1,4,ITI,CS+,33,0.030303030303030304,1,48,0.020833333333333332,Global off,Global on
merged,3,5,3,1,1,ITI,CS+,100,0.03,3,48,0.0625,Global off,Global off
merged,3,8,3,1,3,ITI,CS+,100,0.03,3,48,0.0625,Global off,Safety-like
merged,3,13,3,1,2,ITI,CS+,100,0.03,3,48,0.0625,Global off,Threat-like
merged,3,16,3,1,4,ITI,CS+,100,0.03,3,48,0.0625,Global off,Global on
merged,3,17,3,1,1,CS+,CS+,100,0.03,3,48,0.0625,Global off,Global off
merged,3,28,3,1,4,ITI,ITI,100,0.03,3,48,0.0625,Global off,Global on
merged,9,2,4,1,1,CS+,ITI,134,0.029850746268656716,4,48,0.08333333333333333,Global off,Global off
merged,9,7,4,1,1,ITI,ITI,134,0.029850746268656716,3,48,0.0625,Global off,Global off
merged,9,16,4,1,4,CS+,ITI,134,0.029850746268656716,4,48,0.08333333333333333,Global off,Global on
merged,15,2,2,2,1,CS+,ITI,68,0.029411764705882353,2,48,0.041666666666666664,Threat-like,Global off
merged,15,3,2,2,1,ITI,CS+,68,0.029411764705882353,2,48,0.041666666666666664,Threat-like,Global off
merged,15,8,2,2,3,CS+,CS+,68,0.029411764705882353,2,48,0.041666666666666664,Threat-like,Safety-like
merged,15,17,2,2,1,CS-,CS-,68,0.029411764705882353,2,48,0.041666666666666664,Threat-like,Global off
merged,15,19,2,2,3,ITI,ITI,68,0.029411764705882353,2,48,0.041666666666666664,Threat-like,Safety-like
merged,15,20,2,2,3,CS+,CS-,68,0.029411764705882353,2,48,0.041666666666666664,Threat-like,Safety-like
