cohort,state,basin,basin_label_readable,is_local_minimum,occupancy,occupancy_prop,cs_delta,prop_CSplus,prop_CSminus,prop_ITI,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,binary,binary_01,sigma_pattern
PTSD,13,2,Threat-like,True,137,0.05158132530120482,0.06569343065693431,0.30656934306569344,0.24087591240875914,0.45255474452554745,CS+,0.0994910298126814,0.0994910298126814,0.03793916542080733,-0.13743019523348865,110,110,--++-
PTSD,5,1,Global off,False,99,0.03727409638554217,0.06060606060606061,0.29292929292929293,0.23232323232323232,0.47474747474747475,CS+,0.08585097967628089,0.08585097967628089,0.029386485335280516,-0.11523746501156135,100,100,--+--
PTSD,2,1,Global off,False,128,0.04819277108433735,0.03125,0.2421875,0.2109375,0.546875,CS+,0.03510918674698796,0.03510918674698796,0.008000753012048195,-0.0431099397590361,10000,10000,+----
PTSD,1,1,Global off,True,267,0.10052710843373494,0.02996254681647939,0.20599250936329588,0.1760299625468165,0.6179775280898876,ITI,0.027992588330851498,-0.0010858038897161582,-0.026906784441135312,0.027992588330851498,0,0,-----
PTSD,12,3,Safety-like,False,43,0.01618975903614458,0.023255813953488358,0.18604651162790697,0.16279069767441862,0.6511627906976745,ITI,0.06117785093863837,-0.021031801625105068,-0.04014604931353319,0.06117785093863837,11010,11010,++-+-
PTSD,18,3,Safety-like,False,44,0.016566265060240965,0.022727272727272735,0.18181818181818182,0.1590909090909091,0.6590909090909091,ITI,0.06910596933187296,-0.02526013143483022,-0.043845837897042717,0.06910596933187296,10001,10001,+---+
PTSD,26,4,Global on,False,47,0.017695783132530122,0.021276595744680854,0.1702127659574468,0.14893617021276595,0.6808510638297872,ITI,0.09086612407075112,-0.03686554729556524,-0.054000576775185855,0.09086612407075112,10011,10011,+--++
PTSD,8,3,Safety-like,False,57,0.021460843373493976,0.017543859649122806,0.12280701754385964,0.10526315789473684,0.7719298245614035,ITI,0.18194488480236737,-0.0842712957091524,-0.09767358909321497,0.18194488480236737,11100,11100,+++--
PTSD,24,4,Global on,False,73,0.027484939759036143,0.0136986301369863,0.2191780821917808,0.2054794520547945,0.5753424657534246,CS+,0.012099768938768768,0.012099768938768768,0.0025427050668427043,-0.014642474005611472,11101,11101,+++-+
PTSD,20,3,Safety-like,True,151,0.056852409638554216,0.006622516556291397,0.15894039735099338,0.152317880794702,0.6887417218543046,ITI,0.0987567820952685,-0.04813791590201866,-0.05061886619324982,0.0987567820952685,11001,11001,++--+
PTSD,32,4,Global on,True,261,0.09826807228915663,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,CS-,0.019285475234270405,0.015143908969210168,0.019285475234270405,-0.03442938420348052,11111,11111,+++++
PTSD,15,2,Threat-like,False,32,0.012048192771084338,0.0,0.1875,0.1875,0.625,ITI,0.0350150602409639,-0.019578313253012042,-0.015436746987951805,0.0350150602409639,1110,1110,-+++-
merged,10,1,Global off,False,87,0.016449234259784458,0.17241379310344826,0.3333333333333333,0.16091954022988506,0.5057471264367817,CS+,0.12024957458876911,0.12024957458876911,-0.04195434897412326,-0.07829522561464586,10010,10010,+--+-
merged,14,2,Threat-like,False,155,0.02930610701455852,0.16774193548387098,0.34838709677419355,0.18064516129032257,0.47096774193548385,CS+,0.13530333802962935,0.13530333802962935,-0.022228727913685742,-0.11307461011594366,10110,10110,+-++-
merged,13,2,Threat-like,True,301,0.056910569105691054,0.15614617940199335,0.3554817275747508,0.19933554817275748,0.44518272425249167,CS+,0.14239796883018663,0.14239796883018663,-0.0035383410312508357,-0.13885962779893585,110,110,--++-
merged,11,1,Global off,False,34,0.00642843637738703,0.1470588235294118,0.35294117647058826,0.20588235294117646,0.4411764705882353,CS+,0.13985741772602406,0.13985741772602406,0.003008463737168149,-0.14286588146319223,1010,1010,-+-+-
merged,9,1,Global off,False,149,0.028171677065607865,0.11409395973154363,0.348993288590604,0.2348993288590604,0.4161073825503356,CS+,0.13590952984603982,0.13590952984603982,0.032025439655052085,-0.16793496950109194,10,10,---+-
merged,25,2,Threat-like,False,103,0.01947438079031953,0.08737864077669902,0.27184466019417475,0.18446601941747573,0.5436893203883495,CS+,0.05876090144961055,0.05876090144961055,-0.018407869786532582,-0.04035303166307802,11,11,---++
merged,5,1,Global off,False,197,0.037247116657213086,0.08629441624365483,0.28426395939086296,0.19796954314720813,0.5177664974619289,CS+,0.07118020064629876,0.07118020064629876,-0.0049043460568001795,-0.06627585458949858,100,100,--+--
merged,6,1,Global off,False,62,0.011722442805823408,0.08064516129032256,0.25806451612903225,0.1774193548387097,0.5645161290322581,CS+,0.04498075738446805,0.04498075738446805,-0.025454534365298626,-0.019526223019169398,10100,10100,+-+--
merged,2,1,Global off,False,255,0.04821327283040272,0.05882352941176472,0.23137254901960785,0.17254901960784313,0.596078431372549,CS+,0.018288790275043654,0.018288790275043654,-0.030324869596165177,0.012036079321121496,10000,10000,+----
merged,3,1,Global off,False,103,0.01947438079031953,0.05825242718446602,0.17475728155339806,0.11650485436893204,0.7087378640776699,ITI,0.1246955120262424,-0.038326477191166136,-0.08636903483507627,0.1246955120262424,1000,1000,-+---
merged,26,4,Global on,False,71,0.013424087729249386,0.04225352112676056,0.22535211267605634,0.18309859154929578,0.5915492957746479,CS+,0.012268353931492143,0.012268353931492143,-0.01977529765471253,0.007506943723220361,10011,10011,+--++
merged,12,3,Safety-like,False,107,0.020230667422953298,0.03738317757009346,0.21495327102803738,0.17757009345794392,0.6074766355140186,ITI,0.023434283462591132,0.0018695122834731792,-0.025303795746064395,0.023434283462591132,11010,11010,++-+-
merged,22,4,Global on,False,36,0.006806579693703914,0.02777777777777779,0.1388888888888889,0.1111111111111111,0.75,ITI,0.16595764794857248,-0.0741948698556753,-0.09176277809289721,0.16595764794857248,10101,10101,+-+-+
merged,16,4,Global on,False,189,0.035734543391945546,0.010582010582010581,0.24338624338624337,0.2328042328042328,0.5238095238095238,CS+,0.030302484641679173,0.030302484641679173,0.02993034360022448,-0.06023282824190368,11110,11110,++++-
merged,1,1,Global off,True,513,0.09699376063528077,0.005847953216374269,0.1968810916179337,0.19103313840155944,0.6120857699805068,ITI,0.028043417929079273,-0.016202667126630488,-0.011840750802448868,0.028043417929079273,0,0,-----
merged,24,4,Global on,False,134,0.025335602193231235,0.0,0.21641791044776118,0.21641791044776118,0.5671641791044776,CS-,0.013544021243752868,0.0033341517031969803,0.013544021243752868,-0.016878172946949932,11101,11101,+++-+
